date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2000-01-03,91.36752319335938,7.228257656097412,6.655913352966309,11.090902328491211,18.07487678527832,20.626386642456055,12.138829231262207,5.513055801391602,20.44074058532715,11.151031494140625
2000-01-04,87.79449462890625,7.158670902252197,6.530628681182861,10.606056213378906,17.57552146911621,19.57994842529297,11.797002792358398,5.346755504608154,19.976903915405273,10.81557559967041
2000-01-05,87.95153045654297,7.454409122467041,6.702901363372803,10.522725105285645,17.497177124023438,19.289278030395508,12.005424499511719,5.481677055358887,19.797691345214844,10.682549476623535
2000-01-06,86.53804016113281,7.64577579498291,6.961309432983398,10.984846115112305,17.7321834564209,18.649791717529297,12.230523109436035,5.472265243530273,19.860937118530273,10.804009437561035
2000-01-07,91.56380462646484,7.6414265632629395,7.0356950759887695,11.16666316986084,18.407777786254883,18.975345611572266,13.005881309509277,5.519330978393555,20.103410720825195,11.31297779083252
2000-01-10,91.87796783447266,7.615329742431641,6.976965427398682,10.969697952270508,18.407777786254883,19.696224212646484,12.714089393615723,5.538156509399414,22.159076690673828,11.255138397216797
2000-01-11,90.778564453125,7.5239973068237305,6.984797954559326,10.787873268127441,18.172786712646484,19.13812828063965,12.714089393615723,5.478540420532227,21.5687198638916,11.191513061523438
2000-01-12,89.87552642822266,7.415273189544678,6.953476428985596,10.999990463256836,17.957374572753906,19.05672836303711,12.780781745910645,5.422060012817383,21.210304260253906,11.127900123596191
2000-01-13,91.0926742553711,7.445711135864258,7.074848651885986,11.333333969116211,18.300067901611328,19.231143951416016,12.847474098205566,5.371857166290283,21.84282112121582,11.1857328414917
2000-01-14,92.32948303222656,7.393521308898926,7.03178071975708,11.598477363586426,18.172786712646484,19.672964096069336,12.889159202575684,5.415783882141113,21.653060913085938,11.156816482543945
2000-01-18,91.60311126708984,7.215212821960449,7.117916107177734,11.212116241455078,18.153207778930664,19.777624130249023,12.672401428222656,5.393824100494385,21.25247573852539,11.093194961547852
2000-01-19,92.34912109375,7.076037883758545,7.094425678253174,11.17424201965332,18.09445571899414,19.812490463256836,12.764106750488281,5.396958351135254,21.758474349975586,11.070061683654785
2000-01-20,90.9356460571289,6.889025688171387,7.094425678253174,10.969697952270508,17.976964950561523,19.928775787353516,12.58902645111084,5.422060012817383,21.58981704711914,10.919683456420898
2000-01-21,90.73926544189453,6.919468402862549,7.29018497467041,10.833330154418945,17.75176239013672,19.95201301574707,12.447296142578125,5.597774028778076,21.547645568847656,10.694111824035645
2000-01-24,88.16749572753906,6.736807823181152,7.03178071975708,10.636358261108398,17.24260711669922,19.300901412963867,12.088802337646484,5.5224690437316895,20.90459442138672,10.295039176940918
2000-01-25,89.16873931884766,6.610677242279053,7.016119956970215,10.749995231628418,17.14468765258789,19.713659286499023,11.93873405456543,5.393824100494385,21.05217742919922,10.358656883239746
2000-01-26,88.46199798583984,6.610677242279053,6.906490802764893,11.15151309967041,17.28177261352539,19.068359375,12.047113418579102,5.368718147277832,20.95730209350586,10.433852195739746
2000-01-27,88.10860443115234,6.645471096038818,6.765546798706055,11.272723197937012,17.379684448242188,18.88233757019043,12.272218704223633,5.334200382232666,20.83079719543457,10.404929161071777
2000-01-28,85.36019134521484,6.5323920249938965,6.687235355377197,10.878779411315918,16.919490814208984,18.207958221435547,12.172167778015137,5.305963039398193,20.409122467041016,9.994288444519043
2000-01-31,87.67671966552734,6.493255138397217,6.843847274780273,11.181812286376953,17.03699493408203,18.81256866455078,12.3972749710083,5.550708770751953,20.314239501953125,10.069472312927246
2000-02-01,88.5405044555664,6.610677242279053,6.82818603515625,11.24241828918457,16.919490814208984,19.207881927490234,12.272218704223633,5.509916305541992,20.57778549194336,10.433852195739746
2000-02-02,88.61903381347656,6.641121864318848,6.871257305145264,11.128786087036133,16.929288864135742,19.34740447998047,12.297228813171387,5.481677055358887,21.083803176879883,10.364446640014648
2000-02-03,89.95404052734375,6.528048038482666,6.789037704467773,11.060601234436035,16.919490814208984,19.905515670776367,12.130488395690918,5.472265243530273,21.273557662963867,10.404929161071777
2000-02-04,89.58100891113281,6.519348621368408,6.593271732330322,10.946968078613281,16.9880428314209,20.138042449951172,12.122152328491211,5.444027423858643,21.34735107421875,10.387578010559082
2000-02-07,89.44361877441406,6.393224239349365,6.667662620544434,10.833330154418945,16.694293975830078,20.370586395263672,12.105480194091797,5.4283342361450195,20.999467849731445,10.167795181274414
2000-02-08,90.6607666015625,6.375830173492432,6.6089348793029785,10.954544067382812,16.762834548950195,20.556631088256836,12.255546569824219,5.440888404846191,21.231382369995117,10.399147987365723
2000-02-09,88.75646209716797,6.2497029304504395,6.389681816101074,10.696967124938965,16.586593627929688,20.300827026367188,12.1471586227417,5.440888404846191,20.85188102722168,10.225631713867188
2000-02-10,88.93314361572266,6.197510719299316,6.522799015045166,10.401508331298828,16.30263900756836,20.783353805541992,11.738639831542969,5.362441062927246,20.672672271728516,10.133091926574707
2000-02-11,87.12699127197266,6.045291423797607,6.444493770599365,10.424239158630371,15.959939956665039,20.231069564819336,11.513543128967285,5.268310070037842,20.68321418762207,9.988504409790039
2000-02-14,87.6374282836914,6.145324230194092,6.546291828155518,10.515144348144531,16.21451759338379,20.242698669433594,11.5718994140625,5.274585247039795,20.303691864013672,10.040550231933594
2000-02-15,88.62883758544922,6.410623073577881,6.820358753204346,10.530298233032227,16.498458862304688,20.300827026367188,11.830352783203125,5.2620344161987305,20.14556884765625,10.063689231872559
2000-02-16,87.32332611083984,6.262748718261719,6.851680755615234,10.310600280761719,16.45929527282715,20.196182250976562,11.663613319396973,5.240070343017578,19.576311111450195,9.670394897460938
2000-02-17,86.87178039550781,6.2497029304504395,6.843847274780273,10.181812286376953,16.5278377532959,20.649633407592773,11.488527297973633,5.208693981170654,19.56576919555664,9.39277458190918
2000-02-18,85.0067367553711,6.058340072631836,6.644173622131348,9.81817626953125,16.16555404663086,19.95201301574707,11.355134010314941,5.017289638519287,19.028141021728516,9.253968238830566
