date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53
1959-12-01,6.07884274396188,0.6733422146689989,-1.1888521880009482,1.7647611091225612,4.386676240075232,-2.4383057236036985,1.4273100123441018,0.7342641172486499,0.3412864043507933,-0.20698632320227672,-0.08087685559264234,-1.2887985654063423,-0.6337467895664213,1.6273790837013784,2.2949242388832,-2.1031778828325,-1.4920745566604139,1.981383049785228,-2.155414779564406,-1.1830906122819436,0.14954723888990348,0.1842999896722687,-0.6679298220904614,-1.9871008685048912,-0.4221689004676994,0.6815253244916472,-3.1558725261931886,0.11904337945688089,0.44543293631621683,0.018600854936651857,0.3349574996641831,0.8989637170729341,-0.02109432017593346,0.5894902506567816,0.7579479753209697,1.4309074837990785,-0.393909967405257,1.5562303568619982,0.04519141619497235,1.2170414185494034,-1.0879157985349148,-0.2758994896782039,-0.03151323027291792,-1.1324121833650664,2.1439719006064086,-1.124803233558682,0.42471079321458466,-0.4550265114128337,0.030278554799812545,-0.3559231576578972,-1.1596245463935853,-0.839497977130822,-1.3826096713361047
1960-01-01,6.030212702413529,0.7910608732134694,-1.5500324321281707,1.5501456750956377,4.504548578213107,-2.309863029559324,1.4154908430670605,0.7821667140068631,0.2643465143026707,-0.22972163421178046,-0.07513072222667073,-1.286673102992066,-0.6290260856570913,1.5042755936512409,2.195733666606543,-2.114100143757471,-1.4145452289855258,2.022482155379337,-2.3130620545726224,-1.2016269269252355,0.14964973296353354,0.23207068044743426,-0.560779910521042,-1.9507507650516083,-0.38011277718189285,0.585777800900608,-3.126960610137687,0.13446073763069044,0.5133785527793534,0.0730782354601576,0.38165007031820647,0.852371216758033,0.021618098285908865,0.5782731616071337,0.7521609912241346,1.4267496912774562,-0.41483232075652887,1.5215027125997038,0.04173039013553487,1.3167315974797325,-1.0841297811002821,-0.23804602763030364,-0.026403432401111277,-1.1249388324219272,2.2633841004263435,-1.1380706687182465,0.44171053726684806,-0.36620739061052227,0.11738632290422897,-0.39889014340623136,-1.2581520507880344,-0.7048313420519718,-1.4160789852506226
1960-02-01,0.1521189029539989,0.6317524500425061,0.9392290424526194,-2.431757190181043,-2.7610933696640734,-0.3998581105912851,0.9370854050232883,2.454433563600298,-0.9670034872086277,-0.042386639316965506,-2.5261422050806415,-0.10754233046963874,-1.3353412504183915,0.19340157995542961,2.249553965645971,-1.4402556741592618,0.3880516852608481,0.7549073816791196,-1.8030201125070309,-0.5079173700388161,-0.07005771294511981,0.4074188801315888,-0.3444291673566254,-1.2178540812510843,0.4269721358711375,0.990241177204398,-1.155477373392903,-0.7755408301444819,-0.8439754062982624,1.100072013373277,0.3017022374435842,-0.23651584884860893,0.5226465917198114,-0.24737507123748365,2.0632274532059474,0.8017144583564878,-1.078687455444296,0.9117544083737035,-0.1699180095596574,-0.17159859304394284,-2.10910975571594,-1.0531334338145506,-0.3798252655798563,0.4809860679238572,1.2960725262143389,-0.3877238412363145,0.10266010191448126,-0.7935371032100673,-0.35990433751262046,-0.6689423258134156,-0.04428492913888361,-0.8175347135112886,0.16708613714650153
1960-03-01,-5.451436563526669,0.9129618554667035,-0.8654040765662265,0.14320389037523704,-2.4116990362076867,-4.547317652376581,-1.2521105989007455,3.5778983260561668,-0.11823427546025955,1.2228713019224318,2.3095002860761333,-0.005615606271796423,3.5575624233738314,-1.9991723480199164,0.27221520741760574,-0.22194779423361735,1.3133873076629579,0.838245608209695,-0.7393455735038442,0.04718999757462814,-0.9187862039358863,4.701546573658591,0.27750982768015986,0.5996003175517486,1.9696833841383428,0.7537483863301992,-0.2037967546860193,-0.7338280794122568,1.4848818843276441,-0.08960380077177049,0.025036207532185367,-1.1593059032242212,0.4974248146491335,0.15683839407104327,-0.7906807211033275,0.8528602103958295,-0.6190544614685142,-0.6646417267417541,1.0172977717562022,-2.6392996946806444,3.8606277635953514,-1.674726716029853,-0.8173829920359038,-1.2545070961473246,1.849823237998742,-1.4426299764104071,-0.9129033553653592,-1.8132826994161875,-1.5653937260094104,1.5557865782750235,0.551758057205536,-0.6942589215635002,-0.5022301220305875
1960-04-01,1.9607872354315534,1.5557695400853992,-0.3956809600497266,-0.6058875822141505,-4.370245795464004,-0.8125146300550212,-1.3415206596132454,-0.0321650283882579,-5.712978949393609,2.26813065776333,-2.5313080039365423,-1.7528212946751576,-3.5716716685357937,-0.9536311609784058,1.4845152052337889,0.3874716623195772,1.1520846115274366,-2.883253360863574,-1.6189010173819378,2.6560562943989594,-0.1425008220617325,-4.368337041284072,-0.29993561815115316,-0.12741228076870906,-1.9965514815102523,-3.302435800359873,2.1709078429149518,1.1441903012070784,-1.6213760537146729,3.699125580335632,-1.5772533108700189,2.003431338067056,0.5287031965383103,-0.028448889198270915,2.1885490870471958,-2.603199648599585,0.5342967715536543,0.5589858253396784,-0.6666741106175841,0.2980646833396321,-1.9018056219750246,-1.2077645280166245,-0.039368745422434674,0.23533930562724253,0.06536009368011489,0.7061571027076371,0.4313434814716149,0.35262168372206554,0.34098234582341097,-0.20837480755112575,-0.8788320281298274,-1.8004049284825732,-0.5508536919895048
1960-05-01,-4.099365911422968,-1.1378608348988577,-0.14081152253209903,-0.11062101752293124,1.2973620526333525,0.6269552587843261,0.9757161652387413,3.3886596489128173,3.972582945440256,-0.5349453637257968,1.2553159245019667,-0.19183582961909784,0.2859904047336859,0.6688017353268575,2.241790698606652,-2.3184625071916076,-1.0699475344623197,-0.855780395649251,-1.0534834291022588,-2.8588768712367343,0.127320195758557,0.4013344609859238,1.064126549719563,-0.8906124240703862,-0.540584764673032,0.40498714088217025,-0.8169454088033127,0.5114396564320111,1.2271863109314614,-1.7167909827088292,-0.010198848094483726,1.9734447510579696,-0.7478280866231203,-1.3678661020222462,-0.8659546742513258,0.2987841963464674,2.2268629825349255,0.683404082298364,-0.5373489209330353,-1.03096517624202,-3.777795379722497,1.6853708350650332,-0.9340391011330529,0.2789637441803599,0.6744936801289418,-1.00761372449566,0.8281281373892408,0.7580687314482673,1.0520682327464228,-0.1402768820653273,-0.48531772138915974,0.3582811504855468,-0.36467164720280904
1960-06-01,-4.587375215951588,0.7859009048851022,-0.5008855232455529,1.902932991877171,-2.853281656131622,-0.43822422770739755,-0.5917989069890576,1.9199365512762103,-1.8626771522808738,1.56302308519461,-0.4197712119362341,0.6491267322798636,-0.6359002522622796,-0.6036377339181753,-0.5691988838782448,0.6308267281950334,-1.1882516952254434,-0.08780253179311168,-1.0739980413072174,1.450044374213181,0.041081281221318,-0.08242644441721815,0.03124318938345905,-0.44893741520844943,-0.28521323464151577,-0.5797659051591794,-0.1797006503174453,0.6704679738070556,-1.0052915932269404,0.39334838480226486,-0.12048424234147301,0.2710002592002425,0.07255504605197789,-0.04549561571850662,0.684334732031044,-0.10049290311057553,0.2410470309299082,-0.48799132559031133,0.3090294476455301,0.14189423876529675,-0.7121817093994535,-0.03454699063929384,-0.07891835245120898,0.49948826747867053,0.400899486625924,-0.392513622315971,0.8303543409753531,-0.6027231053554303,-0.4374850399403755,-0.04222207516223771,-0.7572961593163421,0.3533146189640489,-0.39123587360513945
1960-07-01,-2.639548133806881,0.9572425719341009,-0.841687342574463,0.839703182165999,-1.4662563165242852,-2.2862911691568066,-0.5848632970398853,1.6333915998051405,1.6545953663212338,0.48763904566851685,0.33964760148280737,-0.021168753676111627,-1.814462193168497,-0.5534846851215437,0.3978469005193845,-1.3586908270017215,2.8781456940762276,0.38582901989111945,-1.4331341684482106,-0.28353398580873707,1.2824255765727406,1.254482406353778,1.446621271542804,-0.3381817003025282,0.22784897838675125,0.2362198777416263,0.0041179452870271785,-0.946927064943735,1.0660705573471034,-0.024561161893427115,-0.15271987274727153,-0.024704993408502438,-1.0719488301636277,1.2410207741894377,-0.3580459254476442,-0.5072581730328528,-0.5627332754664823,1.4018828965588805,-0.7805145631258483,-0.8452698923629599,-0.5200919877526707,-0.0009196568162443069,0.06730912961314889,-0.07430889269595208,-0.2219342833168632,-0.32172947272437225,0.9287835211669331,-0.2608339198352435,-0.514998590578289,-0.9246028965831772,0.362338096703714,0.022049368570791802,0.43011457771383227
1960-08-01,-1.8565192208923418,0.608575544407119,0.1594955688723234,0.68889416014513,-1.062433465169309,-1.1165034855367046,-0.727827901717973,3.2625461554337662,-0.058967232552351964,0.4464353062512214,0.16039845749820186,0.6165212314698109,-0.7180497915659497,-0.8337787552543728,-0.3978329326156067,-0.4104943437090472,-2.822934951798112,-0.5966096283733744,-0.42877384572864163,0.693306315407507,-0.054184307161034194,-1.0198316274906993,-1.4026390174537575,0.8277125132689466,0.5777478241251103,0.37591072038969686,0.29038594494048064,1.112241647926678,-0.40654862815010917,0.16645765929360554,0.53345356847391,-0.7843308675572136,1.3674790257453915,-0.6655111830865899,1.2014854485405035,0.11993996999691674,0.25414355867539995,0.30941825988989674,0.3075402000552435,0.2532329526608316,-0.2706713118659999,-0.2923458461654834,0.15021348715997818,0.567104020480711,0.19342171741934536,-1.338870508265894,-1.0355771156772344,-0.00623913175939389,-0.29428513238311554,0.4888229999327451,0.09816194162539776,0.14956671120922774,-0.9180055294787154
1960-09-01,-2.55769461270369,0.4336948484575476,-1.6740840576902583,1.1919153572133947,-2.99051812241508,-1.860779188890763,0.391098440311654,2.0634488905539645,-0.17924194430539753,2.462309785198765,-1.47999820235107,-0.1655592536896437,-0.850110879199833,1.8116032160375672,0.7329662714980417,1.9645530363520642,0.824620558951734,-0.1807847030356815,-1.5075651219741903,0.3059387617996506,-0.011781405729312919,0.642845333379014,0.972303106648294,-0.13097059629990096,-0.6134211299314285,-0.8508740758335968,0.36634572898458595,-1.5813817344914214,0.8466428180799187,0.1639980863615786,0.1493756873355732,0.25132842425326024,-0.14128626329953442,0.8982227872616784,1.2768926961965397,0.13591939601581793,0.38552625467079726,0.19138038477473837,0.12346657261239789,0.7066684160039662,-0.3290897561027328,-0.08413157565812888,-0.010805547276915586,0.29345016434200205,-0.0709471777004313,0.698197927992944,0.3522626717975893,-0.9506694094359056,1.0171396035126081,-0.49967346639122984,0.15642350844033318,0.5691023464631058,1.618870463549741
