date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1959-01-01,0.1059445105513676,0.19018942458001697,0.9549622808186883,0.4078954110768133,0.16213596100710856,1.7304302300017464,1.2000017051137373,0.6353463584798776,0.5522763549386998,0.09149298822610098,1.0923738657365942,0.6222870066481404,2.307775050904025,2.2462634326188566,1.3214615706808945,1.4187715446137998,-0.13413324718731984,-0.697727674870464,1.475342205711659,0.26417797755316214,0.4851407404833378,-1.719181433120365,-0.6095942975586047,-0.22190136543347697,-0.9729345570257215,-0.13790616309260695,-0.05562887970501874,-1.3669279911197614,-0.8988619188189207,-1.2274639073054705,-0.2535091373800981,0.43525867476314806,0.7358569460988554,-0.6656686383465439,-0.5278881351942688,1.299378573891781,1.4682303659126168,0.7102243834543108,0.27700846304642496,0.5023275426151904,0.4198738384051886,0.6505618401874856,-0.40652376946608626,0.008065796279202541,-0.7622094970104534,0.68869332807934,-0.7898900117151143,0.6141287692133467,1.9141268981461637,1.3652171186011117,-0.642456773990085,0.19480684562423944,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,1.0477044125459347,1.6163647801041876,1.9070270500761792,-0.17128643293089632,-0.9665127436122136,-0.024074660437361346,0.35950874258066384,0.2907051552279519,0.5602506711890739,0.08215833595789945,-0.005710219065387689,-0.324626077270593,-0.9140741959066238,-0.16679604501324988,0.400380551640148,-0.5828079796232176,0.5368560968881444,-0.03550448363116142,-0.10432840113801287,-0.08787994648127623,-0.2938284462635311,0.0966927913197684,0.4361962736752598,-0.15685355915901297,-0.21709769411909732,0.08964197419116139,0.08973928901135353,1.6134843544812985,1.0908572820734295,1.1763117406514831,1.0540358745638163,0.6045584785942872,0.30825007908580193,-0.2190691651548011,-0.33483868962808766,0.09237120692214677,0.05630636770337401,0.0970315567725599,0.5594976115660074,-0.4194451339243126,-0.32313947361460077,-0.41762793900629447,0.22637630617837406,-0.0977429935175463,0.3711810874497172,-0.2535840192982356,0.3914918034024585,0.28869530725127457,-0.004949452540713416,-0.546272316802687,1.6264595593279403,-1.7132084639481,-0.002316568107813229,-0.0016684317873907639,-0.0025566007615323264,-0.17426162599366932,0.2040516375365979,-0.18693443668389428,0.18244792517459574,-0.005914870606781987,-0.908354698246939,1.0191589984789147,0.19160589113099558,0.18066618229267375,-1.3592210565213985,0.023208490780335198
1959-02-01,0.1059445105513676,0.19018942458001697,0.9549622808186883,0.4078954110768133,0.16213596100710856,1.7304302300017464,1.2000017051137373,0.6353463584798776,0.5522763549386998,0.09149298822610098,1.0923738657365942,0.6222870066481404,2.307775050904025,2.2462634326188566,1.3214615706808945,1.4187715446137998,-0.13413324718731984,-0.697727674870464,1.475342205711659,0.26417797755316214,0.4851407404833378,-1.719181433120365,-0.6095942975586047,-0.22190136543347697,-0.9729345570257215,-0.13790616309260695,-0.05562887970501874,-1.3669279911197614,-0.8988619188189207,-1.2274639073054705,-0.2535091373800981,0.43525867476314806,0.7358569460988554,-0.6656686383465439,-0.5278881351942688,1.299378573891781,1.4682303659126168,0.7102243834543108,0.27700846304642496,0.5023275426151904,0.4198738384051886,0.6505618401874856,-0.40652376946608626,0.008065796279202541,-0.9171497833443383,0.68869332807934,-0.6539702491264245,0.6339065118488902,1.8864521459330925,1.4542006706072774,-0.6226964643101073,0.14794782304480067,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,1.0477044125459347,1.6163647801041876,1.9070270500761792,-0.17128643293089632,-0.9665127436122136,-0.024074660437361346,0.35950874258066384,0.2907051552279519,0.5602506711890739,0.08215833595789945,-0.005710219065387689,-0.324626077270593,-0.9140741959066238,-0.16679604501324988,0.400380551640148,-0.5828079796232176,0.5368560968881444,-0.03550448363116142,-0.10432840113801287,-0.08787994648127623,-0.2938284462635311,0.0966927913197684,0.4361962736752598,-0.15685355915901297,-0.21709769411909732,0.08964197419116139,0.08973928901135353,1.6366507591676465,0.9908302869384107,1.294976797526859,1.3558202940443542,0.6045584785942872,0.30193091959505275,-0.18200566714970015,-0.29961765071713536,0.09237120692214677,0.05630636770337401,0.0970315567725599,0.5594976115660074,-0.4194451339243126,-0.32313947361460077,-0.41762793900629447,0.22637630617837406,-0.0977429935175463,0.3711810874497172,-0.2535840192982356,0.3914918034024585,0.28869530725127457,-0.004949452540713416,-0.546272316802687,1.6264595593279403,-1.7132084639481,-0.002316568107813229,-0.0016684317873907639,-0.0025566007615323264,-0.17426162599366932,0.2040516375365979,-0.18693443668389428,0.18244792517459574,-0.005914870606781987,-0.908354698246939,1.0191589984789147,0.19160589113099558,0.18066618229267375,-1.3592210565213985,0.023208490780335198
1959-03-01,0.32330740737663305,0.7858822052011856,0.8375493502774739,-0.44154606803276336,0.22632555344054714,1.2243281672242485,0.4340337526766223,0.28215803191629196,-0.13830756558488383,0.5147874754990048,-0.7848621945146158,0.4651629405809733,1.867093344158588,1.9061301182484425,1.117035285153245,1.1830765032390043,0.13285893998964984,1.1207074966999218,1.2253983852059642,0.46131071186673694,0.8615551327501454,1.6009712714222564,1.184365925856759,-0.6812342053213514,-0.2471269505395961,-0.6698781913825377,-0.7277414214924265,-0.82899710568293,-0.2945700374204793,-0.9911120029992572,-0.7550580634090018,0.8018400643904703,1.4156345533341828,0.006725669471493193,0.9168051597359163,1.578824524315999,1.8419156655193334,0.708396039079412,0.4289117778585212,0.7654535189759686,0.6701173364762519,1.1740634471833984,1.0760698685878711,0.18671584255088755,-0.45232892434266153,1.3910874518101226,-0.5180504865377252,0.5398986488472283,1.7724579834605976,1.1477397068094393,-0.6556956373850122,0.37453762329223994,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,0.46054223108038533,1.6163647801041876,1.952737075366683,0.1121255900745405,-0.4776984688311734,-0.024074660437361346,0.35950874258066384,0.635595909454816,0.5602506711890739,0.08215833595789945,-0.005710219065387689,-0.324626077270593,-0.9140741959066238,-0.16679604501324988,0.16533015634982512,0.544042169159304,-0.5624276630160928,0.6746311922551976,0.7328389777329305,0.1805391873327537,0.23567620370306644,-0.005375508645779855,0.16669190737484127,0.09688377871799259,0.11247746293251049,-0.04749597969412338,-0.19135852463317576,0.9879914279498992,0.6050118771319098,0.8071315637058691,0.9621884425480005,0.34648428993281966,0.08707949690958196,-0.38320751346310494,-0.5059123071955707,0.17194466694569158,0.05630636770337401,0.10696000352164586,-0.41653043343932133,-0.4194451339243126,-0.32313947361460077,-0.41762793900629447,0.22637630617837406,-0.0977429935175463,0.3711810874497172,-0.2535840192982356,0.3914918034024585,0.28869530725127457,-0.004949452540713416,-0.546272316802687,1.6264595593279403,-1.7132084639481,-0.002316568107813229,-0.0016684317873907639,-0.0025566007615323264,-0.17426162599366932,0.2040516375365979,-0.18693443668389428,0.18244792517459574,-0.005914870606781987,-0.908354698246939,1.0191589984789147,0.19160589113099558,0.18066618229267375,-1.3592210565213985,0.023208490780335198
1959-04-01,0.32783517167402193,0.7382547400886386,-0.7811223683723995,1.4056289510450475,-0.26273587345778426,1.8977007946131623,1.297178322171774,1.1951892540544444,1.3409155555523944,0.12573062346079406,2.0140157423237603,1.3920853015490948,1.9943368069120386,1.4287989999941726,2.4193052014591436,1.6724065466806446,0.0560010134603273,-0.2649313654742801,1.7943338933768906,0.269232663048382,0.8926154051829857,0.8987903164530195,0.9828781450669035,-0.9109006252652845,-0.4890628193683053,0.24810388091708452,-1.808040230837437,-2.3336242509286813,-2.7217296650796916,-1.0058397316358456,-0.4971029111878059,0.7354081018302846,1.5689979003652244,0.10000069873886305,2.10168019514162,1.3733184517461485,1.617155856853099,0.5656791993582441,0.22801918962680665,0.3188829993763269,1.0486453560567768,-1.1997868104446872,0.8841176257554656,-0.02902506554243257,-0.1424483516748697,0.68869332807934,-0.3821307239490258,0.47845665603165805,1.3334865766113158,1.0158089128010195,-0.4437008611358652,0.4741268964004371,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,0.17829349981660034,1.6163647801041876,1.137444669309726,1.4826614326688234,0.011115711320439562,-0.036000744651533544,-0.5480682862098936,0.023210662930797255,0.4698895005829555,0.4273036415885426,0.028323882158172557,1.7291975221432137,0.8861426619865757,-0.1097230780090483,0.010990947059809388,0.3083589337440839,-0.32715808074531694,0.3089504979379534,0.31425528829745925,0.13924393597674825,0.35601816960456795,0.3518635412336391,0.2646934951204489,0.41405545106424807,0.4786720818787407,0.45534318455193296,0.04288965340393683,0.7794937857727662,0.5907223063983358,0.7807615510668967,0.8965831339652749,0.32371303799210194,0.06812201843733451,-0.4149762260389057,-0.5813859620047543,0.0800435207151945,0.05630636770337401,0.11353240401221877,-0.5114342025192977,-0.0007465966350084137,0.6424135563355541,3.5465719706529754e-06,0.07516021901812889,0.09770153831861002,-0.561697244901902,0.5009751764840427,0.3914918034024585,-0.29362233123214077,-1.7016890254681047,0.5471960701420769,-1.6349032078603059,1.7127811966419089,1.1416831493266786,-0.0016684317873907639,-0.0025566007615323264,0.6815089964911143,-0.07826710996050995,0.21154603756672566,1.1154494809319633,-0.005863552052883324,1.3665576394643473,-1.0397701648324198,0.47295669872949064,0.2942279753132998,2.298342633696656,0.023208490780335198
1959-05-01,0.2676779331509715,0.6721627925816757,1.1653821157542454,0.3684635602438421,0.19346088908865072,1.288717447907913,0.6659093025339532,0.72564038708147,0.3123949536518625,0.5374492231094474,-0.16010956302668555,1.7678590006591113,1.8500238602751082,1.662010601201858,0.6186849499349648,1.0342383897454712,0.35526520523821786,-0.9624732764706795,1.094869540438572,0.27428734854360187,0.6108903269428636,-1.1211185136626185,-0.3375865292407845,-0.22190136543347902,-0.24712695053959824,-0.10937886247264415,0.8331064022164143,-1.1344911352026983,-0.47332582901226095,-1.2490048025071752,0.024449505713954333,0.4844577057527936,0.8356523796317056,0.38602767206461513,-0.057695001165177486,1.1094743883749572,1.188868566125829,0.7403042410466552,0.2904437922198629,0.5285417507622143,0.8249278138861122,1.4591485810643734,0.6942603268525037,0.006271398923327969,0.012491934659015224,-0.013700795651445745,-0.11029119877162707,0.28253812962639707,1.198441261519693,0.783014659240134,-0.7635414462442763,0.5294338354410805,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,-1.1861696645688633,1.6163647801041876,-0.7157684072078283,0.2084105427286478,-0.4776985161458765,0.12073925010461456,1.0766992719924071,0.453637864914693,-0.3782715926211111,-0.34105876697439036,-0.02270016947726206,1.0298005898378761,-0.11899390533193362,0.21685213269798562,0.27665208974732747,0.2623976567287728,-0.2800621733397194,0.2459566126353322,-0.1242609577777977,0.2837773157227646,-0.26976005308323275,0.14772694130254255,0.5831986552936685,0.7312271234105037,0.6983888532464781,0.6381937897323127,0.46453637387072866,1.2428218794997288,0.5192744527304652,0.9389816269007312,1.2902149854616285,0.5438351400857065,0.226101005706063,-0.3090805174529032,-0.5008807302082917,0.08382926449202847,0.05630636770337401,0.0171944130707752,-0.07909477676753097,0.4166926950318394,-0.6449904835979857,0.8312008619258464,-0.2995438309777815,-2.0727599468147058e-05,0.370039246382132,0.6259766445460518,-0.0041211998709021706,-0.2906746357974414,1.6999261801146295,0.5471960701420769,0.807928395489618,-0.003873202810734565,-0.006254612791821655,-0.0016684317873907639,-0.0025566007615323264,-0.7557438036028054,0.1985304273285839,-0.2755548928971255,-1.1905331408860182,-0.005812944615863666,-0.4548351228041343,-1.0248735375647229,0.10956741742020515,0.08800746234832799,-1.4098532066433358,0.023208490780335198
1959-06-01,0.03779414168829833,0.09225834774752384,0.12149443319647957,-0.1816389494285258,0.2734922043223027,-0.08524460531862195,0.5378966746120338,0.4934564379625197,-0.5890100848216302,0.15775093787699904,-1.0876796457349673,1.2365716486175755,-0.6986051743049614,-0.5392940099141623,-0.37898294021696033,-0.07702174233260001,0.090998533845918,-0.05354211597533185,-0.17140213298422846,0.2540686065627224,0.4896129524426447,0.09883416299074699,0.1680426618057122,-0.22190136543347697,0.23674478711782013,0.3004966706298887,-0.4957187972283601,-0.03719445719020012,0.6405684228460246,-0.6482086223188361,0.41278170676637777,0.17390835175449426,0.6343874155098886,0.3988464407401752,0.27647646510090723,0.7353094924847627,0.7018744133924079,0.7032721444828822,-0.07056463387984649,0.08668694293793708,0.48476646503652493,0.10546257698464412,0.5062437211931521,-0.7446220330628018,-0.1424483516748697,-0.013700795651445745,-0.24621096136032644,0.2934913250642782,1.1422283517562917,0.7001365693284015,-0.5576614770753976,0.4741268964004371,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,1.054702816334621,1.6163647801041876,0.2999111782895949,0.9246816180036246,0.4999299387867557,-0.06024118676332705,-0.1911805727262573,0.2601684251949788,0.18585333372020385,-0.00048153849439563115,-0.005809095686095945,0.22260679422595112,-0.37669870765646196,0.30149809048418763,0.4528349277519713,-0.3952098572147418,0.34259210624284814,-0.44510110770567735,0.9720296574103443,0.5521964495367936,0.8855228195711665,0.47944891619057384,0.2646934951204489,0.47748978553350085,0.11247746293251049,0.40963053325683396,0.370837102655887,0.7331609764000699,0.3477996039275759,0.5434314373161448,0.791614640232914,0.2857609514242392,-0.0645803308683974,-0.5208719346249082,-0.7071753866867271,-0.02514841843835835,0.05630636770337401,0.017170803304154124,-0.34335412849109487,-0.8356251799687041,0.6424135563355541,-0.8311937687819052,-0.00045010338084810694,-2.0727599468147058e-05,-0.09568193408890452,0.12164302370851071,-0.0041172838765879335,0.28773493540896006,-0.004799490445068781,-0.546272316802687,-0.8163720440219837,-1.6983771541776507,-0.006227593537583249,0.878577507110749,1.1187917406363395,1.2254247199753405,0.0976591598345868,0.5391380070495257,1.2338018628451672,-1.1700328768986112,0.4485832184894616,1.0143540378134115,0.3789334345177978,0.3936393033030296,-1.1252890332992118,0.023208490780335198
1959-07-01,-0.2696188760703185,-0.5146895320902439,-0.7518567911601353,0.7900764697306404,-0.3227708157561253,-2.610594185970309,-0.07202254904067087,0.5993537720810156,1.0957053744124794,0.5213446496884125,0.9213661982468951,-0.06137862370389331,-5.04735812814332,-5.757942758502872,0.2669246813278128,-1.794823584989037,0.3106881599539536,-1.145899085686419,-2.1121910703545237,-0.028993781169590165,-0.3026288708896814,0.8483608210511446,0.19484448478214153,0.23743147445439333,-0.7309986881970123,0.46633413938195045,0.9518801013837718,-1.2272469339777965,-0.5440234246972508,-1.3666651002357286,0.17905671504456802,0.14784152979304913,0.4983996207330513,0.7978493913467191,-0.5137323334458885,0.7531873566145486,0.8098682806594338,0.49179647789353625,-0.02664994947257472,-0.08936439973507648,-0.0796927206934322,-0.1093839831562211,0.31982136554082596,0.6842913792316647,-0.6072692106765575,-0.7160949193822315,-0.6539702491264245,0.3883374067422026,1.2982086277621483,0.8892636481688881,-0.462426013367076,0.36000704718696525,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,-2.103873253554817,1.6163647801041876,-1.1878598938274914,0.542089650583338,1.4775583464047057,8.764096809441932e-05,-0.7197761784682398,-0.03374762621749301,0.2762598238195529,0.2556343021488608,0.02880399838349259,-1.0264571958752817,-0.37170688065241275,0.013105982211612821,0.7676357507390001,0.929771749090997,-0.9026470532231511,0.5008501070731923,0.154794835179184,0.30442494140076637,-0.029076121280231824,0.760136741095831,0.7792018307848805,0.25546961489112036,0.22233584861638084,0.043929322896066464,0.1834385602261994,0.8953258092045068,0.21919346732540892,0.8335015763448415,1.1065201214299967,0.2857609514242392,-0.07721864984989563,-0.5579354326300092,-0.7273016946358426,0.0639034233284126,0.05630636770337401,0.037106172745129236,-0.16505847858701636,-0.002005842257464813,-0.6449904835979857,-0.4149204367739957,-0.07680321267095619,-2.0727599468147058e-05,-0.37358876306540273,-0.37901483645224765,-0.004113393959812363,-0.0019502035154591558,-1.68579339536929,0.00046187666969498237,0.8058161688668086,1.6980777453757316,-1.1384672154285267,-0.004521746156831202,-0.006325845993754824,-0.4146758578314018,-0.4586942427606875,-0.19602152196989284,-0.011762354353160325,-0.0003853263394045687,-0.4492941887495684,-1.0199715293165736,-0.18170479953290505,-0.04410709348484066,2.7046027549383616,0.023208490780335198
1959-08-01,-0.6971115642117416,-1.3176357224827793,0.41420607174099394,-4.339633532513928,0.10211669057306902,-3.6282563341506706,-0.9238562662126426,-0.40314256682108723,-0.02689372036565841,-0.9116415763030344,1.369134185481831,-0.7375276303495457,-6.464514157141328,-6.9838831707396425,-0.4366285524805191,-3.7162645306250797,0.12467487356228571,0.7137531069096459,-4.149812547457107,-0.488970161234598,-0.7161882141997048,-0.8671001326600676,-0.5627943211068562,0.23743147445439536,-0.7309986881970145,0.10319847029544031,0.694028018327188,-0.005492578734770931,0.3324284874097212,-0.3603973226506071,0.7969058546381237,-1.7106748025006513,-3.8352480024335542,-4.574850487561842,-0.17956086717980382,-4.430978935334856,-6.276603366194119,0.735159284219715,-0.24310436747058542,0.2259841553024649,4.052816368423177,0.2696684389037263,-0.04771322765185136,-0.10203427174287538,-0.45232892434266153,0.68869332807934,-0.5180504865377252,0.12983344357258736,0.903254478572892,0.7488277935135393,-0.8538080547545202,0.38899070262323987,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,-1.3221905836790406,1.6163647801041876,-0.4539944467189513,-0.4708560982363266,1.4775583937194088,-0.03557212451889535,0.08535730091939207,0.08490095434411585,-0.5590548428441316,-0.2552240972545495,-0.017340377054948126,-0.3309352689117731,-0.30418821971882826,-0.01942461208793021,1.1609318017684005,-0.31287400490917183,0.25774884766080175,-0.40882520005000655,0.055132051980261505,-0.025937069447268972,0.4282233491454663,0.12220986631115605,0.06869031962923582,-0.029984890220510194,0.11247746293250724,-0.1846339335794122,0.042889653403932665,0.8026601904591142,0.4335370283290206,0.8598715889838139,1.1065201214299967,0.25539928216994884,-0.07721864984989563,-0.59499893063511,-0.7373648486104004,0.12747805209636012,0.05630636770337401,0.013809415133614519,-0.24346432791968148,-0.0020134625206191924,-0.3260492368524187,0.4149275299179371,-0.0017145501922876027,-2.0727599468147058e-05,-0.004767816176777715,-0.1275837042203338,-0.0041095298898681165,-0.2887336494860929,1.6841784195564082,0.00046187666969498237,-1.6242978105321657,-0.0037469905936411627,1.1299497959160791,-0.8790610563160902,-1.1201356969271814,-0.3441895177709692,-1.5641918242098558,0.1399735355843983,-0.44200359010160933,-0.0003853263394045687,0.4433030075813392,-2.0420363211297157,-0.0193227266551777,-0.022346277087065103,-2.344761575554503,0.023208490780335198
1959-09-01,-0.15641592009040756,-0.39211861164918727,0.9116563467283633,0.9887649226798475,-1.136879347173712,-0.3197709456509651,-0.6832407554273027,-0.5152581954206135,-0.4729439170467958,-0.9747370577244946,0.5982345959217379,-0.6737303573672729,-0.2762706916931116,-0.36143416654530697,-0.01823528603972761,-0.3901360554968156,0.5181344518753234,-0.3807297884050764,-0.4922855430374227,-0.22612651548316498,-0.7055713670757827,0.1576053448152908,-0.3489416678423001,0.6967643143422656,-0.005191081710889047,-0.035604770734539354,1.5507246896703204,0.09729009535716837,1.0152645399902005,-1.0438672733661154,-0.42453628442586305,0.05255305921334787,-0.0033537600408654576,-1.1892508196890612,-1.1605758273747935,0.5879818500319476,0.6987666978056792,0.24606059456095628,0.13456976822357128,-0.47522035133568613,-2.167457589415913,-0.33155223896173924,0.31537003238920647,1.6711114484474916,-0.45232892434266153,-0.7160949193822315,-0.5180504865377252,0.37343012083169047,1.0257051166416742,0.8300759462870615,-0.2975670245970096,0.38899070262323987,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,0.5797612240863009,1.6163647801041876,1.0034959011479672,-1.4604322696953507,-0.477698516145887,-0.13095460249127436,-0.7976427919271416,-0.6848150650648205,0.09119313047049563,0.08489040838668985,0.011560211511715232,-0.7923608928628159,-0.12319136637568966,-0.1080880184207104,0.5800507988901196,-1.2780910222822621,1.1809174606754995,-1.2451539826312474,0.5135808546953025,1.3574538509788807,1.5835062217998657,2.112541715639345,1.4162121511313241,1.048398795756762,0.9181056246142189,0.40963053325683396,0.4176867382633078,1.7293163779130392,1.0051198576719849,1.611416949194528,1.5263940963594407,0.30853220336495674,-0.08353780934064477,-0.6850102829332122,-0.822901657394142,0.18327424778910317,0.08702123524153998,-0.04621581948065285,-0.2597498915494267,2.0915096364303936,2.254607308129423,3.5465719706529754e-06,0.3849358389580111,-2.0727599468147058e-05,0.7465678006877476,0.4963309520360163,-0.004105691438087431,0.2858069324293989,-0.0046536747075780725,1.0890219095938212,1.6158541619998001,-0.003685094614254617,-1.1345829321317056,0.8728893166394414,1.1112785048173863,0.6063439020617933,1.9293873551532676,0.11278916947732621,0.05244425281262616,-0.0003853263394045687,-0.4438859474304176,3.058483621439695,-0.5119505312530307,-0.2928383102667926,1.5067920863828095,0.023208490780335198
1959-10-01,-0.11361595096162759,-0.2039952907572726,-1.1792132980265142,-0.04549642882594284,0.1607503329751463,-0.9241397213803659,-0.4391926931984502,-0.6285654703354749,-0.586054897611371,0.619763873002407,-1.8338672446810222,-0.6767542166372545,-0.9855326237315855,-1.0082410478037442,-1.7010585207238664,-0.925913112763175,0.013420821897342219,-0.3281607550365136,-1.0556641166937955,-0.3221655398923425,-0.6339687822015332,0.9131638379714,0.1469336476023222,0.4670978943983305,-0.9729345570257194,0.9320106414243472,0.14527853879259464,-0.21175397741794375,-0.309856362503357,0.02618907904889764,1.2000722069767462,-0.4589757896669254,-1.0508240461714284,0.27409091105936906,-1.2034208920297411,-1.0007511820175363,-1.0116217080342724,-0.8356744454758063,-0.023015184237974145,-0.19483524891616225,0.12155371734664781,0.06063853266310063,0.4942990928176353,0.5308667442524553,-1.0720900696782343,-0.013700795651445745,-0.9258097743038136,-0.04724981700041036,1.1422283517562917,0.4171418834266662,-1.0794597239202037,0.21793596996001183,-0.595746370535107,1.0986077628919593,0.10666079512380457,-1.4015305171096084,-0.6226014369605489,0.37366126397261706,1.6163647801041876,0.8072119425823974,-0.2135520412607406,0.49992993878676617,0.04775284135153865,-0.44136655933546987,-1.1654597843457024,-0.0014371387084698216,-2.377786669476808e-05,-0.005747038596808366,-0.06583472725291509,0.29965112955038586,0.07190614163087264,0.6067309348283986,-0.1783401815013784,0.13892748615684286,-0.38876941306132556,0.43385062813616565,0.20118681301075642,0.01906066508036708,-0.43916578349935936,-0.4948188099080023,-0.5691767332091492,-0.5466728511707051,0.22677992807645428,0.4645363738707328,1.4513195216768613,0.7050388722669286,1.0972017027345657,0.9753095042645454,0.00491551082205389,-0.31734671049836294,-0.7750216352313145,-0.8832805812414888,0.21132135848057784,0.07167328384515298,0.09374602299807273,-0.3391740809854509,-2.9253628532410674,-2.896063641941498,3.5465719706529754e-06,-0.3073373734979768,-2.0727599468147058e-05,-0.19257363505156638,0.36860570178127267,-0.393612272952267,-0.0019373500189999462,-1.6701914505485593,-1.0880981562544312,-0.8142598173991743,-0.00362398712321206,1.1260919814066743,-0.8762261802142229,-1.1163917063404507,-0.10736359960387352,-0.7315078545401068,-0.037172436399456686,0.23526051001819462,-0.0003853263394045687,0.43814628722316284,-2.046938329377865,-0.0634113927670422,-0.1319187330495758,-0.3099647597663174,0.023208490780335198
