date,strategy_return,predicted_regime,position_method,top_l,forecast_method,n_same_regime_obs,long_etfs,short_etfs,gross_exposure,net_exposure
2008-04-01,0.006594834862480599,0,lo,4,regime_conditioned,98,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-05-01,0.0322857514875622,0,lo,4,regime_conditioned,99,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-06-01,0.044454640593347944,0,lo,4,regime_conditioned,100,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-07-01,-0.01249859338841346,0,lo,4,regime_conditioned,101,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-08-01,-0.08829915408007183,0,lo,4,regime_conditioned,102,"XLE,XLU,XLB,XLP",,0.9999999999999999,0.9999999999999999
2008-09-01,-0.014359714834518332,0,lo,4,regime_conditioned,103,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-10-01,-0.09914577413834917,0,lo,4,regime_conditioned,104,"XLE,XLU,XLB,XLP",,1.0,1.0
2008-11-01,-0.16523028644619595,0,lo,4,regime_conditioned,105,"XLE,XLU,XLP,XLB",,1.0,1.0
2008-12-01,-0.09008031918901466,0,lo,4,regime_conditioned,106,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-01-01,0.09806445947287867,0,lo,4,regime_conditioned,107,"XLE,XLU,XLP,XLB",,0.9999999999999999,0.9999999999999999
2009-02-01,-0.0709087184801494,0,lo,4,regime_conditioned,108,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-03-01,-0.15091542907681024,0,lo,4,regime_conditioned,109,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-04-01,0.11482177602650018,0,lo,4,regime_conditioned,110,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-05-01,0.07330539429128319,0,lo,4,regime_conditioned,111,"XLE,XLU,XLB,XLP",,0.9999999999999999,0.9999999999999999
2009-06-01,0.09180753577550678,0,lo,4,regime_conditioned,112,"XLE,XLU,XLB,XLP",,1.0,1.0
2009-07-01,-0.04465441050996577,0,lo,4,regime_conditioned,113,"XLE,XLU,XLB,XLP",,1.0,1.0
2009-08-01,0.07793383790075727,0,lo,4,regime_conditioned,114,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-09-01,-0.02114440494777647,0,lo,4,regime_conditioned,115,"XLE,XLU,XLB,XLP",,1.0,1.0
2009-10-01,0.029445927067865828,0,lo,4,regime_conditioned,116,"XLE,XLU,XLP,XLB",,0.9999999999999999,0.9999999999999999
2009-11-01,0.024491618996362867,0,lo,4,regime_conditioned,117,"XLE,XLU,XLP,XLB",,1.0,1.0
2009-12-01,0.060797040947143846,0,lo,4,regime_conditioned,118,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-01-01,0.022685179698693905,0,lo,4,regime_conditioned,119,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-02-01,-0.043657702212516185,0,lo,4,regime_conditioned,120,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-03-01,0.011882602186556374,0,lo,4,regime_conditioned,121,"XLE,XLU,XLP,XLB",,0.9999999999999998,0.9999999999999998
2010-04-01,0.04351882977107983,0,lo,4,regime_conditioned,122,"XLE,XLP,XLU,XLB",,1.0,1.0
2010-05-01,0.011173764804205958,0,lo,4,regime_conditioned,123,"XLE,XLP,XLU,XLB",,1.0,1.0
2010-06-01,-0.11382508747633747,0,lo,4,regime_conditioned,124,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-07-01,-0.01714864045550352,0,lo,4,regime_conditioned,125,"XLE,XLP,XLU,XLB",,1.0,1.0
2010-08-01,0.11427914272137671,0,lo,4,regime_conditioned,126,"XLE,XLU,XLP,XLB",,0.9999999999999999,0.9999999999999999
2010-09-01,-0.019653215907324797,0,lo,4,regime_conditioned,127,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-10-01,0.04865340200787613,0,lo,4,regime_conditioned,128,"XLE,XLU,XLP,XLB",,1.0,1.0
2010-11-01,0.028435996518838054,0,lo,4,regime_conditioned,129,"XLE,XLU,XLP,XLB",,0.9999999999999999,0.9999999999999999
2010-12-01,0.03501409914781607,0,lo,4,regime_conditioned,130,"XLE,XLP,XLU,XLB",,0.9999999999999998,0.9999999999999998
2011-01-01,0.05183413746678561,0,lo,4,regime_conditioned,131,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-02-01,0.03232699655785739,0,lo,4,regime_conditioned,132,"XLE,XLP,XLU,XLB",,0.9999999999999999,0.9999999999999999
2011-03-01,0.008101489599462452,0,lo,4,regime_conditioned,133,"XLE,XLU,XLP,XLB",,1.0,1.0
2011-04-01,0.03430217939895671,0,lo,4,regime_conditioned,134,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-05-01,0.01836299283007966,0,lo,4,regime_conditioned,135,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-06-01,-0.022090520629951267,0,lo,4,regime_conditioned,136,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-07-01,0.014687841152178012,0,lo,4,regime_conditioned,137,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-08-01,-0.018483022892613832,0,lo,4,regime_conditioned,138,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-09-01,-0.0478461571350059,0,lo,4,regime_conditioned,139,"XLE,XLP,XLU,XLB",,0.9999999999999999,0.9999999999999999
2011-10-01,-0.10075342229439453,0,lo,4,regime_conditioned,140,"XLE,XLP,XLU,XLB",,1.0,1.0
2011-11-01,0.10999003071169557,0,lo,4,regime_conditioned,141,"XLE,XLU,XLP,XLB",,0.9999999999999999,0.9999999999999999
2011-12-01,0.03653609277525832,0,lo,4,regime_conditioned,142,"XLE,XLU,XLP,XLB",,1.0,1.0
2012-01-01,0.01758012967794752,0,lo,4,regime_conditioned,143,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-02-01,0.010610085759636297,0,lo,4,regime_conditioned,144,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-03-01,0.027095935365212008,0,lo,4,regime_conditioned,145,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-04-01,0.004456057578290361,0,lo,4,regime_conditioned,146,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-05-01,-9.3308356026384e-05,0,lo,4,regime_conditioned,147,"XLE,XLP,XLU,XLB",,1.0000000000000002,1.0000000000000002
2012-06-01,-0.06993088797179688,0,lo,4,regime_conditioned,148,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-07-01,0.06380266216079007,0,lo,4,regime_conditioned,149,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-08-01,0.020269197289218464,0,lo,4,regime_conditioned,150,"XLP,XLE,XLU,XLB",,1.0,1.0
2012-09-01,-0.0006471098943660646,0,lo,4,regime_conditioned,151,"XLP,XLE,XLU,XLB",,1.0,1.0
2012-10-01,0.02816067970756135,0,lo,4,regime_conditioned,152,"XLP,XLE,XLU,XLB",,1.0,1.0
2012-11-01,-0.009962157465741603,0,lo,4,regime_conditioned,153,"XLE,XLP,XLU,XLB",,1.0,1.0
2012-12-01,-0.015764858490629943,0,lo,4,regime_conditioned,154,"XLE,XLP,XLU,XLB",,1.0,1.0
2013-01-01,0.03349387362012976,0,lo,4,regime_conditioned,155,"XLP,XLE,XLU,XLB",,1.0,1.0
2013-02-01,0.04309764695411707,0,lo,4,regime_conditioned,156,"XLP,XLE,XLU,XLB",,1.0,1.0
2013-03-01,0.0077990039570121975,0,lo,4,regime_conditioned,157,"XLP,XLE,XLU,XLB",,1.0,1.0
2013-04-01,0.03386459102730996,0,lo,4,regime_conditioned,158,"XLP,XLE,XLU,XLB",,1.0,1.0
2013-05-01,0.017306672633909757,0,lo,4,regime_conditioned,159,"XLP,XLE,XLU,XLV",,0.9999999999999999,0.9999999999999999
2013-06-01,-0.0032338138351670825,0,lo,4,regime_conditioned,160,"XLP,XLE,XLU,XLV",,1.0,1.0
2013-07-01,-0.011849110811034302,0,lo,4,regime_conditioned,161,"XLP,XLE,XLU,XLV",,0.9999999999999999,0.9999999999999999
2013-08-01,0.05757009808891717,0,lo,4,regime_conditioned,162,"XLP,XLE,XLU,XLY",,1.0,1.0
2013-09-01,-0.04445426615448056,0,lo,4,regime_conditioned,163,"XLP,XLE,XLU,XLV",,1.0,1.0
2013-10-01,0.02536865035507958,0,lo,4,regime_conditioned,164,"XLP,XLE,XLU,XLV",,1.0,1.0
2013-11-01,0.043809454681528005,0,lo,4,regime_conditioned,165,"XLP,XLE,XLU,XLV",,1.0,1.0
2013-12-01,0.004206541333368609,0,lo,4,regime_conditioned,166,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-01-01,0.003342738410644462,0,lo,4,regime_conditioned,167,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-02-01,-0.026701339423147723,0,lo,4,regime_conditioned,168,"XLP,XLE,XLU,XLV",,0.9999999999999999,0.9999999999999999
2014-03-01,0.056537230049292266,0,lo,4,regime_conditioned,169,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-04-01,0.025018589163035777,0,lo,4,regime_conditioned,170,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-05-01,0.030196434414453344,0,lo,4,regime_conditioned,171,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-06-01,0.011371580648944859,0,lo,4,regime_conditioned,172,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-07-01,0.030834692023136868,0,lo,4,regime_conditioned,173,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-08-01,-0.03474443546021037,0,lo,4,regime_conditioned,174,"XLP,XLE,XLU,XLV",,0.9999999999999999,0.9999999999999999
2014-09-01,0.034079579846510534,0,lo,4,regime_conditioned,175,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-10-01,-0.0245822128370685,0,lo,4,regime_conditioned,176,"XLP,XLE,XLU,XLV",,1.0000000000000002,1.0000000000000002
2014-11-01,0.039390065408887294,0,lo,4,regime_conditioned,177,"XLP,XLE,XLU,XLV",,1.0,1.0
2014-12-01,0.004984243066892652,0,lo,4,regime_conditioned,178,"XLP,XLU,XLE,XLV",,0.9999999999999998,0.9999999999999998
2015-01-01,0.005735467024029193,0,lo,4,regime_conditioned,179,"XLP,XLU,XLV,XLE",,1.0,1.0
2015-02-01,0.00594075309962744,0,lo,4,regime_conditioned,180,"XLP,XLU,XLV,XLE",,1.0000000000000002,1.0000000000000002
2015-03-01,-0.0005516221057649557,0,lo,4,regime_conditioned,181,"XLP,XLU,XLV,XLE",,1.0,1.0
2015-04-01,-0.0076233929862943705,0,lo,4,regime_conditioned,182,"XLP,XLV,XLU,XLE",,1.0,1.0
2015-05-01,0.018521546640236374,0,lo,4,regime_conditioned,183,"XLP,XLU,XLV,XLE",,1.0,1.0
2015-06-01,-0.004281847235639012,0,lo,4,regime_conditioned,184,"XLP,XLV,XLU,XLE",,1.0,1.0
2015-07-01,-0.024247072388542453,0,lo,4,regime_conditioned,185,"XLP,XLV,XLU,XLE",,1.0,1.0
2015-08-01,0.012933185642579816,0,lo,4,regime_conditioned,186,"XLP,XLV,XLU,XLE",,1.0000000000000002,1.0000000000000002
2015-09-01,-0.08370150841380966,0,lo,4,regime_conditioned,187,"XLP,XLV,XLU,XLY",,0.9999999999999999,0.9999999999999999
2015-10-01,0.005307416469232716,0,lo,4,regime_conditioned,188,"XLP,XLV,XLU,XLE",,1.0000000000000002,1.0000000000000002
2015-11-01,0.06482773272403916,0,lo,4,regime_conditioned,189,"XLP,XLU,XLV,XLY",,1.0,1.0
2015-12-01,-0.006668251649440425,0,lo,4,regime_conditioned,190,"XLP,XLV,XLU,XLY",,1.0000000000000002,1.0000000000000002
2016-01-01,-0.011287225083288758,0,lo,4,regime_conditioned,191,"XLP,XLV,XLU,XLY",,1.0,1.0
2016-02-01,0.001282695591587008,0,lo,4,regime_conditioned,192,"XLP,XLU,XLV,XLY",,1.0,1.0
2016-03-01,0.012977010438701022,0,lo,4,regime_conditioned,193,"XLP,XLU,XLV,XLY",,1.0,1.0
2016-04-01,0.050585071473300915,0,lo,4,regime_conditioned,194,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2016-05-01,-0.001710895328186576,0,lo,4,regime_conditioned,195,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2016-06-01,0.005911522063813174,0,lo,4,regime_conditioned,196,"XLP,XLU,XLV,XLY",,0.9999999999999998,0.9999999999999998
2016-07-01,0.03312118636629869,0,lo,4,regime_conditioned,197,"XLP,XLU,XLV,XLY",,1.0,1.0
2016-08-01,0.016097693587127256,0,lo,4,regime_conditioned,198,"XLP,XLU,XLV,XLY",,0.9999999999999998,0.9999999999999998
2016-09-01,-0.029866141928491064,0,lo,4,regime_conditioned,199,"XLP,XLU,XLV,XLY",,1.0,1.0
2016-10-01,-0.010089236346254794,0,lo,4,regime_conditioned,200,"XLP,XLU,XLV,XLY",,1.0,1.0
2016-11-01,-0.022518964822800427,0,lo,4,regime_conditioned,201,"XLP,XLU,XLV,XLE",,1.0,1.0
2016-12-01,-0.0028073597825764643,0,lo,4,regime_conditioned,202,"XLP,XLU,XLV,XLE",,0.9999999999999999,0.9999999999999999
2017-01-01,0.03806537788378367,0,lo,4,regime_conditioned,203,"XLP,XLU,XLV,XLE",,0.9999999999999999,0.9999999999999999
2017-02-01,-0.0057211364364556745,0,lo,4,regime_conditioned,204,"XLP,XLU,XLV,XLE",,0.9999999999999999,0.9999999999999999
2017-03-01,0.0556725294085723,0,lo,4,regime_conditioned,205,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2017-04-01,-0.00325682579540121,0,lo,4,regime_conditioned,206,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2017-05-01,0.013237867721153212,0,lo,4,regime_conditioned,207,"XLP,XLU,XLV,XLY",,1.0,1.0
2017-06-01,0.033569615092893884,0,lo,4,regime_conditioned,208,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2017-07-01,-0.015965115956559542,0,lo,4,regime_conditioned,209,"XLP,XLU,XLV,XLY",,1.0,1.0
2017-08-01,0.01649064855741512,0,lo,4,regime_conditioned,210,"XLP,XLU,XLV,XLY",,1.0,1.0
2017-09-01,0.005654509435338394,0,lo,4,regime_conditioned,211,"XLP,XLU,XLV,XLY",,1.0,1.0
2017-10-01,-0.004029442993451554,0,lo,4,regime_conditioned,212,"XLP,XLU,XLV,XLY",,1.0,1.0
2017-11-01,0.005169268479109411,0,lo,4,regime_conditioned,213,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2017-12-01,0.03995377247239898,0,lo,4,regime_conditioned,214,"XLP,XLU,XLV,XLY",,0.9999999999999998,0.9999999999999998
2018-01-01,-0.0025813087317676647,0,lo,4,regime_conditioned,215,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2018-02-01,0.023104276880265163,0,lo,4,regime_conditioned,216,"XLP,XLU,XLV,XLY",,1.0,1.0
2018-03-01,-0.04989546018470487,0,lo,4,regime_conditioned,217,"XLP,XLV,XLU,XLY",,1.0,1.0
2018-04-01,-0.01982475047659662,0,lo,4,regime_conditioned,218,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2018-05-01,0.019333634366385008,0,lo,4,regime_conditioned,219,"XLP,XLU,XLV,XLY",,1.0,1.0
2018-06-01,0.0015632917335664,0,lo,4,regime_conditioned,220,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2018-07-01,0.03264688260267187,0,lo,4,regime_conditioned,221,"XLP,XLU,XLV,XLY",,1.0,1.0
2018-08-01,0.028451514897680653,0,lo,4,regime_conditioned,222,"XLP,XLU,XLV,XLY",,1.0,1.0
2018-09-01,0.0309164223629195,0,lo,4,regime_conditioned,223,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2018-10-01,0.009962688421437157,0,lo,4,regime_conditioned,224,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2018-11-01,-0.02134742010142361,0,lo,4,regime_conditioned,225,"XLP,XLV,XLU,XLY",,1.0000000000000002,1.0000000000000002
2018-12-01,0.03749270928952872,0,lo,4,regime_conditioned,226,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2019-01-01,-0.08855887938429358,0,lo,4,regime_conditioned,227,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-02-01,0.06005956198302415,0,lo,4,regime_conditioned,228,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2019-03-01,0.031441095805911805,0,lo,4,regime_conditioned,229,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2019-04-01,0.021907703139241452,0,lo,4,regime_conditioned,230,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-05-01,0.006546619177401941,0,lo,4,regime_conditioned,231,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2019-06-01,-0.021074043009725943,0,lo,4,regime_conditioned,232,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-07-01,0.05542051296703322,0,lo,4,regime_conditioned,233,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-08-01,-6.239816326655389e-05,0,lo,4,regime_conditioned,234,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-09-01,0.021020952640271453,0,lo,4,regime_conditioned,235,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2019-10-01,0.009100514880765501,0,lo,4,regime_conditioned,236,"XLP,XLU,XLV,XLY",,1.0,1.0
2019-11-01,0.01530564652200821,0,lo,4,regime_conditioned,237,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2019-12-01,0.008523459017243634,0,lo,4,regime_conditioned,238,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-01-01,0.03143622166211048,0,lo,4,regime_conditioned,239,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-02-01,0.01872243451516954,0,lo,4,regime_conditioned,240,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-03-01,-0.04053196000401884,0,lo,4,regime_conditioned,241,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2020-04-01,-0.1607641109343066,0,lo,4,regime_conditioned,242,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-05-01,0.11899229753328584,0,lo,4,regime_conditioned,243,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-06-01,0.06633598781177302,0,lo,4,regime_conditioned,244,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-07-01,-0.006000157091842358,0,lo,4,regime_conditioned,245,"XLP,XLU,XLV,XLY",,1.0000000000000002,1.0000000000000002
2020-08-01,0.05637052434851181,0,lo,4,regime_conditioned,246,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-09-01,0.03410252223447237,0,lo,4,regime_conditioned,247,"XLP,XLV,XLU,XLY",,1.0,1.0
2020-10-01,-0.00345468247577007,0,lo,4,regime_conditioned,248,"XLP,XLV,XLU,XLY",,1.0,1.0
2020-11-01,-0.0015691493802933998,0,lo,4,regime_conditioned,249,"XLP,XLU,XLV,XLY",,1.0,1.0
2020-12-01,0.05667524573543112,0,lo,4,regime_conditioned,250,"XLP,XLU,XLV,XLY",,1.0,1.0
2021-01-01,0.000644414798066862,0,lo,4,regime_conditioned,251,"XLP,XLU,XLV,XLY",,0.9999999999999999,0.9999999999999999
2021-02-01,0.009686039854654703,0,lo,4,regime_conditioned,252,"XLP,XLV,XLU,XLY",,1.0,1.0
2021-03-01,-0.016513519570381954,0,lo,4,regime_conditioned,253,"XLP,XLV,XLU,XLY",,0.9999999999999999,0.9999999999999999
2021-04-01,0.05099736032087695,0,lo,4,regime_conditioned,254,"XLP,XLV,XLY,XLU",,1.0,1.0
2021-05-01,0.044463841923916364,0,lo,4,regime_conditioned,255,"XLP,XLV,XLU,XLY",,0.9999999999999999,0.9999999999999999
2021-06-01,-0.014982118947609424,0,lo,4,regime_conditioned,256,"XLP,XLV,XLU,XLY",,1.0,1.0
2021-07-01,0.019333988826454707,0,lo,4,regime_conditioned,257,"XLP,XLV,XLU,XLY",,1.0,1.0
2021-08-01,0.027371944094595358,0,lo,4,regime_conditioned,258,"XLP,XLV,XLY,XLU",,1.0,1.0
2021-09-01,0.025154966898795015,0,lo,4,regime_conditioned,259,"XLP,XLV,XLU,XLY",,1.0,1.0
2021-10-01,-0.0467808336478768,0,lo,4,regime_conditioned,260,"XLP,XLV,XLU,XLY",,1.0,1.0
2021-11-01,0.06542358045107766,0,lo,4,regime_conditioned,261,"XLP,XLV,XLY,XLU",,1.0,1.0
2021-12-01,-0.022395061134908863,0,lo,4,regime_conditioned,262,"XLP,XLV,XLY,XLU",,1.0,1.0
2022-01-01,0.08191335452648135,0,lo,4,regime_conditioned,263,"XLP,XLV,XLY,XLU",,1.0,1.0
2022-02-01,-0.05420282374333028,0,lo,4,regime_conditioned,264,"XLP,XLV,XLY,XLU",,0.9999999999999999,0.9999999999999999
2022-03-01,-0.02735749352863212,0,lo,4,regime_conditioned,265,"XLP,XLV,XLU,XLY",,1.0,1.0
2022-04-01,0.07232235445368099,0,lo,4,regime_conditioned,266,"XLP,XLV,XLU,XLY",,1.0,1.0
2022-05-01,-0.056138870957886805,0,lo,4,regime_conditioned,267,"XLP,XLV,XLU,XLY",,1.0,1.0
2022-06-01,-0.014147520947469724,0,lo,4,regime_conditioned,268,"XLP,XLV,XLU,XLY",,1.0,1.0
