date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
1959-01-01,3.8885047903093777,-1.2541810202477484,1.4062985717272096,1.3903490513785064,1.4133188902185205,-0.021460739164892276,3.316117806017767,-1.321819055953449,3.4511285822625157,1.5361155094907277,0.615174718660213,0.46113011567526263,-0.5638482491276673,-0.17518372567961393,0.462758285721687,0.630189322446967,-0.8287409302730023,0.7227578403084811,-0.9317150280009675,-2.2265793277236057,0.04331980665374059,1.226183673842495,0.5088868164128408,0.8973480515227482,-0.2579663791560403,-0.614921539397386,1.2517742454175833,-0.49960909203923337,0.5020244633441555,1.301395076364011,-0.044182328984894985,0.23704041103525153,-0.08881469790928546,0.7796126473586095,-1.3098959425949914,0.146507437528918,-0.08390583037405168,-0.6074938073352596,0.5081743270545888,0.15172356129600062,1.5845871126869964,0.4337666335292251,-0.5869951427149674,-0.5792358948087727,1.428990404098076,-0.39562008067529963,0.7590694718737181,-0.32648761643128726,-0.19828075093151018,0.8340815632686,0.04326612013158762,-0.32562818227518614,-0.22523311458356599,1.1107066621576105,-0.22611543029763906,-0.10311316207320753,-0.21321940327026284,-0.593005010255577,-0.9157266233198469
1959-02-01,3.8998872136807545,-1.2489122842502627,1.451987237047809,1.4720344627595954,1.5111329361052548,-0.012212015712398097,3.287479416194377,-1.3705752021660056,3.493684458804979,1.5263807080176794,0.6211728369932819,0.4625402815085662,-0.5829742653915927,-0.16919335105780292,0.45734169157859916,0.6102129461060486,-0.8269846466324167,0.7172622743812732,-0.9440550401993459,-2.2245744920687107,0.04087227647287727,1.225106872256077,0.49341663364994326,0.8951193794329901,-0.24212493992525427,-0.6195994455570109,1.2396806226567127,-0.4697407351175179,0.5205592445314312,1.3105551966933553,-0.03375772861499705,0.23128210907753105,-0.0760255240381824,0.7769367349565693,-1.3074030936869652,0.15307392294415284,-0.09698089299824854,-0.59868141550059,0.5210551001822659,0.16510244008962704,1.590641322290101,0.42701111424263827,-0.6196449160665711,-0.5478805497286822,1.4117082137024077,-0.41226645022319813,0.7708043609694678,-0.3106200223845441,-0.19309305179735603,0.8620358946385047,0.05298328030359812,-0.33053093978901266,-0.23500173015665501,1.144309006176273,-0.21549333838436321,-0.11710920922195595,-0.2230161335432483,-0.5835682209417017,-0.916188478067767
1959-03-01,5.227197295062054,-1.0679813486800203,1.0280957081930207,0.2283093059831469,0.6519347078584123,0.1553270919971513,1.1266601211736575,-0.04401718876947432,3.387118244878638,-0.28715308958571617,0.39602827979565225,-0.22352160995353382,-0.6328396878544033,0.5197723668114101,1.4457847223986022,0.7023082786870547,-0.20791955130692757,1.1652839673686983,-1.1060274428723926,-1.8742531705270713,0.6764905088459742,0.4385366101375085,0.5079723503470416,0.07719567605910264,0.17036753110328853,-0.7551477003765694,0.6493048448807318,-0.36328308455682023,-0.18321688910910858,0.7421174389167222,-0.7411105910709594,-0.7784495734031832,1.6772351637477447,-0.0478034210852133,-1.389855930205546,0.3355065541154873,0.06364188620305809,0.759611732670915,0.8794740170945644,-0.5382213582163783,0.4763787027002168,0.8299282140960125,-0.508296657299681,-1.2239429621755737,1.3587545077206766,0.2282949551199898,0.4147832977674317,-1.1510513248803014,0.07485978826212962,1.250401700277616,-0.1026737557308977,0.6206181510007782,-0.1487443034943679,-0.3501280210274331,-0.6028797577179956,-0.4507066416810535,0.6766913877708342,0.22726827813735054,-0.9217698725460729
1959-04-01,5.925409433371168,-0.7441614962997816,-0.224958907476585,1.6233724355730763,0.7166541330481127,1.70810528526065,3.803043217765289,-0.03575443059883469,3.150504622310277,0.18720915307474276,-0.3934145263510261,-0.7244484268301262,0.031207680754451083,-0.20540346675599877,0.23284125410502016,-1.4077056958479437,-2.6411841001420644,-0.4343859073867326,0.3192830538623382,-0.2684998340268197,-0.22047546690856906,-2.2240459740837477,-0.9480676485055678,1.3641842101067367,0.1771241623377318,0.47391268594684915,-0.6097661835881037,-0.6017355993272269,-0.2298213751299433,-1.7809693921123153,1.9096393523352466,0.4290394548828899,-0.8614719816438309,-0.7895538219104781,1.1801572728237248,-1.0462814869813435,-0.3460740399083991,1.1706293761087279,1.5715603979850403,-1.0802209755912033,-0.6273805443639174,-0.9673175187624199,-0.32020093819623363,-0.3201711846242444,-0.7303531288799395,0.9683271535646176,-0.8072093476947003,-0.8663497638959289,-1.1375920224969787,0.28327759765024263,0.02388717358203279,1.1096677339670038,0.3925348848831154,0.5581901573093474,-0.5061506684899845,0.9160664515378855,0.11486275693740833,-0.23847027402758297,1.1044429511693108
1959-05-01,3.576978423035213,-0.6502878613706292,0.7881783721690145,1.6265145452191705,0.6980165099453131,0.5483434618812615,1.608057459126496,-0.4621466213848824,2.7968108749921052,0.7642626057702275,-0.07606290624538578,-1.311943356168642,0.040755828418363914,-0.09232124725267993,0.147369294782841,-0.6918583746191924,-0.3082752799662316,1.4127224714732132,-0.15050041769050557,-1.2971020331706222,1.012667635953583,-0.10448260587793883,1.5758443029076612,-0.6180159432693899,-0.29786568693760485,-0.7653130423157775,2.1042981327884416,0.35981392935160905,1.6673573237935249,0.9580347391647743,0.09557774437931765,0.00228677309484676,-0.8933206054098758,0.8832591894415482,0.26770253090273843,0.3839755652343549,0.010946156386297113,0.009042155665928937,-1.3966404982885483,-0.31082652511848285,1.1818689254467143,-0.0876681139160724,-0.7584441643266661,0.4881344059463515,-0.01534525852234156,0.3963561776278821,-0.047332094891976484,-0.04306437657778512,-0.05918294724725313,-0.09430809758231438,0.1543561909252595,1.171809650657615,-0.22826770155784337,-0.2510255049303065,0.12261964843742677,-0.1685259823058267,0.3954825088947604,0.7766264397264,-1.3414744202434743
1959-06-01,1.3335726298543482,-0.37071181822881344,-1.0551334441037816,1.2638490990727416,-0.4417321499563606,0.6360189143980055,-0.11289280845993645,-0.6839312139833512,2.784691291843943,-0.0013898189213419042,0.29992750136845037,0.5532627077515359,-1.441882700797247,0.31957149514376165,0.5484826868933109,0.6215032440838412,0.6150616685881679,-0.727871497765447,-0.7146326898799532,0.14939591708565594,-0.6396530322823339,0.04482229093269458,0.29888681819255636,-0.6884041347029687,0.39339846316885707,-0.5721621306442985,0.8540141710814941,-0.616499175092866,-0.11011634872766543,0.8596140120591117,1.2847060501253722,-0.43675679711737614,1.0114010072156536,-0.6278798344275577,-1.6336366062875367,0.22420238216206165,0.6532689452823105,0.15291348431864019,0.3751605389852365,-0.2675593053882502,0.22362051930095336,0.7032904358892604,-0.8097499675705497,-0.11725785024177302,-0.3802464669895265,0.8362461775652951,-0.41967055528041664,-0.35339354300266185,-0.23202108967784016,-1.0521494020769284,0.25253595231905895,0.1649175952665412,0.1308469733401057,-0.22830621248862396,0.5229176244173466,-0.20481011864783144,-0.4520796697561123,0.07933338189832628,-0.7262399594147018
1959-07-01,-2.3337515328851683,-0.9957814275870661,-0.8909468924157922,0.21324304935996605,0.23505981838556392,0.49567062606100404,-3.3186462054801296,-0.1825359670867117,4.593487513807437,-0.14339771517626498,-1.2875048829213565,-0.6022696767907787,0.20401454546659817,-0.0478811497933582,-1.8912454339209357,0.6625274400417728,-0.2504972897364979,-1.2814281690572333,2.006161185040021,-0.2878804556020692,-0.9908071253060913,-3.2724825045970833,0.27921773020853524,0.12632739068804566,-0.7450403588827775,-1.2757015696769076,-0.6465281508203264,1.9980030144114123,0.7172456088082423,-0.8779166242996063,-0.4964814438004395,1.143610837240452,0.30644950559593687,-0.9970432303001371,0.4027490083628548,-1.6761092215437268,0.02333043281688611,0.616639691475975,1.248322366740517,0.9938292311773516,-1.7666835771633602,-0.27007705862166814,0.02530759958646999,0.11975715018962689,-1.70970292727162,-0.9047306402010011,2.0333873779747473,1.0368091457292898,0.03260173458593669,-2.9378826137179432,0.49684845689359664,-0.626839016241191,1.1956350830573648,-0.266067020851041,0.2812851546027807,0.9104200399075825,-0.5383680994994643,-0.7112275145290303,0.7462067490553485
1959-08-01,-8.289818960481258,-0.07003936459984246,-1.9936605132024348,-0.24945366443724296,0.4897706285688942,-0.4403458335840278,-6.791327737953991,-1.5550899725469882,4.886302297602643,0.704556533781861,-1.401433893470767,-0.3788693496380225,-0.36995811950093965,-0.709848614121405,-3.8626896990367525,0.1253200235466021,1.2439619307997736,-5.097039866673406,3.629146489095756,0.8575260944453454,1.104492257966009,-1.9424444608783902,0.9739619612900545,-1.7641650211461897,-2.702046973907618,2.822872019528751,1.3068003361393392,-3.287171396908815,-2.0028969353373074,1.2257198267771892,-2.161353222488539,-3.420931786952474,0.835587486430594,0.3189692097334465,1.281995945280627,0.5439151842089732,0.12991484919631363,0.3631555832111984,0.8998571686265056,1.6411650256632972,-1.063586778984265,-0.1521077454338429,-1.3702557584657673,-0.05834917744138916,-2.52434035443223,-0.6840725011068365,0.977806449114053,1.6520325461511804,0.9166541304799056,-2.49092468706465,0.11568639662078632,-0.6965844566120637,-0.9490182565583384,2.289353199149989,0.6460083217904338,0.18015357330945933,0.3801835718987833,0.12995891440691357,-2.309252931511935
1959-09-01,-0.18175342484033227,0.7724163260537961,-2.47479021904743,3.9836162506832538,-0.07455508894268587,-0.9583700463508049,-0.319183678302547,-2.1122327909097987,3.5939990051389317,0.2688416200330074,1.713989843791576,0.7208431230567314,-0.27600415338167167,-0.6729152140659594,0.10303136110073283,2.408631717808661,1.3720107349680053,1.60392898457962,0.13167236048396785,-0.24926584321454273,-0.39536858404032493,0.327692985987804,-0.0711475908106356,0.6452020278677714,-0.14292420344202778,0.2405691037222181,-0.3865988974355049,1.8559725910253226,-0.5918376565613085,-1.5310591671411682,-1.2981623689398956,0.956537777051523,-0.2910811752217495,1.4705127431886011,-2.2374176275891453,-0.7158921817103415,0.5804575979447621,-1.0768009472622355,-0.09721734756207652,1.0730859981967578,0.1729811653051885,-1.5145487477011668,1.0686857131811116,-1.047950448646403,1.3649750844766029,-1.165338940363906,0.3268341294096791,-0.1655313163549057,-0.2917527933738079,0.9025090964378122,-0.2653598210671012,-0.8453389813558391,0.35293947390782904,0.04423706849173835,0.4456450755243523,0.15935244867356718,-1.543525711576387,0.8749658765551486,0.6143490464201178
1959-10-01,-2.9909567111493414,-1.920987509806813,0.40283869645478904,-0.36406353564721783,-0.1538859349294988,0.09436722648238065,-1.3077640043011518,-1.4262185330728354,3.733223414067217,-1.0547725978483415,-1.0870801699986978,0.41967444200451554,-1.9831835966216964,0.3009708137257327,-0.09620355738093644,1.0046651812498706,-0.41355123183397313,-1.3249734934664896,-0.49633511429219873,0.1646196186263162,-2.054309607469347,-0.9790629935904597,0.028134366061808188,0.9490896716617219,-0.8366050843994547,-0.4195113008313707,0.26671922043381063,0.21504132320539562,-0.2466690722791473,0.28656113926511,1.0082326194055187,0.5743009404138606,0.33527801801713114,-0.6285532790462707,1.5460756603391161,1.1553933947362662,-0.08977107176150698,1.0323789825901473,0.451608791901118,0.39021422100034847,0.3685318455340311,1.417051371221021,-0.42455371774810996,1.0587803729825929,-0.5645621226952046,0.7741905793944522,0.009535260175351546,-0.6717976332242171,0.7848672141010908,-0.37816514939109735,0.6180931699103595,-0.26935712232548237,-1.8687926502360142,-1.0006483033973859,-0.29047073161265147,0.08073598942875508,0.3202718550487388,-0.2331129682602014,-0.20090652559566402
