date,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
1959-12-01,0.05198476826883873,0.3589932389525841,0.017993919204593107,1.1974695842787364,1.3747967855514471,2.4684769920629592,2.315712089529884,2.5560595209750936,2.8112972767919833,3.058816908326459,0.4485711902445455,2.037091593630096,2.3379562493449604,2.207179786817487,1.156086426922528,2.256003888606318,-0.3006140140453053,-0.6486249770134327,2.450679491278059,2.0726652123293134,2.5290334505172374,-0.5197620152746154,-0.16280287772868784,-0.22282724535079065,0.4694795342615719,-0.12324221355719438,-0.8199888095058678,-0.09929127041163674,-0.0787973294805251,-0.07247476653580238,0.14421926758507783,0.07683352558748194,0.5047510550131321,-0.6703377151679965,-1.2589368165458885,1.2548342557793526,1.4784064184404573,0.5635803258769744,-0.1333899340376365,0.22442929113167492,-0.7187268145207457,0.49679314672598424,0.12846227155098747,-2.4978698600588816,-0.4584505868017504,2.087656825522487,-0.6598927138812538,0.5030687028020733,1.1884733215161494,1.0528203493596533,-0.1210076423046164,0.25930250965030277,-0.601604770273939,1.116370249656552,0.1074408008364953,-1.4322240151191112,-0.6288740108288567,-1.086908849875933,1.6598202175396821,-3.080945036156152,0.6797115132625864,-0.4776496850769667,-0.023721241225578983,-0.17415703066988258,0.016064592627834114,-0.29301865307086705,-0.3425129967938362,-0.033544252637443046,-0.5314291688490154,-0.3360656141997647,0.7962546460145039,-0.19981956047736688,-0.640905081915599,1.0163055380992965,-0.5570207558288608,-0.4218381660634177,-0.3258447713035432,0.8202853082452307,-0.0759629211457379,-0.00027687596480874667,-0.3581327927615422,0.9811178492701274,0.7686100674769556,0.2821692994433374,-0.004505471250049445,-0.5403643392263342,1.9595789653483018e-05,1.661629409272022,-1.115351857560759,-0.0016855367350087,2.196393642053833,0.8328394945180705,1.1312038354164595,0.2681868221239859,0.5385137169744971,-1.1503914407329128,0.4284161735346011,-1.026760410215719,0.13273209507771866,0.3193369168882722,0.2336075711660393,-1.7572942795713635,0.023376374927428903
1960-01-01,0.05198476826883873,0.3589932389525841,0.017993919204593107,1.1974695842787364,1.3747967855514471,2.4684769920629592,2.315712089529884,2.5560595209750936,2.8112972767919833,3.058816908326459,0.4485711902445455,2.037091593630096,2.3379562493449604,2.207179786817487,1.156086426922528,2.256003888606318,-0.3006140140453053,-0.6486249770134327,2.450679491278059,2.0726652123293134,2.5290334505172374,-0.5197620152746154,-0.16280287772868784,-0.22282724535079065,0.4694795342615719,-0.12324221355719438,-0.8199888095058678,-0.09929127041163674,-0.0787973294805251,-0.07247476653580238,0.14421926758507783,0.07683352558748194,0.5047510550131321,-0.6703377151679965,-1.2589368165458885,1.2548342557793526,1.4784064184404573,0.5635803258769744,-0.1333899340376365,0.22442929113167492,-0.7187268145207457,0.49679314672598424,0.12846227155098747,-2.4978698600588816,-0.3041408422210138,2.087656825522487,-0.2537774144588297,0.20185075507816752,1.353184183081536,0.8159161639564153,-0.6426424278192978,-0.026109091477935515,-0.601604770273939,1.116370249656552,0.1074408008364953,-1.4322240151191112,-0.6288740108288567,-1.086908849875933,1.6598202175396821,-3.080945036156152,0.6797115132625864,-0.4776496850769667,-0.023721241225578983,-0.17415703066988258,0.016064592627834114,-0.29301865307086705,-0.3425129967938362,-0.033544252637443046,-0.5314291688490154,-0.3360656141997647,0.7962546460145039,-0.19981956047736688,-0.640905081915599,1.0163055380992965,-0.5570207558288608,-0.4218381660634177,-0.3258447713035432,0.8202853082452307,-0.0759629211457379,-0.00027687596480874667,-0.3581327927615422,0.9811178492701274,0.7686100674769556,0.2821692994433374,-0.004505471250049445,-0.5403643392263342,1.9595789653483018e-05,1.661629409272022,-1.115351857560759,-0.0016855367350087,2.196393642053833,0.8328394945180705,1.1312038354164595,0.2681868221239859,0.5385137169744971,-1.1503914407329128,0.4284161735346011,-1.026760410215719,0.13273209507771866,0.3193369168882722,0.2336075711660393,-1.7572942795713635,0.023376374927428903
1960-02-01,-0.12206060760215691,-0.2430261076899032,0.21268212304019674,0.989677948861993,-0.0727101944125427,-1.120910503811133,-0.7811145426053322,-0.5034887411193326,-1.2198470075927952,-0.48661921151683396,-1.5156760270951477,0.20320591372983776,-1.3431572227204873,-1.1751886729353578,-0.6369265608768351,-0.880636479483181,-0.09024498337504894,0.4316827096104331,-1.1583660784683427,-0.06077749534829206,0.9432771650967128,-0.431467176951645,0.44549870632596844,-0.9084959272556634,-0.4939464879929702,-1.4226337134540894,-0.12733165293972284,-1.3089706574472182,-0.9282450378554857,-1.0946161303052047,-0.17902541030985808,0.505657924151915,0.883050294988204,0.40791183637847506,0.8723599724555863,0.8660410684030831,1.0177698396919912,0.38981464217342326,0.3032746361081958,0.361063854254615,0.19440598778130108,0.432503916059381,1.0206736848159974,0.28728353867970735,-0.9213798205439493,-1.414874988877792,-0.6598927138812538,0.2966893056004598,1.3085424555254623,0.9785095062644975,-0.7698278505516665,0.30406310440550144,-0.6136590958665149,0.961989923912116,0.13903584405672098,-1.6617558288679037,-0.30864608425730405,-0.1824971856595607,1.6598202175396821,-2.624419658542496,1.1117128673084662,0.9871602999152462,-0.023721241225578983,-0.17415703066988258,-0.5625997220376798,-0.29301865307086705,-0.3425129967938362,-0.033544252637443046,-0.5314291688490154,-0.3360656141997647,0.7962546460145039,0.2719213501053599,-1.2494342409538792,1.6715359094298887,-1.1497406914524186,-0.4218381660634177,-0.3258447713035432,0.8202853082452307,-0.0759629211457379,-0.00027687596480874667,-0.3581327927615422,0.9811178492701274,0.7686100674769556,0.2821692994433374,-0.004505471250049445,-0.5403643392263342,1.9595789653483018e-05,1.661629409272022,-1.115351857560759,-0.0016855367350087,2.196393642053833,0.8328394945180705,1.1312038354164595,0.2681868221239859,0.5385137169744971,-1.1503914407329128,0.4284161735346011,-1.026760410215719,0.13273209507771866,0.3193369168882722,0.2336075711660393,-1.7572942795713635,0.023376374927428903
1960-03-01,-0.06098210944343651,-0.24315757835042226,1.419040784840247,-2.4558111958960693,-0.37589946716532036,-1.1292116308340043,-0.5466244405522973,-0.28739775987536736,-0.0297745724518305,-0.6706385884508459,1.0561347469412066,-0.06256804331834204,-1.6537706960317904,-2.1084722987543003,-0.08488415465653999,-1.2934228584098135,0.9839959184226786,0.42668735656617107,-1.6706343155436212,-0.49147250206255044,-1.8522891132944004,-2.938826102751482,-2.345336334728298,1.3770663457605758,-0.13266172964751638,1.5969257475074317,0.9082808677423309,1.9977751265712442,2.394430139543711,0.3242456425779985,1.2127972173365107,-0.4154618706528023,-1.8668906246446404,-0.12372520355187995,-5.5585084746895115,-0.5743091341113893,-0.8002798597584957,0.04404729898857439,0.5302632564943025,-0.4663346806750521,0.13994289938135074,-0.3355127229417126,0.47948788807508474,6.476433335744914,-1.2299993097054225,-0.7143686259977325,-1.0660080133036682,-0.6965810853763605,-0.17276160174587196,-0.5152786958120519,-1.1989825602570257,0.031807845834048845,-1.0419480343381775,0.08001216449697211,-0.6742432124237316,-1.972749102691876,-0.030652519200540768,-0.3794957392587936,1.6598202175396821,-2.5668173708223416,0.6169263838837992,1.4754302476506298,0.00022867686356357048,0.6118290286577192,0.08301414817364462,0.9323208601739834,0.33757774028966514,0.03378727881212975,0.21417605563217,0.12914055941855826,0.33518834097888045,0.4423370432245912,-0.53347795633939,0.9789435518021377,-0.4619900336026956,1.254905871609557,1.2892737702677943,-0.4166807892547076,0.23278856257317987,-0.00027687596480874667,-0.17695611323684907,-0.4992439808138681,-0.7761118072228503,-0.28659418211844984,-0.004436429935221495,1.082101829782583,-0.8140577646949618,-0.014657021404266255,0.0020793689981312164,-0.0016855367350087,-1.1129776812271042,-0.2414348734864955,-1.3796120156230463,0.2855965286695977,-0.7310667859405644,-0.00099624359019871,3.3580589252754742,-1.0123683331396036,0.13273209507771866,0.13327567973231316,0.04081461891099024,0.32823588252009567,0.023376374927428903
1960-04-01,0.07197307369972236,0.19088606133217326,1.5695389368541484,0.620240105404537,1.3304336433303474,-1.0201537334410207,0.047505378718011096,-0.07094942109755797,0.5117467628009069,-0.10508404941270753,1.193981092926767,-0.8556029798485151,-2.2821916827706494,-2.378343141451318,-0.8591801032094065,-0.8950093812663559,-0.020998657339645264,1.3605250195799932,-1.1975921698452439,-0.26110075428515644,0.03786579601757248,5.113035989364694,2.761114656300508,-0.45138347265241563,-0.4939464879929702,0.4247665641975142,-1.2805265617702462,-1.057754205025353,-1.1535946874074667,-0.29186976403357096,-0.27708564833505783,0.8718260245968713,0.561982998276778,0.310070145551136,3.80704057400238,-0.5233603157918815,-0.8344515069877911,0.28586752234349966,1.0617418992585739,2.5295283856992694,0.812457982955353,2.3816407318677935,0.47601467455023916,-0.06936913368305826,-0.7670700759632236,-2.815887714637905,-1.0660080133036682,-0.20515455579570419,0.7989828767835965,0.2918451804145374,-0.9163072935806942,-0.06825445535219195,-0.83856212550991,0.421893850799588,0.010357607807014816,-1.842223891707791,-0.2904070647160164,-0.37092581265251745,1.6598202175396821,-2.192908675666243,-0.7257652806371824,-0.477649637814932,-0.01177631147127891,-0.08817113378328337,-0.7491111725375859,0.283706872818042,0.26215156289431873,0.005925955453685867,0.7747111200611616,-0.3358882954916236,0.7814613042840096,0.5359178421430664,0.20228204793535462,-0.31586342710676857,0.08083651061924174,-1.256414713230474,-1.291029855895256,-0.4166807892547076,-0.15301847160598658,-0.00027687596480874667,3.7526674128422314e-05,1.5933128010756503,0.3811574059941698,0.28311724033476904,-0.004368323722778308,-0.0011542735258906298,-0.002103163745601676,-1.6699460658753307,0.0020793689981312164,0.8636085220502854,1.089598899860096,1.5659002105150481,1.2418506863779395,0.7094903503971752,0.9596266144454666,-2.263743195721742,-7.590543110549925,0.0038634358836705566,0.13273209507771866,0.3352309986141629,0.2363912262654353,2.2476934527488663,0.023376374927428903
1960-05-01,-0.016731342122270506,0.0008523258797669064,-2.851799530796621,-2.7381673173369263,-1.2570033619675531,-0.31795983360602936,0.40173846462834073,0.46795943008238317,0.3997406231161658,0.21572053263985255,0.2922710880351738,0.005729532533216393,-0.9984272001579212,-0.9884074274642035,0.009399927579689129,-0.6934177144309522,-0.39663322873558576,-1.3638110504796002,-0.9590485016594272,-0.17596336923698908,-0.023621284283701947,-0.15451951759761862,0.04500556704920709,-0.22282724535079268,-0.855231246338422,-0.10551144675306456,0.7880731523231149,-1.8112477893036298,-1.371254811445526,-1.3886864640453729,0.5280062334094997,-1.2736472380772985,-0.5962973072122508,-0.558535042816802,0.4130998347107381,-0.8031437699563833,-1.0452474281606792,-0.128658327632342,-1.5604657582841497,-2.326180444283813,-0.9088074297380644,-2.156754813265279,-0.2365554512018699,-3.8635619582890968,-1.0756895651246858,2.0876568255224903,-0.930636246829527,-0.2511015715391166,0.765393739404801,0.3740619941396872,-0.9738524593280126,-0.21669259052612777,-0.7241861596044316,0.8695334574512614,-0.033945579321780224,-1.6894903484450365,-0.3922819709092229,0.20782996708937956,1.6598202175396821,-1.4691124833589284,0.2563972452776658,1.4754302476506194,0.024238604472102403,-0.0007516297372281685,-0.15496239339820117,-0.18791766203555202,0.0007306450110993444,0.005859618969498912,-0.3601668557876968,-0.406480687048248,-1.3936871015415258,0.02525570654041964,-0.4080286297490859,0.3386286144073253,-0.24713908539439547,-0.0007544208104583927,-0.0008780428137309314,0.4079632757452513,-0.0749539005855579,-0.00027687596480874667,0.08918315122226787,-1.2368685890082751,-0.004594043112926834,-0.28754847439031544,-1.6450413724392203,-0.5387523485904719,-0.002114263160945634,1.6476895998967844,0.0020793689981312164,-0.004454482456340038,-1.1093067134603465,-1.3460535950506387,-0.40017682201801125,-1.0811185087356394,0.35289696299598156,2.271943296694221,4.63885228502615,0.0038634358836705566,0.13273209507771866,-0.18867448089155003,-0.09032888445628155,0.35688041445925406,0.023376374927428903
1960-06-01,-0.15419363541122164,-0.4258917216374607,-0.3590687572426859,0.5147225793090365,-0.39247316983236824,-1.5033166226361339,-1.3775498104161794,-1.259950989010305,-0.7843067132952704,-0.3899250032945073,-0.8994512822350391,-0.9951143194050408,-1.6251285508308397,-2.134660558352365,-0.04816038488770297,-1.2182272981775197,0.11637620472763012,-0.2677209720856072,-1.5220654944535896,-0.26110075428515644,-0.8257756567658424,1.0441519138249706,0.07399272008908554,0.691397663855705,-0.012233476865699153,0.11973786052717739,1.0905513545179133,1.0435777741092935,1.1940936674225497,0.22398663420932238,0.12949035767768038,-0.6258903741069364,-1.0972690538413985,-0.29533906193712933,-0.8024396089551389,-1.1302695546377377,-1.3203350747587372,-0.544350943838428,-0.26368179437703315,-0.41421938735522856,-0.7064867057602108,-0.25570714492178026,0.1170890797277452,-0.37546119181316057,-1.2299993097054225,-1.414874988877792,-1.2013797797778096,-0.3133869747517357,0.6851602159931558,0.568105577661338,-1.35801531055236,-0.14581919001790056,-1.0316454643525585,0.23413439758004567,-0.35382852127645537,-1.8520515236519208,-0.4112249582788214,0.38372578043341626,1.6598202175396821,-0.8434236694191597,-0.37653389537943494,0.49889030491784886,0.00023724264331359231,0.5175508821374406,0.11528162221655272,0.2821934295681649,0.0007359065775545258,-8.911186650995427e-06,0.2381479160926115,-0.16331419008694853,0.4347397017102571,0.44244329091551066,0.8525128419345968,-1.001166234931711,0.7406822900495941,-0.0007544208104583927,-0.0008780428137309314,0.4079632757452513,-0.3061370663648593,-0.00027687596480874667,0.08918315122226787,0.11630434286923788,-0.387815972500085,0.28407153260663465,0.0031062944351848082,0.0004577171099715929,-0.0021254498586797703,-1.6630053852351676,0.0020793689981312164,-0.8642106497989714,-0.009853906800125186,-0.3069086472569544,-0.7961593119324498,0.03205087533050975,-0.4891665645565986,-1.1298215726177516,-1.2753240989033383,0.0038634358836705566,0.13273209507771866,0.19744326229797776,0.3218995520220256,-0.9241259376786616,0.023376374927428903
1960-07-01,-0.0681782502283931,-0.08133381623656989,-0.0725325576829673,-0.736955746807028,-0.9443673078129818,-0.5587371898427804,-0.7890114685254566,-0.724441969621625,-1.0066773281570058,-1.2379712672149412,0.14396488570118662,-0.9375299502559814,-0.08349300465792067,0.19486720241511254,-0.819666598327843,-0.38728986695761203,0.2170129737947277,1.104387075616299,-0.6009878363096235,-0.38630279112069665,-0.5788823347070323,-1.238682994893948,-0.761646566531896,0.23428520925245516,0.8307642926070236,-0.17890964264526762,0.013145235292577337,1.1425251680147732,1.3323595378496866,0.11968680007884154,0.3443231606838707,-0.36335794764302703,-0.5862898829500416,-1.5464605979332138,-0.02266933883667528,-0.5321498425101087,-0.6170410409713553,-0.26824073684611094,-0.16363763017437788,-0.328372161476721,-0.4175918587234781,-0.13672377644116013,0.6451816177290263,-0.03163014691444854,-1.0756895651246858,-0.013862263117679201,-1.2013797797778096,-0.44709178009155776,0.5657283119586578,0.43787284598516707,-1.474047306803637,-0.2256843644489947,-0.8939893469492958,0.8100560123264319,-0.2188659168569899,-2.0246135378690937,-0.3734709914924255,-0.9758936118880164,1.6598202175396821,-1.818711066974355,-0.08162598160603816,0.49889030491783837,0.07213848955412865,0.33887516927554107,0.9372874686578365,0.18462811277346844,0.08599215800610523,-5.996677734696335e-06,-1.2136903356193138,0.30294681845782917,-0.17915065965546587,0.17287307672800503,-0.8493228030278124,0.7485130364300543,-0.4423984290316447,0.4152939357874755,0.3192600495628854,-0.8290028217546871,0.3093478599526162,-0.00027687596480874667,-0.08858905419989045,-1.2313353847267714,0.37947474552178617,-0.001738470891840379,1.6438465310710415,-0.5387523485904719,0.8204986204084562,1.640806638265032,1.1157418490187883,-0.0016855367350087,-0.009853906800125186,0.6932738374972879,0.8481705021544038,0.28352424349893157,0.35183151953203406,1.132970781023476,0.8402327244578529,0.0038634358836705566,0.13273209507771866,-0.4252492959482161,-0.14350524202611764,2.9951689685443412,0.023376374927428903
1960-08-01,-0.3518766744744445,-0.7955703135966814,-0.4441535215156774,-0.2822919986818172,-0.09053881303796026,-0.320008171554598,-0.43071008601028166,-0.17917359048646267,0.07965072872665392,0.2641097157414053,-0.15451383459928852,-1.0156609456543422,-0.6014408146542835,-0.5187331813117365,-0.5632649908010242,-0.598095425745529,0.046338551495481356,-0.4205412702156729,-0.8227378341247022,-0.16594720629014587,-0.4153585765197632,0.06998855844485914,-0.20819728279556068,0.23428520925245516,-0.4939464879929702,0.22326090149059738,0.9485886959771574,0.08385845313912098,-0.089861896666297,0.3158690596689235,0.7237666962114971,-0.3386652357287661,-0.5477741934930789,1.6374621410174555,-1.0275053776600889,-0.5341197435403668,-0.39579811433574147,-0.790893541488415,-0.1494671907282496,-0.25960651726230416,2.2814265203784836,-0.33505499679999184,0.46473750130053865,0.6535935184489982,-1.3843090542861591,-0.013862263117679201,-1.4721233127260829,-0.06863570582121267,0.9183078634419097,0.24965988522321034,-0.8248709355665327,0.22142517936857226,-0.9104710676173873,0.6742782980909707,-0.14801733911482656,-2.003752578935589,-0.3922819709092229,1.4013839341325391,1.6598202175396821,0.32039001308377585,-1.056483248561414,0.49889030491784886,0.059359349742510684,0.8433790015021315,0.7931585962924965,-0.6503571079419095,-0.16975597825390554,-0.005583139952228364,-0.3119553528402266,0.25449594705608813,-0.3590695269911689,0.23274021468928663,0.17747925773104922,-0.336700251080212,0.3587182897077967,-0.8328511340063262,-0.6411542275669636,0.4079632757452513,-0.4676851567499439,-0.00027687596480874667,0.00029704851118870454,1.46506332250749,-0.3869764852676808,-0.001738470891840379,-1.6376339422006718,1.0788778485108588,1.9595789653483018e-05,-1.656122423603415,-1.1115831110225258,-0.0016855367350087,1.0859522835223796,-0.07441161528389482,0.03319888364096509,0.1007467939342727,-0.48652770429751746,-0.0009060445859631127,-0.007481578078021219,1.0153575104600991,0.13273209507771866,-0.10118318003735009,-0.10049075089995013,-2.238019572522829,0.023376374927428903
1960-09-01,-0.10911570643703894,-0.3443631735116475,0.25898927042900804,1.1265609667938787,-0.36534929200374516,-1.284116278159821,-1.0359035730741382,-0.7272212074479836,-0.5746157233931481,-0.43977434372971075,-0.6028122262800061,-0.7474492284519416,-1.654032551623963,-0.9552577701435508,-0.7151592473682726,-1.1315373643024729,0.180001112674578,-0.05478314614927493,-1.3802386578189612,-0.38630279112069665,-0.2487908945177377,1.0489459399795285,0.6633969486289246,-0.22282724535079065,0.8307642926070257,-0.42596335600784674,-0.6840229376978938,0.8681625142392765,-0.02977081104920706,1.7003984765188582,-0.19124523896463455,-0.3728443607454334,-0.41119532933082653,-0.3539314633637461,-0.559482082893849,-0.2859673008818102,-0.30720739566891647,-0.2003575835613481,-0.2827765187987637,-0.5349980823195998,-1.8649116577325469,-0.2345772860786475,0.2857703448205453,0.3768656249586786,-1.847238288028358,-0.7143686259977357,-1.8782386121485068,-0.7321276499200323,0.5162576705323882,0.3250694145804427,-1.5594800396675306,-0.9675978188923968,-0.9436846977862015,0.6360005459386234,-0.26716058915607427,-2.0668066044227347,-0.30864608425730405,-0.27567148361429333,1.6598202175396821,-0.16377018907224408,-0.46499634872240353,-0.9659196800743639,-0.14265510186171515,-1.1179650590669616,0.38707357872869996,-0.18714827936057954,0.08600225844355817,9.085396003656944e-05,0.4192380575281786,0.10325019853583897,0.4737572087474016,0.3639710722241287,-0.9999405989771776,0.9216871762330627,-0.5582717674663572,0.4152939357874755,0.6393981419395017,-0.004358756754728142,0.6283678632047979,-0.00027687596480874667,0.00029704851118870454,-0.7412167174325496,0.37863892017936207,-0.5762470813295298,1.6365053868951942,-0.5387523485904719,-1.6474187791149137,1.6339806786314202,0.0020793689981312164,-0.0016855367350087,-1.10566009712263,-0.5721181373090101,-1.4009943406033523,-0.2623980498374031,0.2316489876513364,-1.1197645849787954,-0.8362875787356613,-0.0008302890032856828,0.13273209507771866,-0.2726103446417483,-0.30695774801110237,1.0746034067948276,0.023376374927428903
