date,strategy_return,predicted_regime,position_method,top_l,forecast_method,n_same_regime_obs,long_etfs,short_etfs,gross_exposure,net_exposure
2008-12-01,-0.07305320091285003,0,lo,3,regime_conditioned,106,"XLE,XLU,XLP",,1.0,1.0
2009-01-01,0.09493994488657378,0,lo,3,regime_conditioned,107,"XLE,XLU,XLP",,1.0,1.0
2009-02-01,-0.06347894592959757,0,lo,3,regime_conditioned,108,"XLE,XLU,XLP",,1.0,1.0
2009-03-01,-0.1533147478578203,0,lo,3,regime_conditioned,109,"XLE,XLU,XLP",,1.0,1.0
2009-04-01,0.10630927510696084,0,lo,3,regime_conditioned,110,"XLE,XLU,XLP",,1.0,1.0
2009-05-01,0.08173828518100919,0,lo,3,regime_conditioned,111,"XLE,XLU,XLB",,0.9999999999999999,0.9999999999999999
2009-06-01,0.09649697357260897,0,lo,3,regime_conditioned,112,"XLE,XLU,XLB",,1.0,1.0
2009-07-01,-0.0542890772387714,0,lo,3,regime_conditioned,113,"XLE,XLU,XLB",,1.0,1.0
2009-08-01,0.05853588905738359,0,lo,3,regime_conditioned,114,"XLE,XLU,XLP",,1.0,1.0
2009-09-01,-0.02664688093882919,0,lo,3,regime_conditioned,115,"XLE,XLU,XLB",,1.0,1.0
2009-10-01,0.028824417421992356,0,lo,3,regime_conditioned,116,"XLE,XLU,XLP",,1.0,1.0
2009-11-01,0.031793751601013526,0,lo,3,regime_conditioned,117,"XLE,XLU,XLP",,0.9999999999999998,0.9999999999999998
2009-12-01,0.04663067371568018,0,lo,3,regime_conditioned,118,"XLE,XLU,XLP",,1.0,1.0
2010-01-01,0.020083072919991462,0,lo,3,regime_conditioned,119,"XLE,XLU,XLP",,1.0,1.0
2010-02-01,-0.034207045110628956,0,lo,3,regime_conditioned,120,"XLE,XLU,XLP",,1.0,1.0
2010-03-01,0.009728676892863889,0,lo,3,regime_conditioned,121,"XLE,XLU,XLP",,1.0,1.0
2010-04-01,0.03385987028073815,0,lo,3,regime_conditioned,122,"XLE,XLP,XLU",,1.0,1.0
2010-05-01,0.018375150077475973,0,lo,3,regime_conditioned,123,"XLE,XLP,XLU",,1.0,1.0
2010-06-01,-0.11120737666813812,0,lo,3,regime_conditioned,124,"XLE,XLU,XLP",,1.0,1.0
2010-07-01,-0.00938900647195959,0,lo,3,regime_conditioned,125,"XLE,XLP,XLU",,1.0,1.0
2010-08-01,0.10219075101606241,0,lo,3,regime_conditioned,126,"XLE,XLU,XLP",,1.0000000000000002,1.0000000000000002
2010-09-01,-0.0176575472336852,0,lo,3,regime_conditioned,127,"XLE,XLU,XLP",,1.0,1.0
2010-10-01,0.04579679364508888,0,lo,3,regime_conditioned,128,"XLE,XLU,XLP",,0.9999999999999999,0.9999999999999999
2010-11-01,0.02356961397709122,0,lo,3,regime_conditioned,129,"XLE,XLU,XLP",,1.0,1.0
2010-12-01,0.033850669807128884,0,lo,3,regime_conditioned,130,"XLE,XLP,XLU",,1.0,1.0
2011-01-01,0.044248482292452304,0,lo,3,regime_conditioned,131,"XLE,XLP,XLU",,1.0,1.0
2011-02-01,0.03596745871502026,0,lo,3,regime_conditioned,132,"XLE,XLP,XLU",,0.9999999999999999,0.9999999999999999
2011-03-01,0.01731201917466854,0,lo,3,regime_conditioned,133,"XLE,XLU,XLP",,1.0,1.0
2011-04-01,0.030861565112351334,0,lo,3,regime_conditioned,134,"XLE,XLP,XLU",,1.0,1.0
2011-05-01,0.020587952377818786,0,lo,3,regime_conditioned,135,"XLE,XLP,XLU",,1.0,1.0
2011-06-01,-0.01437862771957358,0,lo,3,regime_conditioned,136,"XLE,XLP,XLU",,1.0,1.0
2011-07-01,0.008903551937979103,0,lo,3,regime_conditioned,137,"XLE,XLP,XLU",,1.0,1.0
2011-08-01,-0.011136903684351294,0,lo,3,regime_conditioned,138,"XLE,XLP,XLU",,1.0,1.0
2011-09-01,-0.03975429731419358,0,lo,3,regime_conditioned,139,"XLE,XLP,XLU",,1.0,1.0
2011-10-01,-0.08253168239141245,0,lo,3,regime_conditioned,140,"XLE,XLP,XLU",,1.0000000000000002,1.0000000000000002
2011-11-01,0.09670973241252068,0,lo,3,regime_conditioned,141,"XLE,XLU,XLP",,1.0,1.0
2011-12-01,0.0396368503619868,0,lo,3,regime_conditioned,142,"XLE,XLU,XLP",,1.0,1.0
2012-01-01,0.019108617769760868,0,lo,3,regime_conditioned,143,"XLE,XLP,XLU",,1.0,1.0
2012-02-01,-0.007175057936829714,0,lo,3,regime_conditioned,144,"XLE,XLP,XLU",,1.0,1.0
2012-03-01,0.03483805019910812,0,lo,3,regime_conditioned,145,"XLE,XLP,XLU",,1.0,1.0
2012-04-01,0.003910164464131807,0,lo,3,regime_conditioned,146,"XLE,XLP,XLU",,1.0,1.0
2012-05-01,0.003648283275628822,0,lo,3,regime_conditioned,147,"XLE,XLP,XLU",,1.0000000000000002,1.0000000000000002
2012-06-01,-0.06237316030468769,0,lo,3,regime_conditioned,148,"XLE,XLP,XLU",,1.0,1.0
2012-07-01,0.06322293194317054,0,lo,3,regime_conditioned,149,"XLE,XLP,XLU",,1.0,1.0
2012-08-01,0.02632907208737283,0,lo,3,regime_conditioned,150,"XLP,XLE,XLU",,1.0,1.0
2012-09-01,-0.0028603696254337523,0,lo,3,regime_conditioned,151,"XLP,XLE,XLU",,1.0,1.0
2012-10-01,0.02243482335592109,0,lo,3,regime_conditioned,152,"XLP,XLE,XLU",,1.0,1.0
2012-11-01,-0.01103970980075225,0,lo,3,regime_conditioned,153,"XLE,XLP,XLU",,1.0,1.0
2012-12-01,-0.014963175593257449,0,lo,3,regime_conditioned,154,"XLE,XLP,XLU",,1.0,1.0
2013-01-01,0.02360079930114746,0,lo,3,regime_conditioned,155,"XLP,XLE,XLU",,1.0,1.0
2013-02-01,0.04700011362652884,0,lo,3,regime_conditioned,156,"XLP,XLE,XLU",,1.0,1.0
2013-03-01,0.01541412640447519,0,lo,3,regime_conditioned,157,"XLP,XLE,XLU",,1.0,1.0
2013-04-01,0.03856882237543111,0,lo,3,regime_conditioned,158,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2013-05-01,0.017488428455416996,0,lo,3,regime_conditioned,159,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2013-06-01,-0.011343982135479724,0,lo,3,regime_conditioned,160,"XLP,XLE,XLU",,1.0,1.0
2013-07-01,-0.012635224602292227,0,lo,3,regime_conditioned,161,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2013-08-01,0.05659248567285077,0,lo,3,regime_conditioned,162,"XLP,XLE,XLU",,1.0,1.0
2013-09-01,-0.04677755676338606,0,lo,3,regime_conditioned,163,"XLP,XLE,XLU",,1.0,1.0
2013-10-01,0.022124293234469152,0,lo,3,regime_conditioned,164,"XLP,XLE,XLU",,1.0,1.0
2013-11-01,0.04557395194602991,0,lo,3,regime_conditioned,165,"XLP,XLE,XLU",,1.0,1.0
2013-12-01,-0.005105195011617334,0,lo,3,regime_conditioned,166,"XLP,XLE,XLU",,1.0,1.0
2014-01-01,0.0038646142810478097,0,lo,3,regime_conditioned,167,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2014-02-01,-0.03253723396776851,0,lo,3,regime_conditioned,168,"XLP,XLE,XLU",,1.0,1.0
2014-03-01,0.05135620216542759,0,lo,3,regime_conditioned,169,"XLP,XLE,XLU",,1.0,1.0
2014-04-01,0.0317684923894412,0,lo,3,regime_conditioned,170,"XLP,XLE,XLU",,1.0,1.0
2014-05-01,0.041366599189869624,0,lo,3,regime_conditioned,171,"XLP,XLE,XLU",,1.0,1.0
2014-06-01,0.007024491196273125,0,lo,3,regime_conditioned,172,"XLP,XLE,XLU",,1.0,1.0
2014-07-01,0.030314269800398343,0,lo,3,regime_conditioned,173,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2014-08-01,-0.041394510064217085,0,lo,3,regime_conditioned,174,"XLP,XLE,XLU",,1.0,1.0
2014-09-01,0.03044060987941111,0,lo,3,regime_conditioned,175,"XLP,XLE,XLU",,1.0,1.0
2014-10-01,-0.029949825808127967,0,lo,3,regime_conditioned,176,"XLP,XLE,XLU",,1.0,1.0
2014-11-01,0.03201417254490344,0,lo,3,regime_conditioned,177,"XLP,XLE,XLU",,1.0,1.0
2014-12-01,-0.0027057522592541655,0,lo,3,regime_conditioned,178,"XLP,XLU,XLE",,0.9999999999999999,0.9999999999999999
2015-01-01,0.007708362542196057,0,lo,3,regime_conditioned,179,"XLP,XLU,XLV",,1.0,1.0
2015-02-01,0.013844510360035346,0,lo,3,regime_conditioned,180,"XLP,XLU,XLV",,1.0,1.0
2015-03-01,-0.0029549701197281383,0,lo,3,regime_conditioned,181,"XLP,XLU,XLV",,1.0,1.0
2015-04-01,-0.008417754374903857,0,lo,3,regime_conditioned,182,"XLP,XLV,XLU",,1.0,1.0
2015-05-01,0.003991558390367463,0,lo,3,regime_conditioned,183,"XLP,XLU,XLV",,1.0,1.0
2015-06-01,0.01141748096628197,0,lo,3,regime_conditioned,184,"XLP,XLV,XLU",,1.0,1.0
2015-07-01,-0.018345818668430814,0,lo,3,regime_conditioned,185,"XLP,XLV,XLU",,1.0000000000000002,1.0000000000000002
2015-08-01,0.04075186097797192,0,lo,3,regime_conditioned,186,"XLP,XLV,XLU",,1.0,1.0
2015-09-01,-0.08310753374086001,0,lo,3,regime_conditioned,187,"XLP,XLV,XLU",,1.0,1.0
2015-10-01,0.016618632513273553,0,lo,3,regime_conditioned,188,"XLP,XLV,XLU",,1.0,1.0
2015-11-01,0.05871227233768499,0,lo,3,regime_conditioned,189,"XLP,XLU,XLV",,1.0,1.0
2015-12-01,-0.009420560277079819,0,lo,3,regime_conditioned,190,"XLP,XLV,XLU",,1.0,1.0
2016-01-01,0.0008250366808989166,0,lo,3,regime_conditioned,191,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2016-02-01,0.00949518497790227,0,lo,3,regime_conditioned,192,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2016-03-01,0.00989268312641833,0,lo,3,regime_conditioned,193,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2016-04-01,0.052368671531272046,0,lo,3,regime_conditioned,194,"XLP,XLU,XLV",,1.0,1.0
2016-05-01,-0.005050258657283674,0,lo,3,regime_conditioned,195,"XLP,XLU,XLV",,1.0,1.0
2016-06-01,0.011154927796327,0,lo,3,regime_conditioned,196,"XLP,XLU,XLV",,1.0,1.0
2016-07-01,0.041843012033815796,0,lo,3,regime_conditioned,197,"XLP,XLU,XLV",,1.0,1.0
2016-08-01,0.010948789335977512,0,lo,3,regime_conditioned,198,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2016-09-01,-0.03428822926267805,0,lo,3,regime_conditioned,199,"XLP,XLU,XLV",,1.0,1.0
2016-10-01,-0.01134865023786154,0,lo,3,regime_conditioned,200,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2016-11-01,-0.02124532031594317,0,lo,3,regime_conditioned,201,"XLP,XLU,XLV",,1.0,1.0
2016-12-01,-0.02654953760835201,0,lo,3,regime_conditioned,202,"XLP,XLU,XLV",,1.0,1.0
2017-01-01,0.041391295635879344,0,lo,3,regime_conditioned,203,"XLP,XLU,XLV",,1.0,1.0
2017-02-01,0.006624113140042678,0,lo,3,regime_conditioned,204,"XLP,XLU,XLV",,1.0,1.0
2017-03-01,0.062302968409839156,0,lo,3,regime_conditioned,205,"XLP,XLU,XLV",,1.0,1.0
2017-04-01,-0.005739319800709155,0,lo,3,regime_conditioned,206,"XLP,XLU,XLV",,1.0,1.0
2017-05-01,0.008842756143143768,0,lo,3,regime_conditioned,207,"XLP,XLU,XLV",,1.0,1.0
2017-06-01,0.0375128009154944,0,lo,3,regime_conditioned,208,"XLP,XLU,XLV",,1.0,1.0
2017-07-01,-0.01411153782547063,0,lo,3,regime_conditioned,209,"XLP,XLU,XLV",,1.0,1.0
2017-08-01,0.014973727489845877,0,lo,3,regime_conditioned,210,"XLP,XLU,XLV",,1.0,1.0
2017-09-01,0.011473258653263206,0,lo,3,regime_conditioned,211,"XLP,XLU,XLV",,1.0,1.0
2017-10-01,-0.0065760775913541345,0,lo,3,regime_conditioned,212,"XLP,XLU,XLV",,1.0,1.0
2017-11-01,0.0012945398229633042,0,lo,3,regime_conditioned,213,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2017-12-01,0.0372594398345867,0,lo,3,regime_conditioned,214,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2018-01-01,-0.014346690296491571,0,lo,3,regime_conditioned,215,"XLP,XLU,XLV",,1.0,1.0
2018-02-01,0.011558952850126265,0,lo,3,regime_conditioned,216,"XLP,XLU,XLV",,1.0,1.0
2018-03-01,-0.05440026695408469,0,lo,3,regime_conditioned,217,"XLP,XLV,XLU",,1.0,1.0
2018-04-01,-0.013522093498726576,0,lo,3,regime_conditioned,218,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2018-05-01,0.008912992907974851,0,lo,3,regime_conditioned,219,"XLP,XLU,XLV",,1.0,1.0
2018-06-01,-0.005761036089536316,0,lo,3,regime_conditioned,220,"XLP,XLU,XLV",,1.0,1.0
2018-07-01,0.03345127865427751,0,lo,3,regime_conditioned,221,"XLP,XLU,XLV",,1.0,1.0
2018-08-01,0.033563356835960664,0,lo,3,regime_conditioned,222,"XLP,XLU,XLV",,1.0,1.0
2018-09-01,0.02274535124245658,0,lo,3,regime_conditioned,223,"XLP,XLU,XLV",,1.0,1.0
2018-10-01,0.012881124423965131,0,lo,3,regime_conditioned,224,"XLP,XLU,XLV",,1.0,1.0
2018-11-01,-0.003748036570165942,0,lo,3,regime_conditioned,225,"XLP,XLV,XLU",,1.0,1.0
2018-12-01,0.04164771054263937,0,lo,3,regime_conditioned,226,"XLP,XLU,XLV",,1.0,1.0
2019-01-01,-0.08825741349763208,0,lo,3,regime_conditioned,227,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2019-02-01,0.05589220112342068,0,lo,3,regime_conditioned,228,"XLP,XLU,XLV",,1.0,1.0
2019-03-01,0.029980183811558193,0,lo,3,regime_conditioned,229,"XLP,XLU,XLV",,1.0,1.0
2019-04-01,0.016791258635849127,0,lo,3,regime_conditioned,230,"XLP,XLU,XLV",,1.0,1.0
2019-05-01,-0.0004679044065346496,0,lo,3,regime_conditioned,231,"XLP,XLU,XLV",,1.0,1.0
2019-06-01,-0.005772239051241,0,lo,3,regime_conditioned,232,"XLP,XLU,XLV",,1.0,1.0
2019-07-01,0.04354407735404871,0,lo,3,regime_conditioned,233,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2019-08-01,0.0027614975397422257,0,lo,3,regime_conditioned,234,"XLP,XLU,XLV",,1.0,1.0
2019-09-01,0.027096454514718676,0,lo,3,regime_conditioned,235,"XLP,XLU,XLV",,1.0,1.0
2019-10-01,0.009308758531797958,0,lo,3,regime_conditioned,236,"XLP,XLU,XLV",,1.0,1.0
2019-11-01,0.015000014532691537,0,lo,3,regime_conditioned,237,"XLP,XLU,XLV",,1.0,1.0
2019-12-01,0.011450317201606526,0,lo,3,regime_conditioned,238,"XLP,XLU,XLV",,1.0,1.0
2020-01-01,0.02660273587955308,0,lo,3,regime_conditioned,239,"XLP,XLU,XLV",,1.0,1.0
2020-02-01,0.025645833492271175,0,lo,3,regime_conditioned,240,"XLP,XLU,XLV",,1.0,1.0
2020-03-01,-0.03766720955617421,0,lo,3,regime_conditioned,241,"XLP,XLU,XLV",,1.0,1.0
2020-04-01,-0.14578161507136816,0,lo,3,regime_conditioned,242,"XLP,XLU,XLV",,1.0,1.0
2020-05-01,0.09739106523018401,0,lo,3,regime_conditioned,243,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2020-06-01,0.05200633908273197,0,lo,3,regime_conditioned,244,"XLP,XLU,XLV",,1.0,1.0
2020-07-01,-0.016801889140148924,0,lo,3,regime_conditioned,245,"XLP,XLU,XLV",,1.0,1.0
2020-08-01,0.05536328152093729,0,lo,3,regime_conditioned,246,"XLP,XLU,XLV",,1.0,1.0
2020-09-01,0.011866007717256905,0,lo,3,regime_conditioned,247,"XLP,XLV,XLU",,1.0,1.0
2020-10-01,0.00042317395342727007,0,lo,3,regime_conditioned,248,"XLP,XLV,XLU",,1.0,1.0
2020-11-01,0.007989444326691244,0,lo,3,regime_conditioned,249,"XLP,XLU,XLV",,1.0,1.0
2020-12-01,0.043641483436644014,0,lo,3,regime_conditioned,250,"XLP,XLU,XLV",,1.0,1.0
2021-01-01,-0.001626059763477316,0,lo,3,regime_conditioned,251,"XLP,XLU,XLV",,1.0,1.0
2021-02-01,-0.00038426504384162733,0,lo,3,regime_conditioned,252,"XLP,XLV,XLU",,1.0,1.0
2021-03-01,-0.019238712955862106,0,lo,3,regime_conditioned,253,"XLP,XLV,XLU",,1.0,1.0
2021-04-01,0.0418108547143739,0,lo,3,regime_conditioned,254,"XLP,XLV,XLY",,1.0,1.0
2021-05-01,0.04242863821280045,0,lo,3,regime_conditioned,255,"XLP,XLV,XLU",,1.0,1.0
2021-06-01,-0.009975595105158691,0,lo,3,regime_conditioned,256,"XLP,XLV,XLU",,1.0,1.0
2021-07-01,0.012276561627385973,0,lo,3,regime_conditioned,257,"XLP,XLV,XLU",,1.0,1.0
2021-08-01,0.023465710537740853,0,lo,3,regime_conditioned,258,"XLP,XLV,XLY",,0.9999999999999998,0.9999999999999998
2021-09-01,0.028293891958560115,0,lo,3,regime_conditioned,259,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2021-10-01,-0.05670288362232459,0,lo,3,regime_conditioned,260,"XLP,XLV,XLU",,1.0,1.0
2021-11-01,0.06980449896821901,0,lo,3,regime_conditioned,261,"XLP,XLV,XLY",,1.0,1.0
2021-12-01,-0.023510020704824955,0,lo,3,regime_conditioned,262,"XLP,XLV,XLY",,0.9999999999999998,0.9999999999999998
2022-01-01,0.08126073818046933,0,lo,3,regime_conditioned,263,"XLP,XLV,XLY",,1.0,1.0
2022-02-01,-0.05987959410138566,0,lo,3,regime_conditioned,264,"XLP,XLV,XLY",,1.0,1.0
2022-03-01,-0.017201647205803326,0,lo,3,regime_conditioned,265,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2022-04-01,0.07549599603247123,0,lo,3,regime_conditioned,266,"XLP,XLV,XLU",,1.0,1.0
2022-05-01,-0.04089098516180159,0,lo,3,regime_conditioned,267,"XLP,XLV,XLU",,1.0,1.0
2022-06-01,0.0032074024807870645,0,lo,3,regime_conditioned,268,"XLP,XLV,XLU",,1.0,1.0
2022-07-01,-0.006598951622180877,0,lo,3,regime_conditioned,269,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2022-08-01,0.024836166948827527,0,lo,3,regime_conditioned,270,"XLP,XLV,XLU",,1.0,1.0
2022-09-01,-0.01442870803391645,0,lo,3,regime_conditioned,271,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2022-10-01,-0.06461217444511334,0,lo,3,regime_conditioned,272,"XLP,XLU,XLV",,1.0,1.0
2022-11-01,0.04689315870457886,0,lo,3,regime_conditioned,273,"XLP,XLV,XLU",,0.9999999999999998,0.9999999999999998
2022-12-01,0.05792146095816332,0,lo,3,regime_conditioned,274,"XLP,XLV,XLU",,1.0,1.0
