date,Regime_0,Regime_1,Regime_2,Regime_3,Regime_4,Regime_5
1966-02-01,0.14564872869387535,0.17227790738387214,0.17300417588328046,0.17043930032249915,0.17505733764889903,0.16357255006757399
1966-03-01,0.14029120329417596,0.1644133664264223,0.1802865470720153,0.1725148665561025,0.1706847899599187,0.1718092266913653
1966-04-01,0.15218908896669894,0.16952566599704888,0.17027969509550314,0.1703815593411816,0.17315324123537423,0.16447074936419326
1966-05-01,0.159967253003232,0.16196578318426963,0.16809212856800854,0.17244206550628458,0.16856648594967727,0.16896628378852796
1966-06-01,0.14049048687947652,0.16732308491950834,0.17790059413052076,0.17325642632648905,0.17354259373540873,0.16748681400859666
1966-07-01,0.15656591400249062,0.1672113059006667,0.16867407638018525,0.17108453836101034,0.17268395459885283,0.16378021075679408
1966-08-01,0.16471249200121377,0.16498603814081056,0.16726132724363482,0.1694028569712846,0.1705767680582339,0.1630605175848224
1966-09-01,0.16556468669803287,0.1627428136509721,0.16755602993259855,0.16612489601546096,0.17049711936366538,0.16751445433927015
1966-10-01,0.16610554820656379,0.16210328961574264,0.16779831068704032,0.1658796740729655,0.17434251580782378,0.16377066160986403
1966-11-01,0.18357807576384907,0.16005097619491473,0.16111715899345067,0.16624777213830177,0.16587881367157806,0.16312720323790583
1966-12-01,0.17820264620043016,0.16151150759512972,0.1630125585926722,0.1671903265996411,0.16762866550973962,0.16245429550238716
1967-01-01,0.1656296270324219,0.16385268403340575,0.16688840052872098,0.1677099391167202,0.1711476016419788,0.16477174764675245
1967-02-01,0.20218942295905745,0.1609511490607109,0.15449159648314914,0.16289463967198273,0.16160344374670177,0.15786974807839804
1967-03-01,0.18186348094307275,0.1615920219492223,0.16133344866345625,0.16698897715121802,0.16499072296627063,0.16323134832676003
1967-04-01,0.1651550602047499,0.16819505433186802,0.1668345739853038,0.1652836011836615,0.17116089091974163,0.16337081937467512
1967-05-01,0.1792379770483112,0.16389182292849355,0.16162304308087902,0.16928295066246737,0.1633841721569918,0.162580034122857
1967-06-01,0.15522766809259397,0.1715289866827615,0.16974574506633883,0.17208289882690792,0.16945586804518428,0.16195883328621347
1967-07-01,0.16943801265333028,0.16423185289759998,0.1645056211953581,0.17000694893409055,0.16554932687778218,0.16626823744183886
1967-08-01,0.13843642229925776,0.1689079056811045,0.18102800254367296,0.17079527896134755,0.174052406544959,0.16677998396965826
1967-09-01,0.1658296409179211,0.1672155012501984,0.16573900445874898,0.17024932701697654,0.16562834140129729,0.16533818495485744
1967-10-01,0.15223215125015715,0.16807213899109813,0.1698677964272745,0.17160750798100718,0.17039768880689837,0.1678227165435646
1967-11-01,0.13518934535404672,0.16842250324601765,0.18465067881743027,0.17194703951339468,0.173730846528755,0.1660595865403557
1967-12-01,0.1380928364732902,0.169015978228991,0.18125510384375892,0.17041451348372447,0.1719027029733318,0.16931886499690363
1968-01-01,0.18089814438750426,0.16586875783555213,0.15937541420793808,0.1646102381956555,0.16647227405933596,0.16277517131401412
1968-02-01,0.1493273110965405,0.16632550336294108,0.1731063409835823,0.1757631823316597,0.1682238406266068,0.16725382159866967
1968-03-01,0.1380940486010898,0.17135018465843974,0.17599012189102797,0.17234558141866924,0.17092028425716518,0.1712997791736081
1968-04-01,0.1519314547434087,0.16866320217243716,0.17054937265314932,0.17370731172098994,0.16688601161238975,0.1682626470976253
1968-05-01,0.14118222197732117,0.1695754030882974,0.17587882848170103,0.17018124629604753,0.17318530813086883,0.16999699202576407
1968-06-01,0.14883358676410338,0.17211627255201586,0.17170906972271652,0.17323209846597662,0.17166994348343012,0.16243902901175755
1968-07-01,0.15059286988660464,0.16789226918094124,0.1708292182011231,0.1737667910405323,0.16748229349778265,0.16943655819301615
1968-08-01,0.1432472380095501,0.16925687526080044,0.17234802840599325,0.17644727114124328,0.1700017709043567,0.16869881627805633
1968-09-01,0.134718595970223,0.1714631062505213,0.1763350943574262,0.17278400877598413,0.1714002353339592,0.17329895931188607
1968-10-01,0.14082483962559716,0.17272212599512332,0.17543978073344635,0.1737493090325365,0.17093490315688079,0.16632904145641586
1968-11-01,0.1374833406335807,0.17041034576836697,0.17802828238237728,0.17239711086265513,0.17159844888350534,0.17008247146951452
1968-12-01,0.15466550561416595,0.16538057733886255,0.16857518245107062,0.17493876665502445,0.1670838315424574,0.1693561363984191
1969-01-01,0.13944463378704752,0.17364517446041422,0.17365736160148496,0.1747605266558813,0.17163983627731,0.16685246721786212
1969-02-01,0.14175415753724965,0.16958820467162034,0.175895573888949,0.1750778048696949,0.16865614801787268,0.16902811101461335
1969-03-01,0.13889948978829253,0.1767038185595284,0.17345856452604982,0.17424372813831554,0.17386725908787162,0.16282713989994202
1969-04-01,0.16166989092309805,0.16422060138501743,0.16645670538633045,0.17350100620146391,0.16448141423247067,0.16967038187161948
1969-05-01,0.15610854106883992,0.16741442392290917,0.16779499197610945,0.17453010203361796,0.16668942122952038,0.16746251976900325
1969-06-01,0.14598978446633384,0.17020456780269194,0.17246672557888265,0.17630126386282047,0.17022989426473872,0.16480776402453248
1969-07-01,0.15016441030703492,0.16623679055321255,0.17082267022915734,0.17188953395435594,0.17108788021107912,0.16979871474516015
1969-08-01,0.1389564569582094,0.1694840156290908,0.1749232813264683,0.17661564896182264,0.17124664908787732,0.16877394803653156
1969-09-01,0.17836686086980094,0.16763198822428385,0.1605989073092951,0.1658004417829048,0.16436043847098022,0.16324136334273515
1969-10-01,0.15744685882274156,0.16820938497272875,0.16797551097675445,0.17248774723768528,0.16817908705154438,0.16570141093854548
1969-11-01,0.19151322130372653,0.16392335428651947,0.15690131042279487,0.16544737424518569,0.16189051776657373,0.1603242219751997
1969-12-01,0.17652000952836203,0.16376346899900937,0.16132781836519963,0.17142296211968044,0.1647007764146612,0.16226496457308726
1970-01-01,0.20198337875673486,0.16030598686724504,0.1538963086942305,0.1647916380991724,0.16051579227454435,0.15850689530807296
1970-02-01,0.17338028083170895,0.1648245506182974,0.1628052190182866,0.16872050979980066,0.16648477497436182,0.16378466475754452
1970-03-01,0.18310820407345005,0.16255061053304776,0.15999771988857858,0.1679236002768163,0.16385552719150423,0.16256433803660286
1970-04-01,0.19260377658121833,0.16510225074460322,0.15654948803038746,0.16483839447405296,0.1626403387381585,0.1582657514315795
1970-05-01,0.18348343701029945,0.16267290902066212,0.1594031898526734,0.1657779255116623,0.16302713369592356,0.16563540490877923
1970-06-01,0.1972281239233918,0.164913139115702,0.15595058260499875,0.16316166578091554,0.16035407189476808,0.15839241668022386
1970-07-01,0.15392895162395495,0.16896438077074524,0.17019592744043374,0.17377110421627956,0.16606342766415402,0.16707620828443265
1970-08-01,0.2005574839326962,0.16143719304229237,0.15474900523267465,0.1625543771679809,0.1585906793732526,0.16211126125110317
1970-09-01,0.19144425353916017,0.1677901217921894,0.15699900645051862,0.16596450437955704,0.16106587258048888,0.15673624125808583
1970-10-01,0.1932358381219968,0.16461848337722743,0.15522644887093975,0.16638066447216068,0.15952756055258263,0.16101100460509285
1970-11-01,0.1940135061075749,0.16324808397500304,0.15570623147433976,0.16546598215638733,0.15998530642611092,0.16158088986058408
1970-12-01,0.1507330092502237,0.16877396922640228,0.17763735858531718,0.16622968021848353,0.17007870993428675,0.16654727278528658
1971-01-01,0.14774972437483025,0.16895974218590812,0.17373423332000554,0.17122493757980398,0.16762599722779184,0.1707053653116603
1971-02-01,0.1620548303993087,0.17086473465220653,0.16572478051757047,0.1698255338899385,0.16377846219525638,0.1677516583457193
1971-03-01,0.15976641613650155,0.17204002749609135,0.16554287132305462,0.17329413726265208,0.1630115120014963,0.16634503578020413
1971-04-01,0.12618013917103824,0.17750684334331676,0.1797658306384616,0.1782313908995468,0.16874473429473189,0.16957106165290475
1971-05-01,0.1358636796983682,0.17554781704717032,0.17543498930130572,0.17843614709331257,0.16734123711892032,0.16737612974092295
1971-06-01,0.15207524912231227,0.1724559947477211,0.16922581230244974,0.17104163971592698,0.16662145649019944,0.16857984762139047
1971-07-01,0.16078656402906527,0.16741735095930027,0.16622003875086044,0.17344069784108523,0.16303274667180082,0.16910260174788788
1971-08-01,0.16201398143716128,0.17044188205900765,0.16499413343743327,0.17499711970239032,0.16290560494581346,0.16464727841819415
1971-09-01,0.12860455033229612,0.17010206432470248,0.18477568788996437,0.17538750812962442,0.16646904117975053,0.17466114814366218
1971-10-01,0.14585149097637778,0.17392485535226077,0.1722219346391233,0.17194811067122456,0.16848581508363614,0.1675677932773775
1971-11-01,0.13518841533464612,0.17341503697236557,0.17649097818162773,0.1788828715563266,0.1653989656026847,0.17062373235234934
1971-12-01,0.1409963309339775,0.17466423029664252,0.17592144684900576,0.17306175485122896,0.1687961445034747,0.1665600925656706
1972-01-01,0.1402731235256456,0.16927980633363077,0.18240282688592072,0.17170759046711503,0.16639231972594123,0.16994433306174678
1972-02-01,0.1290736538357935,0.17664907584171968,0.17917459842706335,0.1767213070353194,0.16945111937838822,0.16893024548171579
1972-03-01,0.13179408612566354,0.16856363472131386,0.18088777390112282,0.177876672056481,0.16495480997911924,0.17592302321629963
1972-04-01,0.11769927151049127,0.17894761684859112,0.18354995552222794,0.17844130871862227,0.17028684678515077,0.17107500061491662
1972-05-01,0.1259799697305252,0.17685887192437783,0.17737090468772373,0.18443587093144415,0.16637175265448123,0.16898263007144784
1972-06-01,0.12570364208358553,0.17331154493199022,0.17741084355158313,0.1844583183112565,0.16474759081920448,0.17436806030238003
1972-07-01,0.15719969311203194,0.17528683439316597,0.16540063498751226,0.17236028765072473,0.1642902188341539,0.16546233102241106
1972-08-01,0.13050963734470666,0.16981081062060088,0.18574500814197772,0.1739153402175559,0.16749000671697067,0.17252919695818808
1972-09-01,0.12794486946208025,0.18090515057541254,0.17849191714716547,0.17635912026451872,0.16857074249846637,0.1677282000523567
1972-10-01,0.1386514855724162,0.16704072615220525,0.18050237225202098,0.17377680904932638,0.16586174626907618,0.17416686070495502
1972-11-01,0.1337315622538259,0.17571855363882394,0.18011004896554442,0.1747802434613622,0.16878353193327367,0.16687605974717
1972-12-01,0.13019467227487103,0.1723438847886007,0.18294992872360016,0.17573847021395597,0.16723916386179186,0.17153388013718027
1973-01-01,0.13525649732008868,0.17508978847911005,0.17763795213921313,0.17582464771833736,0.1671414244757692,0.1690496898674816
1973-02-01,0.13921236667547082,0.1724247908066615,0.17851503939200442,0.17606021283362552,0.16825505485426193,0.16553253543797583
1973-03-01,0.13782641356160336,0.17678724821103176,0.17304594936426282,0.17902360627791106,0.16797479728299616,0.16534198530219488
1973-04-01,0.15599801986108425,0.16654073724924295,0.16645556913128723,0.17584208064490447,0.163265490843783,0.17189810226969818
1973-05-01,0.1309384521356026,0.1725426500252634,0.1762612041354812,0.18004415299353693,0.16692111781459903,0.17329242289551688
1973-06-01,0.13378367842163963,0.17466878898300278,0.17342157609698403,0.1822056650276651,0.1661143488476435,0.16980594262306484
1973-07-01,0.15575557071745097,0.16309399099983302,0.1683450957355844,0.17165439247556857,0.16294807102955652,0.1782028790420064
1973-08-01,0.16756991029132728,0.17645476778607905,0.16279857294213831,0.17100713599174006,0.1665949138458323,0.15557469914288305
1973-09-01,0.16479545573015156,0.158766184795438,0.16778324197299957,0.16719986043491944,0.16332630419515387,0.17812895287133768
1973-10-01,0.13944192584104315,0.17409488775836346,0.17816716821326903,0.17233091645381218,0.17157619159382878,0.16438891013968332
1973-11-01,0.1482009152977355,0.17075245449587081,0.17180097290397592,0.17615482250569522,0.16885455219218398,0.16423628260453857
1973-12-01,0.1778204874644861,0.164206022497079,0.15972343489156568,0.17084880430849725,0.16340096598642168,0.16400028485195026
1974-01-01,0.175947119429084,0.16994232699453973,0.16105746202225155,0.17035078628007772,0.16420590618322203,0.15849639909082497
1974-02-01,0.16827511897246955,0.16733331197604975,0.1631195004328667,0.1721699879666597,0.1642282819552964,0.16487379869665794
1974-03-01,0.15905193182227825,0.1700507223855064,0.16672756191396626,0.16921964684800928,0.16705891770781886,0.1678912193224209
1974-04-01,0.1749366708819198,0.16229274628432216,0.16212774851490552,0.16985606441915124,0.16209199820258943,0.16869477169711186
1974-05-01,0.1541498255335255,0.17219175047190577,0.16991540327242616,0.16933917686070793,0.1728942883269159,0.16150955553451887
1974-06-01,0.17718667272804564,0.16140391549609012,0.1621951140190708,0.16893021456730126,0.16253075451069293,0.16775332867879908
1974-07-01,0.17138380651863763,0.16617078914279584,0.16356201693705152,0.17018300137976233,0.1665411695824855,0.16215921643926726
1974-08-01,0.18591478696679206,0.16682555425449938,0.158398145911325,0.16477930345817943,0.16542826959188875,0.15865393981731546
1974-09-01,0.18523833728363068,0.16093574673542715,0.15864979463683934,0.16764083289252824,0.16393900247041698,0.16359628598115766
1974-10-01,0.19311000187792826,0.16037348103044455,0.15725842560906703,0.16464474891314462,0.16289473169162588,0.16171861087778971
1974-11-01,0.19897067254842965,0.1623215617116127,0.15319206034243746,0.16421456574289797,0.16107914316904343,0.16022199648557883
1974-12-01,0.19437929538586132,0.16256440841369857,0.1539466243431763,0.16498780241021346,0.1620349091036417,0.16208696034340872
1975-01-01,0.19407616517312898,0.16317561711561623,0.15569239248536612,0.1632677409921757,0.16254415087585317,0.16124393335785975
1975-02-01,0.19459783264733088,0.16271141780359513,0.15569138094707125,0.1626753192681108,0.16235225850008916,0.16197179083380275
1975-03-01,0.20166220493933595,0.16104349178976152,0.1541923854528426,0.16123317093289508,0.16177946124689005,0.16008928563827488
1975-04-01,0.18225185466345276,0.16478936121656532,0.16209871187782188,0.1631487204204635,0.16646650242819297,0.1612448493935037
1975-05-01,0.1729063945170367,0.16459436800898755,0.16593631237469508,0.1667083577322419,0.16608029407949915,0.16377427328753957
1975-06-01,0.1713157277441973,0.16865557421234265,0.16552307264756533,0.1635470917951205,0.1692564345579571,0.16170209904281713
1975-07-01,0.1516852140133652,0.17065704043260685,0.17466231559866177,0.16859039290422403,0.17161699672962472,0.16278804032151736
1975-08-01,0.15200633560034998,0.16111288855184291,0.17419528036492363,0.1710181449871009,0.16901382271321666,0.17265352778256599
1975-09-01,0.1444976319812773,0.1724911365155045,0.17532116126856975,0.16879761098934382,0.17455107694310026,0.16434138230220424
1975-10-01,0.1457008492810508,0.1681641943361743,0.17432795201317217,0.17263139992207568,0.17018148024979435,0.16899412419773288
1975-11-01,0.15968066786084326,0.16851820881041815,0.16838616691183336,0.16827877627095014,0.16999119175612482,0.16514498838983033
1975-12-01,0.14067067924927767,0.16683596485226565,0.1797506540281839,0.1703997289776407,0.17166048149366123,0.17068249139897096
1976-01-01,0.14173980389657947,0.16642648650574113,0.18187564084694763,0.16939400871562119,0.17160872111747236,0.16895533891763817
1976-02-01,0.13590365257847825,0.1667093723979004,0.18090249354670046,0.17199888909686326,0.17084917605079855,0.1736364163292591
1976-03-01,0.13186982761987343,0.17139655936925233,0.177673926205169,0.17711768347729834,0.17232080673723418,0.1696211965911727
1976-04-01,0.1470097528908216,0.16982322289525006,0.17328192153776495,0.17492589439960804,0.16905278534639862,0.16590642293015653
1976-05-01,0.15936781457176655,0.1709626070514941,0.1666435183582644,0.16786615370481736,0.1701778407809686,0.16498206553268902
1976-06-01,0.16845833977597385,0.16745925856230362,0.16481858793390772,0.16902764143366408,0.16665920966182948,0.1635769626323212
1976-07-01,0.13896774676362572,0.17167083063622923,0.17498909563675555,0.17340929742005734,0.17246711985989002,0.16849590968344216
1976-08-01,0.14176506165099265,0.17082174990318658,0.17307470524305593,0.1737757629993076,0.17048775943439587,0.17007496076906153
1976-09-01,0.1397459073901234,0.17307622545100235,0.17365348268954328,0.1766729936770684,0.1692982691501146,0.16755312164214808
1976-10-01,0.16799011285584015,0.16697423149128082,0.1635945224764469,0.17165695638345932,0.16398669153659354,0.16579748525637933
1976-11-01,0.14200333401863682,0.16834019114124615,0.17813466325099137,0.17054017891413348,0.17065442747439696,0.1703272052005952
1976-12-01,0.13378692864168182,0.17411987961986447,0.18105874157174712,0.17192652611291748,0.17099879804918747,0.1681091260046017
1977-01-01,0.16413527870495426,0.16770029155244429,0.1654555947309229,0.17113745993483706,0.16619477252803308,0.16537660254880848
1977-02-01,0.1420517585121905,0.17312275187340925,0.17634832980276516,0.17316297944953543,0.1706793439177122,0.16463483644438737
1977-03-01,0.13695460650111732,0.16592527321614284,0.18091743058697543,0.1743995810824094,0.16670241389024532,0.17510069472310963
1977-04-01,0.11289568765167694,0.17604883624110593,0.18601180927709457,0.18157588041418965,0.17229264198605518,0.17117514442987772
1977-05-01,0.12412695584647868,0.16973058343324166,0.18154607914334847,0.18040819308762546,0.16867238130582504,0.1755158071834808
1977-06-01,0.12222249979706455,0.17340702230451913,0.18289709372820404,0.17979957034474237,0.17096664597668712,0.17070716784878284
1977-07-01,0.1279951779881771,0.17512928459177435,0.17725960276080016,0.18022783474440807,0.16856631081446585,0.17082178910037446
1977-08-01,0.13168182431455955,0.1719793914661007,0.1752492804691995,0.1826173328090958,0.1661415411408308,0.1723306298002136
1977-09-01,0.13029780213869413,0.17091220125342335,0.17804453664371658,0.18168300766469975,0.16815860739351687,0.17090384490594923
1977-10-01,0.13703394261330135,0.17293635377437128,0.17550585469287008,0.1776579986957933,0.16787551881611995,0.16899033140754413
1977-11-01,0.13622023441383382,0.1754671559379984,0.1759807326439689,0.17870001965014273,0.167826213758313,0.16580564359574318
1977-12-01,0.14565223795361384,0.16840814744175195,0.17439295848441136,0.17262599821719227,0.1675034130691927,0.17141724483383777
1978-01-01,0.17965640222971171,0.16586278111886107,0.1591631628871914,0.17156791643488156,0.16188857420315006,0.16186116312620422
1978-02-01,0.1372434688259981,0.16992196614288302,0.17865593442764507,0.17439453276060335,0.16926654218182166,0.1705175556610487
1978-03-01,0.13368889989736277,0.17298506782443784,0.18287409911266636,0.17285590369912057,0.17059966485205252,0.16699636461436002
1978-04-01,0.13902527232417936,0.17122148320100142,0.18223704921018974,0.17236327596606205,0.16783361490383167,0.16731930439473583
1978-05-01,0.1321589164109874,0.17338912342977958,0.17708278307093853,0.17960080417298674,0.16756401935271728,0.17020435356259025
1978-06-01,0.1204961696434326,0.17352550973544836,0.18356678265496335,0.1819700021973955,0.1695739467163152,0.170867589052445
1978-07-01,0.15574327901302615,0.1675158945004066,0.1653718060059226,0.17804183517000605,0.1641034016293791,0.1692237836812594
1978-08-01,0.1301317851071597,0.1725989646008816,0.1791860718066897,0.1752509513547133,0.16840540966430978,0.1744268174662459
1978-09-01,0.13141748713306645,0.17890445282346584,0.17525676368732393,0.17765593160406523,0.17028552388351392,0.1664798408685645
1978-10-01,0.12344530214409262,0.17515884447257224,0.1810602749541901,0.18011773047199411,0.17021280834500177,0.17000503961214916
1978-11-01,0.13519506624532934,0.16861857137314135,0.1768856414150917,0.1803552889972544,0.1666503568389999,0.17229507513018316
