date,bl_lo_2,bl_lns_2,bl_lo_3,bl_lns_3,bl_lo_4,bl_lns_4
2009-03-01,-0.06424876577432954,-0.01956928894328324,-0.06253277895495132,-0.025331915909343805,-0.06306432345385214,-0.02928528335211398
2009-04-01,0.029202602460296136,-0.007405634896656977,0.031085673555142954,-0.006252166018194209,0.03201619663543376,-0.003647582781154945
2009-05-01,0.01752942985538949,0.0014655981274037976,0.018300613862826845,0.004210996212796279,0.01626604625766187,0.005028125417795626
2009-06-01,0.024903253366749027,0.01074049729955279,0.021230992912220623,0.011482061327053568,0.02222154876078371,0.014029418938082296
2009-07-01,-0.011683581001788804,-0.0071157573953697165,-0.013123685882538113,-0.009798652939107647,-0.011209968223690215,-0.008583926522063651
2009-08-01,0.015587672179902548,0.005067279119892333,0.021878501711618113,0.013467714108895279,0.022722040085282384,0.016150600922494398
2009-09-01,-0.005629567997800068,-0.005690656289500855,-0.006761380007893292,-0.006544661057206621,-0.005663014419057047,-0.005514280363785449
2009-10-01,0.004914261368834403,0.0029998597609575467,0.006414259074256191,0.00583853088697968,0.005724521277627476,0.005885302840758137
2009-11-01,-0.003439318012660011,-0.0019066961332527724,0.002445374565465915,0.0019002788060623688,0.0019000904877725774,0.0018026837097521397
2009-12-01,0.03039364341464126,0.019287664893184408,0.022660516293250457,0.019201205373744295,0.025166545474054572,0.022249384363751352
2010-01-01,0.011530926548383016,0.00855973484776197,0.009742505025744586,0.00878753112854348,0.009814856360450236,0.009259853995576429
2010-02-01,-0.016440686222819755,-0.012030287870548925,-0.013256884094049596,-0.01175828834045884,-0.016562046160871556,-0.01582429193711068
2010-03-01,0.0026293086088387497,0.002049040934727492,0.0026521475978361084,0.004374887364051408,0.002624677681017071,0.004962981952932927
2010-04-01,0.017415784049140622,0.002277136483315302,0.01827614597007351,0.00918947358492221,0.01735327247616097,0.012929365434588646
2010-05-01,0.017833118282802388,0.01700450627121072,0.007771628658814255,0.009441409462028151,0.005238116144260572,0.007309416650423169
2010-06-01,-0.08066330120769119,-0.06879560360702341,-0.0769401881737742,-0.06982783082523941,-0.06939450557591206,-0.06762713523591576
2010-07-01,0.0001980805407116889,0.009662838365017017,-0.006168354710433736,-0.002873326976188981,-0.0067933011322208765,-0.005989973183470258
2010-08-01,0.04070919337281725,0.026079484253759676,0.045688956995256456,0.03775627747424847,0.05091525226283022,0.04437126737492586
2010-09-01,-0.010791733612159408,-0.004000994654333068,-0.012843235681375652,-0.008305689951605149,-0.015443920552889324,-0.013754858341076667
2010-10-01,0.033836034204849326,0.040689317611948994,0.037839115104910864,0.0446300432792401,0.03467959554852752,0.03583708477374438
2010-11-01,0.009990774527228448,0.013694726049304372,0.01492986133363845,0.018371296335964675,0.01822340591172077,0.021006598147390625
2010-12-01,0.01938109917116172,0.020809211402436797,0.02217678730765678,0.0207248609295843,0.027332592134738952,0.024976508818330637
2011-01-01,0.01777257764815865,-0.01616762091053989,0.018661984943931616,-0.005316117185599784,0.02356896431874478,0.006449267544704053
2011-02-01,0.01422493045020415,0.007234943576744528,0.013483687932204193,0.00928144087756957,0.012096080510917871,0.009565571722672441
2011-03-01,0.00663997369796547,0.008670272826702434,0.00011614533221857944,-2.2910732441149306e-05,-0.0017501341629448267,-0.0006867589265075866
2011-04-01,0.008189955520390653,0.008489736599086401,0.012594788613778291,0.014389043433892346,0.012388367015599302,0.014582258031955094
2011-05-01,0.0024023758540460557,0.00717756872655872,0.003430993078931316,0.01308010376462859,0.00694627147084919,0.015353432435213294
2011-06-01,-0.03237373920120988,-0.0410990441387634,-0.03190390117726067,-0.032956469534522866,-0.028512368537225188,-0.028953942922359092
2011-07-01,0.012768160961150105,-0.015281081673206949,0.007798553702371188,-0.017062982238527532,0.007841578006966745,-0.01499488940532383
2011-08-01,-0.01237567035279007,0.041867771749703,-0.013351467886355096,0.032120043269447986,-0.017705090030286988,0.0252974113493846
2011-09-01,-0.02934868555471605,0.05958377012043099,-0.021722976542841735,0.05445133072498558,-0.03020844552681336,0.04594122111935908
2011-10-01,-0.04769866862933411,0.10338714609210993,-0.04897968284813849,0.10149773468563929,-0.05251913856143718,0.1046789577528589
2011-11-01,0.03781972850954926,-0.0984767680671128,0.037405882031367195,-0.10540850412504177,0.03315862295153879,-0.1100543604445643
2011-12-01,0.027017855106844773,0.006642425432284216,0.027114611189491458,0.004982243559698917,0.02452462815469681,0.0022966638382453356
2012-01-01,0.020936853885064284,-0.01458188668504037,0.01955241877166041,-0.014393961568931095,0.017804915035164445,-0.014875643656690238
2012-02-01,0.021103327807601862,-0.017511764348356842,0.022057988062991432,-0.015207939806238498,0.022921427431209326,-0.014598296457589588
2012-03-01,0.03524685400936366,0.013540251328169712,0.04221756675374697,0.02132242193010024,0.03463643382022884,0.01813307105615578
2012-04-01,0.03678869353976802,0.0008913659730751061,0.03532019419882945,0.004348633664486107,0.033994934206116885,0.006816398227466982
2012-05-01,-3.324557042795457e-05,0.004064778600447066,-0.0005594723753643297,0.002931855572854281,-0.0007899384689431153,0.0027262453794014126
2012-06-01,-0.05328145012151453,0.01241864562214984,-0.05903218216258691,0.0026337256782959875,-0.05464048756812154,-0.002355528304316668
2012-07-01,0.04260404085543094,-0.012850706066341085,0.044536983732850914,-0.009348510983621687,0.04356685708555801,-0.006726677055878288
2012-08-01,-0.0009675040660298636,-0.004288891962146932,0.0005411691755937524,-0.002653278719218954,0.0016300035923867227,-0.0012788918166981701
2012-09-01,0.020787364040781263,0.006124354326062534,0.022801430877691486,0.010481022980463536,0.019765078956028533,0.010405897449762338
2012-10-01,0.017426888856892763,0.004891456217640236,0.015162239518000477,0.007269297071997768,0.01761866417075022,0.010671691744788648
2012-11-01,-0.021150840168037772,-0.015956235669039184,-0.018358912665603997,-0.015312464254188652,-0.015221438640120452,-0.01181345205376367
2012-12-01,0.0036824759219188513,-0.008996404598671803,0.0002828912991417335,-0.013932343069882508,-0.00063602683435613,-0.01681298180699898
2013-01-01,0.025861103520726438,0.05698642694372234,0.03069239864751185,0.06195655388381896,0.03827888937842095,0.06954463043501291
2013-02-01,0.017595012980879034,0.03539786886430031,0.01728803498219126,0.042118499117030445,0.021086880132388082,0.05290667828503512
2013-03-01,0.009868987421494795,0.01983802860593189,0.006008024584693527,0.01135097932708785,0.00025571931012009265,0.008751062580653722
2013-04-01,0.02064029322135604,0.049938302682621144,0.020695475325232252,0.05487457726291977,0.018613533562882867,0.04864439558090056
2013-05-01,0.012517456607262254,0.025738170475642193,0.012950136688215557,0.016523585579326622,0.012825943790565147,0.018263542971230888
2013-06-01,0.03215633742811874,0.057403451710996804,0.017718598616959222,0.018257223107519337,0.026747440409436538,0.03949022717881996
2013-07-01,0.0020627909027157013,-0.010236899352636813,-0.002148129449157521,-0.014554804362993976,-0.003550731894977613,-0.014993294248541483
2013-08-01,0.1062924671439111,0.08843620953636676,0.10827875481149603,0.09416032310275502,0.09362751821028847,0.09059489149232634
2013-09-01,-0.05041832036183158,-0.04656195775775657,-0.04723216231682406,-0.04842004762580799,-0.05261682090556907,-0.050153527222399984
2013-10-01,0.06112116316675072,0.04628517814683567,0.0540877801332375,0.043150642414846105,0.04536781225322488,0.039670829646130744
2013-11-01,0.04318786141353433,0.03906582866830399,0.04105736953816226,0.03656705222454182,0.04039330697163353,0.03815122761140163
2013-12-01,0.02823230589577507,0.018409619340852137,0.032359914713547495,0.02102287000428704,0.03000284739440131,0.02006688667382378
2014-01-01,0.02955430347272542,0.026804676852678642,0.02101225003708703,0.019877596757137937,0.016080544273155806,0.017071857410225516
2014-02-01,-0.0808918849683079,-0.06054364209823564,-0.05913118749906382,-0.048698240153089704,-0.06055736926338748,-0.05439892613867254
2014-03-01,0.054280881523166555,0.059370934501723246,0.06185063779768026,0.05848026634441985,0.059329525353177995,0.05761586264540231
2014-04-01,-0.0018569830427043578,0.010012255548383378,0.004033475145833922,0.012368383982214059,0.006814358251448355,0.014671519047519743
2014-05-01,-0.012037550300844137,-0.011379960942357183,-0.008579861513365875,-0.0013978711692768852,-0.006701345057193221,0.0029873497414510436
2014-06-01,0.018627322344019384,0.021062586887718386,0.018330036120276682,0.021839784051180353,0.01875970089722362,0.017776193008125597
2014-07-01,0.019927216876045938,0.02274242845669126,0.016876342389580832,0.018909524500832532,0.023077797861580113,0.02325771109583773
2014-08-01,-0.0128145170192504,-0.022064929177194166,-0.02025897566301715,-0.02512629891134472,-0.024563658536163192,-0.027208662338066337
2014-09-01,0.0332274655941956,0.03602213168634671,0.03499736645335907,0.03619207615543927,0.033969921535325714,0.03521967794957605
2014-10-01,-0.017766407820203976,-0.018949569773109565,-0.019410211848985035,-0.02046232816181347,-0.021321032062474498,-0.019313016368408552
2014-11-01,0.03607781358087463,0.03537148205607987,0.03771423480755861,0.02850993109109186,0.0352031145088281,0.029754403401549754
2014-12-01,0.02589220464977905,0.009732537692092407,0.02512818494787281,0.011326887522481996,0.022776229335588916,0.011939942119125219
2015-01-01,0.0008760422344793209,0.0014498575238312875,-0.0006346124926693458,0.005553361085543742,0.00017716204403807228,0.0072902113043667675
2015-02-01,0.0012319751881321543,-0.0021096372633541303,0.002127664928348192,-0.00851736914076252,0.005435333669315928,-0.006208001893873983
2015-03-01,0.05881091615137437,0.05887727297257832,0.05190356696794525,0.05604183939567617,0.022865160456575925,0.037894607463125146
2015-04-01,-0.01605574797503704,-0.023006137755042764,-0.01869393071420973,-0.0240610612367992,-0.026587743009406348,-0.0258013437017492
2015-05-01,0.013927542904592714,0.01970198609059058,0.010904978151889275,0.016065732842838208,0.017957572657782268,0.021797352039574572
2015-06-01,0.01930425523909913,0.009100896731058766,0.01735346138961097,0.008756982668211817,0.01420486534047944,0.006294659536139885
2015-07-01,0.007984235054214334,-0.002728258849501844,-0.004957618553453438,-0.019027275183729687,-0.007469853380173689,-0.021214952168702172
2015-08-01,0.024857679911675392,0.0072879385431620135,0.023328590561838045,0.01680310719418512,0.03018108774651765,0.019795163599411338
2015-09-01,-0.10785809258633794,-0.10288857033244637,-0.1159824565714425,-0.10880053588816359,-0.12218899692074246,-0.11647374944271194
2015-10-01,0.0010966669471657317,-0.0031962707847132004,0.001816342073788568,0.0031381265794177917,0.004598893854750621,0.007600372091845337
2015-11-01,0.05967918804765162,0.05818736602887966,0.059355935512729045,0.06584395293919516,0.06726306238922646,0.07036109789394128
2015-12-01,-0.0014602367098243193,-0.00043094733832597953,0.0022871589786586963,0.001013599184191602,0.002090984317617681,0.00025606406734191885
2016-01-01,-0.023871329812871222,-0.02107284961412316,-0.028217575191544886,-0.027982349320610667,-0.029601294491453413,-0.02528125657056855
2016-02-01,-0.028360480636059674,-0.03295223438932441,-0.034961147309628016,-0.027780450720094916,-0.03173194664246639,-0.02791738670205958
2016-03-01,0.011964492869700964,0.014771672171820648,0.010120145234884415,0.01683061653732351,0.010992814388872828,0.015381782078847035
2016-04-01,0.035413750076806694,0.03903203256065171,0.03624282336058524,0.03819208296204417,0.036405785419708965,0.036468525433143856
2016-05-01,0.0191098893442082,0.014513750995570857,0.007039338584372855,0.006272268103444854,0.01694743894372833,0.01537210401479525
2016-06-01,-0.004067538549974313,-0.002742845049085222,-0.004209975894747424,-0.0022452622813715403,0.000745253765017578,0.002885153554280374
2016-07-01,-0.0009408207684345214,0.005064612142027781,0.003967324267332981,0.0048826587817622676,0.002187500648903959,0.003777070100128088
2016-08-01,0.02306820743911853,0.019665905012668638,0.009720534345176002,0.009788954856837312,0.015548388986961982,0.016966115552190696
2016-09-01,0.005154806866779989,0.001103752975901834,0.005801037778452414,0.004424276675176511,0.010043697575609904,0.004937577112879613
2016-10-01,-0.007535435870200537,-0.008822298556678404,0.0014602011425074609,-0.0026054033427612765,0.003383087514196296,-0.0005758516962079714
2016-11-01,-0.021161328656182157,-0.018942425122719233,-0.021593618658661124,-0.01636553330163943,-0.01948425225894808,-0.02079257794474368
2016-12-01,0.07905459383824869,0.06145267243242354,0.059181939028392506,0.05922679421392093,0.06279202444896938,0.061099052531660134
2017-01-01,0.00395566811975889,0.01004327237539522,0.008622249793617254,0.015028150208266512,0.015089260794011142,0.021109595618409867
2017-02-01,0.02463812547784076,0.023560320177214315,0.00942014429530064,0.007777925425403212,0.01377190080980546,0.012813813338458208
2017-03-01,0.03202721429989957,0.04373322124295108,0.045632608584371626,0.056863871802619426,0.03848829665824607,0.05311983652577427
2017-04-01,-0.019112992076054363,-0.019574471682262052,-0.015780371511437536,-0.02053142230928457,-0.021339102731093997,-0.02434912627159223
2017-05-01,0.016225439652033366,0.01814951542159891,0.025475844045710763,0.021808083261162167,0.013024152102186803,0.012645834988002187
2017-06-01,0.01650454955996582,0.0252861745126189,0.026978006208727905,0.0280132884477959,0.01564139988985477,0.018189019646160796
2017-07-01,0.013756677871254208,0.006928284481342909,0.0016168859901463158,0.002820713934277388,0.003912167109383403,0.00817913725357919
2017-08-01,0.0020109299337709844,0.005868987488452397,0.019393398784439585,0.020007234418934098,0.01714637820089029,0.01675446507015017
2017-09-01,0.010588228769735862,0.012478419686769514,0.01741065622138894,0.01333011971691119,0.003801248616779358,0.004333273346685261
2017-10-01,0.04279757933152821,0.03949122360011212,0.044108742470858775,0.039415936346559134,0.055296126291959465,0.04726577291541811
2017-11-01,0.019294098100237994,0.022230595363404885,0.03739483370080329,0.03538144947070415,0.029738901730166568,0.024950984359130606
2017-12-01,0.009943885928681106,0.02019817700499946,0.01317365599493385,0.022170838512352638,0.013245831882758952,0.022742884200462558
2018-01-01,0.07257547645590426,0.059451005536622234,0.0731947929966732,0.05151736466579147,0.07584366653749176,0.055634998938420895
2018-02-01,0.038963914220852505,0.035968105968454796,0.05982295179385184,0.05783765250714363,0.052706603316434376,0.05927619808121804
2018-03-01,-0.08741404140565986,-0.1044906393431403,-0.08188923435805988,-0.0861539715069925,-0.09670983777071425,-0.10292924184178134
2018-04-01,-0.0485313161278352,-0.047326328347352606,-0.05435426497273676,-0.051406133515218645,-0.03789085034837238,-0.038690158314096584
2018-05-01,0.008851798035836897,0.008229972391271599,0.016717866864624585,0.01605888833345619,0.030510372087044334,0.029318159079297294
2018-06-01,0.039465650975865636,0.036697193104262706,0.04946684273833809,0.04162921984430484,0.04327395910117987,0.036336581277212496
2018-07-01,-0.02603786226920343,-0.02020746421265613,-0.02242459581908203,-0.018441418806963265,-0.01894099742461831,-0.014377079814916488
2018-08-01,0.03174275063577084,0.034870848519532115,0.02913868760930993,0.0323417893776785,0.024504863950917413,0.03023975127508906
2018-09-01,0.0028193922140758118,0.005232247270986968,0.014056255089071008,0.015847929892203357,0.007119589293989514,0.011144270342569344
2018-10-01,0.009852627952397235,0.009548530367775473,0.009581822560363022,0.006282479908850573,0.013319428972706816,0.01297195050659553
2018-11-01,-0.08160078895740226,-0.07650898010114447,-0.07967270579624246,-0.07289801202842927,-0.08170747578362043,-0.07529270067844203
2018-12-01,0.019965592159610256,0.023574378637959373,0.01328280952984453,0.016577909504556603,0.009776001332927628,0.015218075245413744
2019-01-01,-0.0662231391159664,-0.07572524365559354,-0.07021920099561846,-0.0794944858451004,-0.06987082001082023,-0.07757729310365481
2019-02-01,0.04325757631002257,0.045805265510613445,0.04279780821466268,0.0452412814970967,0.04345604555205354,0.044427840061874835
2019-03-01,0.0218310095812802,0.02298050558178491,0.02572630183129611,0.025429761590613473,0.021693050542304512,0.021135127623746287
2019-04-01,0.011190331498324307,0.012662694208929964,0.015555241094737717,0.014757653290981545,0.013611334233965029,0.011856727302339717
2019-05-01,0.0030916230624963743,0.003938999599338735,0.008803013233346618,0.011061852005199048,0.003418570609047329,0.003964506877068006
2019-06-01,-0.051963161084119816,-0.04291341835705094,-0.04645706911660621,-0.0363085797943171,-0.04201784155721437,-0.032564785120920293
2019-07-01,0.054522842684490196,0.04663762079444721,0.04143324390656144,0.03763360682102323,0.039518718790972476,0.03572981222519299
2019-08-01,-0.0010362891520220834,0.0006012280875386146,-0.002925537727489765,-0.00399666681214479,-0.003222095532116774,-0.004709099180353842
2019-09-01,-0.012136274802805287,-0.006013059093052403,-0.012068153125528338,-0.007360978224189748,-0.009360007713786207,-0.009000893566343331
2019-10-01,0.007486298976228101,0.008381998021714056,0.008321186339040625,0.00924643495471481,0.007275597496600675,0.009204473109449727
2019-11-01,0.021119645100864178,0.01822544913220538,0.023882436041852535,0.020510567691469334,0.020206531151908694,0.019597701589191757
2019-12-01,0.007989778625219848,0.007548382172118112,0.006800100011718932,0.005314112605416989,0.007288720155959486,0.005116094155404945
2020-01-01,0.02515638218189948,0.02566590594643793,0.023832259047097182,0.02600923102340819,0.02331961109598051,0.025514460433350882
2020-02-01,0.0017791207504625646,0.006070174825318556,-0.0031531175272882035,-0.012625307352235514,-0.005531976309708368,-0.012209639797611794
2020-03-01,-0.0295243313418209,-0.0371232152196998,-0.037348245315520064,-0.04951811989122345,-0.03589528197885268,-0.04690608346253202
2020-04-01,-0.143774727464438,-0.14998461338311322,-0.15411524180415853,-0.1583815442399133,-0.16413734314703182,-0.1612195926536359
2020-05-01,-0.03318989635805353,-0.0719206676626404,-0.041629759847070555,-0.06444345097716346,-0.04450334669446442,-0.06611928476296229
2020-06-01,0.012776048788196865,-0.02737699761461705,0.013415876763900193,-0.02761613523581644,0.013571293538931802,-0.02899180836229218
2020-07-01,0.012062968103836644,0.013238726544823613,0.011955259102918631,0.01052418089976033,0.012044001576053788,0.010706877864697347
2020-08-01,0.023786668173494566,0.006220714127361257,0.023038169044096977,0.004479897904160281,0.02298473787285461,0.0023314164219496126
2020-09-01,0.020326307823774526,0.01736821577336926,0.018515152340630742,0.017148421257490856,0.019435347704523875,0.02131183002490986
2020-10-01,-0.013434493268048178,-0.01913599463020196,-0.012918001682080488,-0.016556025536846167,-0.012926705770259048,-0.01486491981582146
2020-11-01,-0.012523247065650578,-0.010505789064452398,-0.00844174132013593,-0.00736752880649763,-0.008022260333197053,-0.007966304694043108
2020-12-01,0.033486265301548856,0.03841290087119921,0.030133898357578032,0.03207077884898398,0.03438493458323699,0.03629164191420533
2021-01-01,0.008311111364098836,0.0055502867578624245,0.006334301522858793,0.004445607868059799,0.003966556217815005,0.003676120848518495
2021-02-01,0.006220425392167893,0.0036402145558962155,0.004171342013127685,0.004483686283911786,0.0025430707187809815,0.00375359193799496
2021-03-01,0.02146597209590461,0.015618475182371565,0.02290679752328259,0.015555792104590401,0.021069807599419545,0.013224108735639332
2021-04-01,0.004175125684114189,-0.0031920864463128996,0.005220098911995355,-0.002517278765941771,0.005413055827968831,-0.0027851744452692413
2021-05-01,0.020255860152023332,0.014973489921856972,0.015230896363882609,0.014869693363938426,0.015687658046556557,0.016076903936302872
2021-06-01,0.012411763233513595,0.0060909683998080656,0.020527541286721514,0.007485602431605838,0.01891818516637531,0.012412556737570735
2021-07-01,-0.029307597798373053,-0.023129614471946586,-0.006704747387265261,-0.0009433965015034383,-0.0015702517645628652,0.0063287224721019514
2021-08-01,-0.0029386005791946805,0.001659075586132551,0.004845216405437134,0.0079580983522932,-0.013856058113136931,-0.0034100877407455487
2021-09-01,0.02203806736206828,0.021184150410060592,0.027266334194288495,0.025597616037055522,0.021523320511331528,0.02110129717205303
2021-10-01,-0.01219303704637271,-0.01868403333891468,-0.02353495656400699,-0.026949435847195235,-0.023958990549216116,-0.01155716557432926
2021-11-01,0.04447981377515273,0.04190969322397799,0.0516943922680109,0.052079602604297295,0.04616271868443732,0.058176013896177346
2021-12-01,-0.05179919819615386,-0.04381046238607752,-0.03517550496567673,-0.033483809090141294,-0.02744124271275328,-0.0286329012752344
2022-01-01,0.04209656010746931,0.05375743628873757,0.05042099248357118,0.06597875218540915,0.052440052668255376,0.06899644228779682
2022-02-01,0.05470234583227156,0.03739926093927083,0.027303063592609846,2.9634272157587473e-05,0.01355818018903105,-0.011886093268419504
2022-03-01,-0.002355058112505552,-0.008767996213847658,-0.012352245078225518,-0.0175328374608952,-0.021057589818186076,-0.02432441719454824
2022-04-01,0.040338106225093054,0.048181956436495914,0.060589373231984746,0.05967415095143738,0.05569176614278376,0.0562929279468254
2022-05-01,-0.026145190670713945,-0.035432955144856886,-0.03477943587598215,-0.03686379868863867,-0.04080057981070848,-0.04599020660277635
2022-06-01,0.055991031551518834,0.05276562927949373,0.05372485891292994,0.04277755077834178,0.039420195664265634,0.02733316954771954
2022-07-01,-0.07705802461977707,-0.07398776510492415,-0.09394219409226151,-0.08567695598664292,-0.08147727389554484,-0.07611454663190229
2022-08-01,0.02037115204475407,0.018399880020763086,0.022179929241754555,0.02265065074438138,0.02165806091524402,0.025889629175543834
2022-09-01,0.0046561861233919855,0.003654010492794025,0.000429348827249251,-0.0014607492235409927,-0.0048396392572942855,-0.006983197309192479
2022-10-01,-0.011825813481874484,-0.017899908572299526,-0.01501048511988525,-0.019906808748515317,-0.019822081875304993,-0.02498843885779483
2022-11-01,0.05696395549168335,0.05667793938107604,0.057058829060179055,0.05518613030326562,0.05912743986972656,0.053925113898078976
2022-12-01,0.005498625630833905,0.006924618798134999,0.012586222823935784,0.015394765495427905,0.016030402950892343,0.019104821719800165
