date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-12-01,0.0,0.0,0.2679718243128515,0.0,0.0,0.0,0.2914306095774279,0.2371416222542264,0.2034559438554943,0.0
2014-01-01,0.0,0.0,0.267772892930186,0.0,0.0,0.0,0.29221860400797167,0.22880257231486467,0.2112059307469777,0.0
2014-02-01,0.0,0.0,0.2692999052547348,0.0,0.0,0.0,0.29164904389203755,0.22790745466539264,0.21114359618783496,0.0
2014-03-01,0.0,0.0,0.2653145579928756,0.0,0.0,0.0,0.27815713456067676,0.24162345949876077,0.21490484794768677,0.0
2014-04-01,0.0,0.0,0.26237295770573255,0.0,0.0,0.0,0.27961127723287693,0.23807410052576092,0.2199416645356297,0.0
2014-05-01,0.0,0.0,0.2620183764881816,0.0,0.0,0.0,0.2808402527158667,0.24121163719147504,0.21592973360447668,0.0
2014-06-01,0.0,0.0,0.2622894170680544,0.0,0.0,0.0,0.28179421297779117,0.24678741400319437,0.2091289559509601,0.0
2014-07-01,0.0,0.0,0.2624617339700898,0.0,0.0,0.0,0.28354531054856663,0.24125238221310558,0.212740573268238,0.0
2014-08-01,0.0,0.0,0.2642894093518502,0.0,0.0,0.0,0.27815541185797854,0.24306951740122273,0.21448566138894845,0.0
2014-09-01,0.0,0.0,0.26570736000577294,0.0,0.0,0.0,0.27846409409696876,0.23713527378651772,0.21869327211074063,0.0
2014-10-01,0.0,0.0,0.2607888318799765,0.0,0.0,0.0,0.27995630023780377,0.23780003826273424,0.22145482961948565,0.0
2014-11-01,0.0,0.0,0.2517927464886522,0.0,0.0,0.0,0.2840084963722603,0.2405259945331204,0.22367276260596716,0.0
2014-12-01,0.0,0.0,0.23948314664219209,0.0,0.0,0.0,0.2852730456288019,0.24730825075851806,0.22793555697048776,0.0
2015-01-01,0.0,0.0,0.22791095347284995,0.0,0.0,0.0,0.29315622670011576,0.2469398360308282,0.2319929837962061,0.0
2015-02-01,0.0,0.0,0.226839751777669,0.0,0.0,0.0,0.2904645677620257,0.25322571734452687,0.22946996311577852,0.0
2015-03-01,0.0,0.0,0.22274624068664167,0.0,0.0,0.0,0.2900256727871409,0.2562585098950502,0.23096957663116727,0.0
2015-04-01,0.0,0.0,0.22459034289857538,0.0,0.0,0.0,0.29822362163116595,0.23713648242410068,0.24004955304615802,0.0
2015-05-01,0.0,0.0,0.2253714629567016,0.0,0.0,0.0,0.29483589709982116,0.2407017486340478,0.23909089130942937,0.0
2015-06-01,0.0,0.0,0.2312413033295265,0.0,0.0,0.0,0.29172565008030155,0.23812873543153462,0.23890431115863728,0.0
2015-07-01,0.0,0.0,0.22370493473494604,0.0,0.0,0.0,0.2919598885472581,0.23881402663703036,0.2455211500807657,0.0
2015-08-01,0.0,0.0,0.22186093180323527,0.0,0.0,0.0,0.2961552786792734,0.2311458966212024,0.25083789289628905,0.0
2015-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3012221629221252,0.23816476351636798,0.2500792127217489,0.2105338608397579
2015-10-01,0.0,0.0,0.21430204399424133,0.0,0.0,0.0,0.29934250355455866,0.241302801330322,0.2450526511208781,0.0
2015-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3015640939343295,0.2470156723269051,0.2374100033581158,0.21401023038064967
2015-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3015482612297415,0.24078395260259877,0.2416321201625928,0.216035666005067
2016-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3015513477238961,0.23914669519573922,0.2415530542988515,0.21774890278151313
2016-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30577256193708247,0.24322885228002242,0.23995961810968872,0.2110389676732065
2016-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3109941994031157,0.2544901186913073,0.22778806502164262,0.20672761688393443
2016-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.31024956391229025,0.25297850846546244,0.22857473201607909,0.20819719560616828
2016-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3099794428539022,0.25902751422941916,0.22395502105589568,0.2070380218607831
2016-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30713870010139344,0.2554338780543864,0.228533704172821,0.208893717671399
2016-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3069989264987162,0.25603194717661754,0.23102006713102927,0.20594905919363704
2016-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30823135755112957,0.26234830176978763,0.22803209492224716,0.20138824575683548
2016-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30431678552350805,0.2583157362328656,0.23347846055266255,0.20388901769096388
2016-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3100090716921865,0.25179046704199637,0.23117888719986074,0.2070215740659564
2016-11-01,0.0,0.0,0.2085483730086051,0.0,0.0,0.0,0.3066758675468983,0.25254684544709255,0.2322289139974041,0.0
2016-12-01,0.0,0.0,0.20884500165486622,0.0,0.0,0.0,0.3108625276478353,0.25804925857864597,0.22224321211865253,0.0
2017-01-01,0.0,0.0,0.22047839113042444,0.0,0.0,0.0,0.3013966205009642,0.25082907521489706,0.22729591315371414,0.0
2017-02-01,0.0,0.0,0.2179452544321863,0.0,0.0,0.0,0.30215760653842033,0.25367007888401505,0.22622706014537827,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3028008795161717,0.2527079725021117,0.22899756012166916,0.2154935878600476
2017-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3035789204370715,0.2536265458363022,0.23091563602221687,0.21187889770440937
2017-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30197611942594027,0.25564958425746603,0.22911446545686465,0.21325983085972913
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.3012391795623678,0.2537202509016933,0.22990353980243813,0.2151370297335007
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30238419775128184,0.25695607866401493,0.22769331647499202,0.2129664071097112
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29854041860089797,0.25278929931610006,0.23618868360365505,0.21248159847934683
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2968136223140606,0.25579112732716963,0.2343829093965167,0.21301234096225294
2017-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29451756212439,0.25877960212832196,0.23657232088764615,0.21013051485964193
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2923975220023247,0.2554661242787135,0.2406058953515475,0.21153045836741416
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28911699768207805,0.259976743739675,0.23742563173996822,0.21348062683827854
2018-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29200191250768587,0.25833152043265556,0.2354874425527558,0.2141791245069027
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2958669756274674,0.24669308228921838,0.23761163700528456,0.21982830507802972
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.29585807231008426,0.23705433067738016,0.2426236796846287,0.2244639173279069
2018-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28829443423051904,0.24214762661322223,0.2409331524424901,0.22862478671376854
2018-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28517847282154035,0.2505468265374636,0.23798506899319902,0.22628963164779708
2018-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27640950879303755,0.25214279649947485,0.24085252438599766,0.23059517032149007
2018-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2749413504428646,0.24802580789852424,0.24315431247121408,0.23387852918739702
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2768101053285541,0.25088820140079054,0.23951959070214215,0.23278210256851325
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27878591057580804,0.24685384297167803,0.24425219933865008,0.23010804711386382
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2760418778817234,0.24624797090983414,0.2450884802191117,0.23262167098933076
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27643990031152066,0.24242059318312104,0.2498466721070624,0.231292834398296
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28533923839250797,0.24857054276418603,0.2425136909481146,0.22357652789519136
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.28227576024170936,0.2505222910218764,0.24579003401777305,0.22141191471864136
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2772489849405055,0.25537330608083947,0.24316088407446385,0.2242168249041913
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2772298506636577,0.25397635756387565,0.24394020054294105,0.22485359122952578
2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.27574698668303516,0.25628074433628495,0.24304822667756723,0.22492404230311275
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2787155099642075,0.255927791252936,0.238814258353045,0.22654244042981161
