date,strategy_return,predicted_regime,position_method,top_l,forecast_method,n_same_regime_obs,long_etfs,short_etfs,gross_exposure,net_exposure
2006-09-01,-0.019618624443801108,0,lns,3,regime_conditioned,79,"XLE,XLF,XLU",XLK,0.9999999999999999,0.6933329420576051
2006-10-01,-0.01817775124511912,0,lns,3,regime_conditioned,80,"XLE,XLF,XLU",XLK,0.9999999999999999,0.7298558440471735
2006-11-01,0.027637566671818027,0,lns,3,regime_conditioned,81,"XLE,XLF,XLU",XLK,1.0,0.7377330387183827
2006-12-01,0.03852212316189691,0,lns,3,regime_conditioned,82,"XLE,XLF,XLU",XLK,0.9999999999999999,0.7663623203786751
2007-01-01,-0.007348512043811515,0,lns,3,regime_conditioned,83,"XLE,XLF,XLU",XLK,1.0,0.7850434319483464
2007-02-01,0.012431494746998999,0,lns,3,regime_conditioned,84,"XLE,XLF,XLU",XLK,1.0,0.7872689311658743
2007-03-01,-0.005052764951736533,0,lns,3,regime_conditioned,85,"XLE,XLF,XLU",XLK,1.0,0.7953970788195597
2007-04-01,0.036331371554397474,0,lns,3,regime_conditioned,86,"XLE,XLU,XLF",XLK,1.0,0.7847413583019986
2007-05-01,0.03379486294711584,0,lns,3,regime_conditioned,87,"XLE,XLU,XLF",XLK,1.0,0.7987881880850126
2007-06-01,0.028235305543602096,0,lns,3,regime_conditioned,88,"XLE,XLU,XLF",XLK,0.9999999999999999,0.824699460873759
2007-07-01,-0.010870472291857157,0,lns,3,regime_conditioned,89,"XLE,XLU,XLF",XLK,1.0,0.8457999484314545
2007-08-01,-0.040044397821575706,0,lns,3,regime_conditioned,90,"XLE,XLU,XLF",XLK,1.0,0.8453102116015072
2007-09-01,0.01460359724608356,0,lns,3,regime_conditioned,91,"XLE,XLU,XLB",XLK,1.0,0.835959092433773
2007-10-01,0.04407899639845257,0,lns,3,regime_conditioned,92,"XLE,XLU,XLF",XLK,1.0,0.848657803442286
2007-11-01,-0.004891949199543573,0,lns,3,regime_conditioned,93,"XLE,XLU,XLB",XLK,1.0,0.8688470143973688
2007-12-01,0.0066594310587515994,0,lns,3,regime_conditioned,94,"XLE,XLU,XLB",XLK,1.0,0.8803383548856674
2008-01-01,0.025996157820755837,0,lns,3,regime_conditioned,95,"XLE,XLU,XLB",XLK,1.0,0.8551251167536467
2008-02-01,-0.04864586100577116,0,lns,3,regime_conditioned,96,"XLE,XLU,XLB",XLK,1.0,0.8592062021672571
2008-03-01,0.023830592794786436,0,lns,3,regime_conditioned,97,"XLE,XLU,XLB",XLK,1.0,0.8163703358296641
2008-04-01,-0.0035872368237296155,0,lns,3,regime_conditioned,98,"XLE,XLU,XLB",XLK,1.0,0.7944285428765898
2008-05-01,0.02896439489747146,0,lns,3,regime_conditioned,99,"XLE,XLU,XLB",XLK,1.0,0.8103105481438376
2008-06-01,0.04860674177287171,0,lns,3,regime_conditioned,100,"XLE,XLU,XLB",XLK,1.0,0.8437366841443852
2008-07-01,0.002035454211628436,0,lns,3,regime_conditioned,101,"XLE,XLU,XLB",XLK,1.0,0.8524998478472082
2008-08-01,-0.09660489669896749,0,lns,3,regime_conditioned,102,"XLE,XLU,XLB",XLK,0.9999999999999999,0.8216134300775345
2008-09-01,-0.02617206442890959,0,lns,3,regime_conditioned,103,"XLE,XLU,XLB",XLK,1.0,0.7891509368086099
2008-10-01,-0.0943225115964549,0,lns,3,regime_conditioned,104,"XLE,XLU,XLB",XLK,1.0,0.7933510394883212
2008-11-01,-0.10931624877241727,0,lns,3,regime_conditioned,105,"XLE,XLU,XLP","XLK,SPY",1.0,0.7138660852740772
2008-12-01,-0.006789096994382739,0,lns,3,regime_conditioned,106,"XLE,XLU,XLP","XLK,SPY,XLY",1.0,0.41163386711570576
2009-01-01,-0.016135564654291057,0,lns,3,regime_conditioned,107,"XLE,XLU,XLP","XLK,SPY,XLF",1.0,0.11459616964963798
2009-02-01,-0.013372572484424104,0,lns,3,regime_conditioned,108,"XLE,XLU,XLP","XLK,SPY,XLF",1.0,0.3985838008964172
2009-03-01,-0.03362221585647589,0,lns,3,regime_conditioned,109,"XLE,XLU,XLP","XLK,SPY,XLF",0.9999999999999999,0.16637713732968606
2009-04-01,-0.06937953191634653,0,lns,3,regime_conditioned,110,"XLE,XLU,XLP","XLK,SPY,XLF",1.0,-0.14718014537527208
2009-05-01,0.0034950911404354502,0,lns,3,regime_conditioned,111,"XLE,XLU,XLB","XLK,SPY,XLF",1.0,0.17070807168419763
2009-06-01,0.04564956680808359,0,lns,3,regime_conditioned,112,"XLE,XLU,XLB","XLK,SPY,XLF",1.0,0.3789247378484563
2009-07-01,-0.043349294476462664,0,lns,3,regime_conditioned,113,"XLE,XLU,XLB","XLK,SPY",1.0,0.5590884632334211
2009-08-01,0.022296592788544563,0,lns,3,regime_conditioned,114,"XLE,XLU,XLP","XLK,SPY,XLF",1.0,0.5186280601826705
2009-09-01,-0.01967468605662293,0,lns,3,regime_conditioned,115,"XLE,XLU,XLB","XLK,SPY",1.0,0.6727048061292489
2009-10-01,0.017589820721189323,0,lns,3,regime_conditioned,116,"XLE,XLU,XLP","XLK,SPY",1.0,0.6530609126396405
2009-11-01,0.02373184598348046,0,lns,3,regime_conditioned,117,"XLE,XLU,XLP","XLK,SPY",0.9999999999999998,0.7062671046410058
2009-12-01,0.031752629283892275,0,lns,3,regime_conditioned,118,"XLE,XLU,XLP","XLK,SPY",1.0,0.7360500449186691
2010-01-01,0.01189049396956505,0,lns,3,regime_conditioned,119,"XLE,XLU,XLP",XLK,1.0,0.7866652509122116
2010-02-01,-0.022934546457743975,0,lns,3,regime_conditioned,120,"XLE,XLU,XLP",XLK,1.0,0.816950156585794
2010-03-01,0.0043994969847408714,0,lns,3,regime_conditioned,121,"XLE,XLU,XLP",XLK,1.0,0.768548490445085
2010-04-01,0.024697096602454352,0,lns,3,regime_conditioned,122,"XLE,XLP,XLU",XLK,1.0000000000000002,0.7889120408656807
2010-05-01,0.014218902514434001,0,lns,3,regime_conditioned,123,"XLE,XLP,XLU",XLK,1.0,0.8214751472987121
2010-06-01,-0.09428554431516709,0,lns,3,regime_conditioned,124,"XLE,XLU,XLP",XLK,1.0,0.8367950604278793
2010-07-01,-0.002591567824823935,0,lns,3,regime_conditioned,125,"XLE,XLP,XLU",XLK,1.0000000000000002,0.7649211924425989
2010-08-01,0.07560347163548979,0,lns,3,regime_conditioned,126,"XLE,XLU,XLP",XLK,1.0,0.7387879029439197
2010-09-01,-0.011141493453881228,0,lns,3,regime_conditioned,127,"XLE,XLU,XLP",XLK,1.0,0.8124586629140726
2010-10-01,0.03137894869926845,0,lns,3,regime_conditioned,128,"XLE,XLU,XLP",XLK,1.0,0.7864280401452401
2010-11-01,0.0168682539794516,0,lns,3,regime_conditioned,129,"XLE,XLU,XLP",XLK,1.0,0.8360619169607562
2010-12-01,0.031330499193366675,0,lns,3,regime_conditioned,130,"XLE,XLP,XLU",XLK,1.0,0.8657484056719433
2011-01-01,0.03845533776238929,0,lns,3,regime_conditioned,131,"XLE,XLP,XLU",XLK,1.0000000000000002,0.8702312720790407
2011-02-01,0.032092482788198214,0,lns,3,regime_conditioned,132,"XLE,XLP,XLU",XLK,0.9999999999999999,0.894786144378883
2011-03-01,0.01718461416634636,0,lns,3,regime_conditioned,133,"XLE,XLU,XLP",XLK,1.0,0.9131668323539825
2011-04-01,0.029361363549396707,0,lns,3,regime_conditioned,134,"XLE,XLP,XLU",XLK,1.0000000000000002,0.9082459997850727
2011-05-01,0.01860938413712988,0,lns,3,regime_conditioned,135,"XLE,XLP,XLU",XLK,0.9999999999999999,0.9116889335872626
2011-06-01,-0.012792036188771302,0,lns,3,regime_conditioned,136,"XLE,XLP,XLU",XLK,1.0,0.9240518432960958
2011-07-01,0.00798628677380256,0,lns,3,regime_conditioned,137,"XLE,XLP,XLU",XLK,1.0,0.9128295528318142
2011-08-01,-0.010165017980843823,0,lns,3,regime_conditioned,138,"XLE,XLP,XLU",XLK,1.0,0.9182268588461756
2011-09-01,-0.03522691164865183,0,lns,3,regime_conditioned,139,"XLE,XLP,XLU",XLK,1.0,0.9117208362256424
2011-10-01,-0.07533006237471565,0,lns,3,regime_conditioned,140,"XLE,XLP,XLU",XLK,1.0,0.8842286901605363
2011-11-01,0.08290787250704398,0,lns,3,regime_conditioned,141,"XLE,XLU,XLP",XLK,1.0,0.856929968080268
2011-12-01,0.036906596389115205,0,lns,3,regime_conditioned,142,"XLE,XLU,XLP",XLK,1.0,0.9062111050615438
2012-01-01,0.018055728688077102,0,lns,3,regime_conditioned,143,"XLE,XLP,XLU",XLK,1.0,0.9172064508721063
2012-02-01,-0.0091616030873349,0,lns,3,regime_conditioned,144,"XLE,XLP,XLU",XLK,1.0,0.9214100580734708
2012-03-01,0.03198122903437813,0,lns,3,regime_conditioned,145,"XLE,XLP,XLU",XLK,1.0,0.9437105389790668
2012-04-01,0.003145853196537318,0,lns,3,regime_conditioned,146,"XLE,XLP,XLU",XLK,1.0,0.9716786786238714
2012-05-01,0.0037071781355319535,0,lns,3,regime_conditioned,147,"XLE,XLP,XLU",XLK,1.0,0.9920003716601643
2012-06-01,-0.06120200567712989,0,lns,3,regime_conditioned,148,"XLE,XLP,XLU",XLK,1.0,0.9847189577860065
2012-07-01,0.05977277713889274,0,lns,3,regime_conditioned,149,"XLE,XLP,XLU",XLK,1.0,0.9467071892893657
2012-08-01,0.025887454078499808,0,lns,3,regime_conditioned,150,"XLP,XLE,XLU",XLK,1.0,0.975242341269063
2012-09-01,-0.0033023639779975415,0,lns,3,regime_conditioned,151,"XLP,XLE,XLU",XLK,1.0,0.9793218062746448
2012-10-01,0.02237995918107774,0,lns,3,regime_conditioned,152,"XLP,XLE,XLU",XLK,1.0,0.9969053938234509
2012-11-01,-0.01103970980075225,0,lns,3,regime_conditioned,153,"XLE,XLP,XLU",,1.0,1.0
2012-12-01,-0.01477734870894664,0,lns,3,regime_conditioned,154,"XLE,XLP,XLU",XLK,1.0,0.9841741552604559
2013-01-01,0.023076183138326246,0,lns,3,regime_conditioned,155,"XLP,XLE,XLU",XLK,0.9999999999999999,0.9806582663937348
2013-02-01,0.0468388787444548,0,lns,3,regime_conditioned,156,"XLP,XLE,XLU",XLK,0.9999999999999998,0.9927234586655731
2013-03-01,0.015359265830435554,0,lns,3,regime_conditioned,157,"XLP,XLE,XLU",XLK,1.0,0.9920101049960555
2013-04-01,0.038332473311194895,0,lns,3,regime_conditioned,158,"XLP,XLE,XLU",XLK,1.0,0.9915365121852191
2013-05-01,0.01745380307979183,0,lns,3,regime_conditioned,159,"XLP,XLE,XLU",XLK,1.0,0.9978877987950445
2013-06-01,-0.011343982135479724,0,lns,3,regime_conditioned,160,"XLP,XLE,XLU",,1.0,1.0
2013-07-01,-0.012635224602292227,0,lns,3,regime_conditioned,161,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2013-08-01,0.05659248567285077,0,lns,3,regime_conditioned,162,"XLP,XLE,XLU",,1.0,1.0
2013-09-01,-0.04677755676338606,0,lns,3,regime_conditioned,163,"XLP,XLE,XLU",,1.0,1.0
2013-10-01,0.022124293234469152,0,lns,3,regime_conditioned,164,"XLP,XLE,XLU",,1.0,1.0
2013-11-01,0.04557395194602991,0,lns,3,regime_conditioned,165,"XLP,XLE,XLU",,1.0,1.0
2013-12-01,-0.005105195011617334,0,lns,3,regime_conditioned,166,"XLP,XLE,XLU",,1.0,1.0
2014-01-01,0.0038646142810478097,0,lns,3,regime_conditioned,167,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2014-02-01,-0.03253723396776851,0,lns,3,regime_conditioned,168,"XLP,XLE,XLU",,1.0,1.0
2014-03-01,0.05135620216542759,0,lns,3,regime_conditioned,169,"XLP,XLE,XLU",,1.0,1.0
2014-04-01,0.0317684923894412,0,lns,3,regime_conditioned,170,"XLP,XLE,XLU",,1.0,1.0
2014-05-01,0.041366599189869624,0,lns,3,regime_conditioned,171,"XLP,XLE,XLU",,1.0,1.0
2014-06-01,0.007024491196273125,0,lns,3,regime_conditioned,172,"XLP,XLE,XLU",,1.0,1.0
2014-07-01,0.030314269800398343,0,lns,3,regime_conditioned,173,"XLP,XLE,XLU",,0.9999999999999999,0.9999999999999999
2014-08-01,-0.041394510064217085,0,lns,3,regime_conditioned,174,"XLP,XLE,XLU",,1.0,1.0
2014-09-01,0.03044060987941111,0,lns,3,regime_conditioned,175,"XLP,XLE,XLU",,1.0,1.0
2014-10-01,-0.029949825808127967,0,lns,3,regime_conditioned,176,"XLP,XLE,XLU",,1.0,1.0
2014-11-01,0.03201417254490344,0,lns,3,regime_conditioned,177,"XLP,XLE,XLU",,1.0,1.0
2014-12-01,-0.0027057522592541655,0,lns,3,regime_conditioned,178,"XLP,XLU,XLE",,0.9999999999999999,0.9999999999999999
2015-01-01,0.007708362542196057,0,lns,3,regime_conditioned,179,"XLP,XLU,XLV",,1.0,1.0
2015-02-01,0.013844510360035346,0,lns,3,regime_conditioned,180,"XLP,XLU,XLV",,1.0,1.0
2015-03-01,-0.0029549701197281383,0,lns,3,regime_conditioned,181,"XLP,XLU,XLV",,1.0,1.0
2015-04-01,-0.008417754374903857,0,lns,3,regime_conditioned,182,"XLP,XLV,XLU",,1.0,1.0
2015-05-01,0.003991558390367463,0,lns,3,regime_conditioned,183,"XLP,XLU,XLV",,1.0,1.0
2015-06-01,0.01141748096628197,0,lns,3,regime_conditioned,184,"XLP,XLV,XLU",,1.0,1.0
2015-07-01,-0.018345818668430814,0,lns,3,regime_conditioned,185,"XLP,XLV,XLU",,1.0000000000000002,1.0000000000000002
2015-08-01,0.04075186097797192,0,lns,3,regime_conditioned,186,"XLP,XLV,XLU",,1.0,1.0
2015-09-01,-0.08310753374086001,0,lns,3,regime_conditioned,187,"XLP,XLV,XLU",,1.0,1.0
2015-10-01,0.016618632513273553,0,lns,3,regime_conditioned,188,"XLP,XLV,XLU",,1.0,1.0
2015-11-01,0.05871227233768499,0,lns,3,regime_conditioned,189,"XLP,XLU,XLV",,1.0,1.0
2015-12-01,-0.009420560277079819,0,lns,3,regime_conditioned,190,"XLP,XLV,XLU",,1.0,1.0
2016-01-01,0.0008250366808989166,0,lns,3,regime_conditioned,191,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2016-02-01,0.00949518497790227,0,lns,3,regime_conditioned,192,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2016-03-01,0.00989268312641833,0,lns,3,regime_conditioned,193,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2016-04-01,0.052368671531272046,0,lns,3,regime_conditioned,194,"XLP,XLU,XLV",,1.0,1.0
2016-05-01,-0.005050258657283674,0,lns,3,regime_conditioned,195,"XLP,XLU,XLV",,1.0,1.0
2016-06-01,0.011154927796327,0,lns,3,regime_conditioned,196,"XLP,XLU,XLV",,1.0,1.0
2016-07-01,0.041843012033815796,0,lns,3,regime_conditioned,197,"XLP,XLU,XLV",,1.0,1.0
2016-08-01,0.010948789335977512,0,lns,3,regime_conditioned,198,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2016-09-01,-0.03428822926267805,0,lns,3,regime_conditioned,199,"XLP,XLU,XLV",,1.0,1.0
2016-10-01,-0.01134865023786154,0,lns,3,regime_conditioned,200,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2016-11-01,-0.02124532031594317,0,lns,3,regime_conditioned,201,"XLP,XLU,XLV",,1.0,1.0
2016-12-01,-0.02654953760835201,0,lns,3,regime_conditioned,202,"XLP,XLU,XLV",,1.0,1.0
2017-01-01,0.041391295635879344,0,lns,3,regime_conditioned,203,"XLP,XLU,XLV",,1.0,1.0
2017-02-01,0.006624113140042678,0,lns,3,regime_conditioned,204,"XLP,XLU,XLV",,1.0,1.0
2017-03-01,0.062302968409839156,0,lns,3,regime_conditioned,205,"XLP,XLU,XLV",,1.0,1.0
2017-04-01,-0.005739319800709155,0,lns,3,regime_conditioned,206,"XLP,XLU,XLV",,1.0,1.0
2017-05-01,0.008842756143143768,0,lns,3,regime_conditioned,207,"XLP,XLU,XLV",,1.0,1.0
2017-06-01,0.0375128009154944,0,lns,3,regime_conditioned,208,"XLP,XLU,XLV",,1.0,1.0
2017-07-01,-0.01411153782547063,0,lns,3,regime_conditioned,209,"XLP,XLU,XLV",,1.0,1.0
2017-08-01,0.014973727489845877,0,lns,3,regime_conditioned,210,"XLP,XLU,XLV",,1.0,1.0
2017-09-01,0.011473258653263206,0,lns,3,regime_conditioned,211,"XLP,XLU,XLV",,1.0,1.0
2017-10-01,-0.0065760775913541345,0,lns,3,regime_conditioned,212,"XLP,XLU,XLV",,1.0,1.0
2017-11-01,0.0012945398229633042,0,lns,3,regime_conditioned,213,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2017-12-01,0.0372594398345867,0,lns,3,regime_conditioned,214,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2018-01-01,-0.014346690296491571,0,lns,3,regime_conditioned,215,"XLP,XLU,XLV",,1.0,1.0
2018-02-01,0.011558952850126265,0,lns,3,regime_conditioned,216,"XLP,XLU,XLV",,1.0,1.0
2018-03-01,-0.05440026695408469,0,lns,3,regime_conditioned,217,"XLP,XLV,XLU",,1.0,1.0
2018-04-01,-0.013522093498726576,0,lns,3,regime_conditioned,218,"XLP,XLU,XLV",,0.9999999999999999,0.9999999999999999
2018-05-01,0.008912992907974851,0,lns,3,regime_conditioned,219,"XLP,XLU,XLV",,1.0,1.0
2018-06-01,-0.005761036089536316,0,lns,3,regime_conditioned,220,"XLP,XLU,XLV",,1.0,1.0
2018-07-01,0.03345127865427751,0,lns,3,regime_conditioned,221,"XLP,XLU,XLV",,1.0,1.0
2018-08-01,0.033563356835960664,0,lns,3,regime_conditioned,222,"XLP,XLU,XLV",,1.0,1.0
2018-09-01,0.02274535124245658,0,lns,3,regime_conditioned,223,"XLP,XLU,XLV",,1.0,1.0
2018-10-01,0.012881124423965131,0,lns,3,regime_conditioned,224,"XLP,XLU,XLV",,1.0,1.0
2018-11-01,-0.003748036570165942,0,lns,3,regime_conditioned,225,"XLP,XLV,XLU",,1.0,1.0
2018-12-01,0.04164771054263937,0,lns,3,regime_conditioned,226,"XLP,XLU,XLV",,1.0,1.0
2019-01-01,-0.08825741349763208,0,lns,3,regime_conditioned,227,"XLP,XLU,XLV",,1.0000000000000002,1.0000000000000002
2019-02-01,0.05589220112342068,0,lns,3,regime_conditioned,228,"XLP,XLU,XLV",,1.0,1.0
2019-03-01,0.029980183811558193,0,lns,3,regime_conditioned,229,"XLP,XLU,XLV",,1.0,1.0
2019-04-01,0.016791258635849127,0,lns,3,regime_conditioned,230,"XLP,XLU,XLV",,1.0,1.0
2019-05-01,-0.0004679044065346496,0,lns,3,regime_conditioned,231,"XLP,XLU,XLV",,1.0,1.0
2019-06-01,-0.005772239051241,0,lns,3,regime_conditioned,232,"XLP,XLU,XLV",,1.0,1.0
2019-07-01,0.04354407735404871,0,lns,3,regime_conditioned,233,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2019-08-01,0.0027614975397422257,0,lns,3,regime_conditioned,234,"XLP,XLU,XLV",,1.0,1.0
2019-09-01,0.027096454514718676,0,lns,3,regime_conditioned,235,"XLP,XLU,XLV",,1.0,1.0
2019-10-01,0.009308758531797958,0,lns,3,regime_conditioned,236,"XLP,XLU,XLV",,1.0,1.0
2019-11-01,0.015000014532691537,0,lns,3,regime_conditioned,237,"XLP,XLU,XLV",,1.0,1.0
2019-12-01,0.011450317201606526,0,lns,3,regime_conditioned,238,"XLP,XLU,XLV",,1.0,1.0
2020-01-01,0.02660273587955308,0,lns,3,regime_conditioned,239,"XLP,XLU,XLV",,1.0,1.0
2020-02-01,0.025645833492271175,0,lns,3,regime_conditioned,240,"XLP,XLU,XLV",,1.0,1.0
2020-03-01,-0.03766720955617421,0,lns,3,regime_conditioned,241,"XLP,XLU,XLV",,1.0,1.0
2020-04-01,-0.14578161507136816,0,lns,3,regime_conditioned,242,"XLP,XLU,XLV",,1.0,1.0
2020-05-01,0.09739106523018401,0,lns,3,regime_conditioned,243,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2020-06-01,0.05200633908273197,0,lns,3,regime_conditioned,244,"XLP,XLU,XLV",,1.0,1.0
2020-07-01,-0.016801889140148924,0,lns,3,regime_conditioned,245,"XLP,XLU,XLV",,1.0,1.0
2020-08-01,0.05536328152093729,0,lns,3,regime_conditioned,246,"XLP,XLU,XLV",,1.0,1.0
2020-09-01,0.011866007717256905,0,lns,3,regime_conditioned,247,"XLP,XLV,XLU",,1.0,1.0
2020-10-01,0.00042317395342727007,0,lns,3,regime_conditioned,248,"XLP,XLV,XLU",,1.0,1.0
2020-11-01,0.007989444326691244,0,lns,3,regime_conditioned,249,"XLP,XLU,XLV",,1.0,1.0
2020-12-01,0.043641483436644014,0,lns,3,regime_conditioned,250,"XLP,XLU,XLV",,1.0,1.0
2021-01-01,-0.001626059763477316,0,lns,3,regime_conditioned,251,"XLP,XLU,XLV",,1.0,1.0
2021-02-01,-0.00038426504384162733,0,lns,3,regime_conditioned,252,"XLP,XLV,XLU",,1.0,1.0
2021-03-01,-0.019238712955862106,0,lns,3,regime_conditioned,253,"XLP,XLV,XLU",,1.0,1.0
2021-04-01,0.0418108547143739,0,lns,3,regime_conditioned,254,"XLP,XLV,XLY",,1.0,1.0
2021-05-01,0.04242863821280045,0,lns,3,regime_conditioned,255,"XLP,XLV,XLU",,1.0,1.0
2021-06-01,-0.009975595105158691,0,lns,3,regime_conditioned,256,"XLP,XLV,XLU",,1.0,1.0
2021-07-01,0.012276561627385973,0,lns,3,regime_conditioned,257,"XLP,XLV,XLU",,1.0,1.0
2021-08-01,0.023465710537740853,0,lns,3,regime_conditioned,258,"XLP,XLV,XLY",,0.9999999999999998,0.9999999999999998
2021-09-01,0.028293891958560115,0,lns,3,regime_conditioned,259,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2021-10-01,-0.05670288362232459,0,lns,3,regime_conditioned,260,"XLP,XLV,XLU",,1.0,1.0
2021-11-01,0.06980449896821901,0,lns,3,regime_conditioned,261,"XLP,XLV,XLY",,1.0,1.0
2021-12-01,-0.023510020704824955,0,lns,3,regime_conditioned,262,"XLP,XLV,XLY",,0.9999999999999998,0.9999999999999998
2022-01-01,0.08126073818046933,0,lns,3,regime_conditioned,263,"XLP,XLV,XLY",,1.0,1.0
2022-02-01,-0.05987959410138566,0,lns,3,regime_conditioned,264,"XLP,XLV,XLY",,1.0,1.0
2022-03-01,-0.017201647205803326,0,lns,3,regime_conditioned,265,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
2022-04-01,0.07549599603247123,0,lns,3,regime_conditioned,266,"XLP,XLV,XLU",,1.0,1.0
2022-05-01,-0.04089098516180159,0,lns,3,regime_conditioned,267,"XLP,XLV,XLU",,1.0,1.0
2022-06-01,0.0032074024807870645,0,lns,3,regime_conditioned,268,"XLP,XLV,XLU",,1.0,1.0
2022-07-01,-0.006598951622180877,0,lns,3,regime_conditioned,269,"XLP,XLU,XLV",,0.9999999999999998,0.9999999999999998
2022-08-01,0.024836166948827527,0,lns,3,regime_conditioned,270,"XLP,XLV,XLU",,1.0,1.0
2022-09-01,-0.01442870803391645,0,lns,3,regime_conditioned,271,"XLP,XLV,XLU",,0.9999999999999999,0.9999999999999999
