date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2000-02-01,0.327330498142446,0.20161483937431637,-2.5830824780807045,1.5141736844908038,1.0298994445409113,0.8461167126043008,-0.21970768973624366,0.0030480993303326543,-1.1464938701217782,2.706535876045341,-1.0881742627885087,0.8870377411069112,0.2807090999750835,0.4571307572421208,-3.5517687344934923,-1.4375031202916735,2.53871793504961,-0.23855541018885706,-0.40704516891533243,-1.2829174204515432,1.2647392403861863,-0.8020410041061149,0.4978979615868017,-0.4501460546600848,-0.03694769078859972,0.8606800721119992,0.1304934135425649,0.4224014758894854,-0.009037776778648367,0.03335632096035783,-0.07423031294265386,0.2551229333461366,0.398481160678086,0.2510857416244098,-0.16576746814587281,-0.9691867609917173,0.49865481680073387,1.701759339386859,-0.3515538363371836,0.06312354858829806,0.8188599006436118,-0.08860826180258138,-0.014988532314069544,-0.29868896713723236,-0.10818333290293762,0.17335774012742736,0.8819924095664442,-0.08290626885440061,0.18795823551540708,0.7954487799501435,-0.20016427895939548,1.3793458612176535,-0.4576767277505885,0.11685227155726206,0.9879891657380936,0.056051360776233995,0.35477229217685835,0.9581203644472669,-0.8103537766994937,-0.03094117733508217,-0.08543973433174423,0.02588265096828013,0.013661283474125652,-0.06392220454915509,-0.06877136260240835,0.010988660472946998,-0.0005694656398755882,0.0067044981097497125,-0.06431506347890092
2000-03-01,1.5960306350734685,0.13475683588166834,-1.0767940978641706,-0.11688830374173002,1.1630304058339622,0.9320648419475422,0.9434044439661894,-0.3339976653435768,-1.2232106252197594,-2.241727865073144,-1.531794259380259,-0.8301272648289593,-0.6418003764830434,1.5940704068315021,1.1669892762754068,3.6201903182095476,-1.0220461422200506,1.4413324044473084,0.3628841464015022,0.3627757488488753,0.0137102528629187,0.6981623097967379,-0.7889955416973264,0.5525097947240034,0.06078134820004197,1.5906782146809004,-0.3187799812036405,1.003926570372633,-0.430572187226015,-0.23559090048763287,-0.9629507569048201,0.9553217859227959,-0.5018066756165098,0.30380114287748156,-1.1309962732367014,0.9435745837983904,-1.3589711927549488,0.08993770828637651,-1.0408764017637238,-0.5057608637272669,0.4905626651016208,-0.4456915621465819,0.04060509229624197,0.9729671980246624,-1.9378430642607698,-0.897774473240072,-0.0314093670208013,0.5163358187281877,-0.20714633188388346,-0.3194119173581701,0.5984786371132982,-0.04010171700320664,-0.6483518033543694,1.1990486790563435,-0.26083884427046133,-0.1663243589771601,0.14634196599874605,-0.39844099987141646,0.33598407553453297,-0.01773828430594926,-0.12565745032222886,-0.016054476951543273,-0.09973050074945733,-0.05381928748238862,0.09322045006475377,-0.11616909202218095,-0.07630947011250055,-0.06967178394106555,-0.09922448197265854
2000-04-01,-0.07794232843413137,-6.772602705526159,4.021512452421987,-1.3551550230797245,0.5113590801106074,-0.015294033017593078,0.151643109220192,0.9928280070786927,-0.4560820632477435,1.320238427822527,1.3084328507959062,0.17792068751861903,2.2585872953991277,-0.7382888754487642,-0.007688579907767299,-0.28649401039305367,1.2775961816554944,-0.7903185224568483,-0.20154047176891057,0.08667627599250255,-0.12728884222672607,-0.07322705575704373,0.6828501731173375,0.4095953721631984,-0.6978392851154316,-0.6097176493640304,0.28562417973116727,-0.36630469589415443,0.14826843651162383,-0.4887686938476563,-0.30841147245972533,0.7098945458792726,-1.089741380366122,-0.9644862336304802,-0.38909450313982946,0.41068848940479485,1.301765092948025,2.512168736541128,-0.053742395513842564,0.25425005305203474,-0.27402453538061067,-0.6999962648422493,-0.19876055136581894,-0.216865509138153,-0.40504817728473796,-0.2719149867352794,0.1272596952268545,0.399701553483521,0.8136884409563071,0.7261191339801928,0.42296896097716563,-0.08910177294958195,1.3419233464179514,-0.8142638164347159,-0.09719048179427305,-0.7095449287818867,0.015654505703821524,-0.5008486236194771,0.18366177627972063,0.09532818829185064,0.1486939232346145,0.1156126027761264,0.2230344448345376,0.1503802092914419,0.02768611988026426,0.09497242217378377,0.06956558971181148,0.0803965799008648,0.18939274404336515
2000-05-01,-0.5579333000769257,0.29960546038213165,-3.5384487061681265,3.059389194868664,-1.8624374465891083,-1.0712252622367067,-0.9679014530037389,-2.9455106318944733,-0.7619308654183624,1.58133201054667,-2.619590994382101,0.2509850083517764,0.07953090936328475,-0.3337422795546159,-2.1471293813596057,-1.0483664010496443,1.121112342805271,2.3676913034449725,0.1670627604299189,1.075572706060258,0.3914131984371188,0.8066223198757803,-1.7090531994245013,1.801594430460456,-0.5845542701738534,0.3166532872214209,-1.3534546118019133,1.0306690241533398,0.7147930829628346,-0.3409052686124368,-1.2050682029434678,1.5876306633234285,-0.6608070961483099,-0.03701127284186831,-0.527227060578274,1.5751661741734804,0.9788177416082107,0.1155985631855074,-0.6827928617252492,-0.5244195213104581,2.1524340332618404,1.4029212912979787,1.769796511639932,1.8228706336263807,1.0040908749003512,1.440648176629351,0.7880395552844645,0.3643113683719411,-1.251673189572914,-0.7471071649857717,-1.029986311622549,0.19630102899325683,-0.6496153604991212,1.0710318874668265,0.1751824927621812,-0.2811901500672856,1.0830828987356935,0.5171711796243004,1.1160114731035928,-0.027686764746633674,-0.06500370692783619,-0.015723262037869,-0.05835374825325901,0.033564449688227915,-0.038254688555933836,0.019718534693506262,0.058653724444008404,-0.008154861493876675,-0.020217311852284814
2000-06-01,0.5141738197507361,2.99256285391387,-3.978787218295013,-1.8243790301675884,1.7370929358973108,1.56043449014069,2.9459138502968387,2.6593563809211234,0.28381701006933596,1.35789530109619,1.384611002982479,1.7632217454020616,-0.47724991680309553,-0.6765960605838879,2.3237191578314946,1.2229928608673455,-0.011999658528948597,-2.789109282358281,-1.9477234981709972,2.5191451601152677,-1.7198533629293045,0.24489276758989204,-0.0386265733001919,-0.34904234120792715,1.7918398826482778,0.39620485943728706,0.3648634665663009,-1.377290185724348,-0.7577911100266883,0.1757253473167695,-1.0995510958752692,-0.2514042988239809,0.35719966699395117,-0.41961254605643,0.14507762716687553,0.3804057072255841,-1.6077398408113266,0.3953498630120111,1.583474626846038,-0.45473460121478004,0.9685553653040092,-0.958641987642056,-1.365244202008241,-1.0490904952119282,-1.3974910598499688,-0.31050303854132505,-0.19749618235585548,-1.1231767359288922,1.1966915657043768,1.140865696897013,0.5986937858525123,0.027096643892059562,-0.03384612554991047,1.1353751220258117,0.6451080163808041,0.5641213941107424,-0.8117684975605285,-1.4055286707565766,-0.6668804539013351,-0.011899371556151284,-0.027387731393823445,0.0894569109289558,0.0802352324953215,-0.01907203282237424,-0.07675074759519207,0.06077353025943433,0.0049361016654079215,-0.03597182100742591,-0.07513246641657523
2000-07-01,-1.7108416150570125,-3.411510928531295,1.2615404008603868,-1.417032203199929,-0.9415411649523053,-0.4530093433203705,-1.4991267335502743,0.6948758354475203,-2.4224816908801152,-1.3454536543174078,-0.5114528063847725,0.26312430358057637,0.19266193442033855,0.6155524571180447,-0.5502553950544371,0.4286856278088575,1.665127221922333,1.1941678808574605,0.8034604612825068,0.2612334932584728,1.8338631840825619,-0.8309343583644525,0.8994082491751172,1.9694427099453056,0.2591905088206759,-0.6626309844252388,0.05981700360974879,-0.28662203636736605,0.7346656714191544,1.288155927366167,2.3300899857616413,1.0026119118845331,0.739034497517901,0.8741462336069994,0.05677183711691933,0.5675871631507086,1.0182642694674489,0.07726389169473524,-0.21113400026333862,0.32759189987165444,0.288697674501983,-0.5045941438296513,-0.41771402730839374,-1.2841235616847806,-0.05310733924398979,0.03090219449314518,0.8594802834652792,0.2819735823277076,-0.5091967326660047,0.45732172664708687,0.5703136531462423,0.6480550834323743,0.6561636591137973,0.019376002809033756,0.4815903036553813,0.7327124473770601,-0.20568864867788672,0.2573784291818974,0.11032221712016872,0.015934519983297424,-0.06276301571930332,-0.04034728176354263,-0.06198786303220605,-0.03426611601923912,0.05946587530002967,0.05581898653948314,-0.01222319810708894,0.006396599590650087,-0.048526597614591105
2000-08-01,-2.3755357363126604,-2.9021736492822625,0.05660906885136281,-1.3994751448083969,-0.22361893851218761,-0.8578802946694833,-1.2271709558652426,0.9435296447134618,-0.533640176586255,1.2258762023623002,0.05043772876559254,-0.08847753837611902,0.5115807964631272,0.31286451577671337,-0.5585096463487625,0.7898096717335293,1.5108919675503056,1.2167667622552585,-1.0558383877656055,0.8346491532371598,-0.5850312635101063,-0.3570252709664372,-0.1464226046763407,-0.03132531797270728,0.23225532031763152,0.5974984296872422,-0.10076522145492722,0.3158849345446753,0.6629007083366091,0.3641587750550248,-1.0928271648111227,-0.37996478419969953,0.34079871981076276,-0.41784382781019086,-0.37894132908718875,0.36325939196249585,-1.047744933946068,0.19289756605184122,-0.2457655510651133,0.26033386945530046,0.3338426997743771,0.8439507933503383,-0.520212886494947,0.2205109984061558,-0.6576245053497527,0.1791736777904783,-0.4603471718507822,-0.10959980605693273,-0.1027196348514113,0.7443302093442824,-0.22660911588326527,0.3799336548433463,0.2955394122891797,-0.5190682464231339,0.644218923231681,0.07447269037639757,-0.27044488901572267,0.18703548925117194,-0.6993978385525051,-0.023127201784263085,-0.01780191419555721,-0.026100071799385116,0.07558140896278553,0.009814501437839462,-0.07044688391390808,-0.006180811788659812,0.007795258860160192,-0.004236912117902003,0.016867490146003083
2000-09-01,1.8275198482334547,4.19709247820477,-4.888550092461323,0.38511569396439704,0.516354095775693,0.6165437197256386,2.3458799623439144,0.4010327490821109,-0.680032648199122,1.9171634899245897,-0.06130058518844827,0.2770290085734315,0.6112476826389469,0.8272852625266648,-1.6762408476899349,1.443694422779309,-1.4966393472019828,-0.9196287640724501,0.8946709700075773,-0.27966162025813696,-0.4515570167879274,1.5550157143094123,-0.22565911601916258,0.5596881693700971,0.09935888089174152,0.1345647305871104,0.6328875794523929,-0.3574023130481054,-0.1012167987387365,-0.39066969151993863,-0.9986270825617982,1.5319568837821964,0.5174421604658348,-0.4354507315242225,-0.75671929717453,-0.5000532730116484,0.7738281656502541,-0.1443144236956573,0.6146447868023222,0.24410851954219762,0.257116390624773,-0.5854381400469505,-0.8292311420048308,-0.21666553602254884,-1.4351881252581375,0.1311719419329637,-1.3551808724534729,-0.7285395846593751,1.155855834140328,0.18759099490390543,-0.2543036306747057,0.40687930931747074,-0.2016617573713444,0.13779319999139356,-0.19621424140688773,-0.712733693657561,-0.19222201792150123,-0.5878815660950119,-0.15478363322996974,0.05994788805507545,0.01182075343254918,0.09984288511951145,0.07627624926881005,0.10043230276906345,0.11521880634910397,-0.04975153838208468,0.028728798474926043,0.025531853054631348,-0.03613741395280423
2000-10-01,-2.364784397004828,-4.852393144529979,0.8264917099367277,-1.3491926379552197,-1.2973701287900177,0.748859734097605,-2.1756403629370586,-0.19510502115695336,-2.046171683735487,0.8480982844818421,0.6386085321558133,1.2230837295993295,-0.7101099579588751,0.5758228236906137,0.018743332651517723,-0.7112230310685632,2.2461060240720436,0.35088661795043324,-1.2596328271133128,0.32188482111884625,1.8370893745895205,-0.4118085394235375,0.7376616960813135,0.23636662150466345,-1.200181166747503,-0.8544276503128108,0.34491855932266796,0.9026828357979746,-0.7055672211924913,0.33682735942578307,0.79611433783056,0.09552414354567139,-0.9702371471489313,-0.29775346501531624,-0.47041000949676515,-0.30524998208816356,0.7048439927367138,0.4162898895906927,0.4207150226535041,0.48600813963428974,0.11978556796479792,-0.17585643258373437,-0.8366107537640816,0.02689937043706132,0.6402458178215928,0.2697186609168406,0.44440422880700303,-0.8448135870034084,0.058741716081721115,0.45801234873247504,-0.021815666376531775,0.6100708561873787,0.8859922936286904,0.4616165501626051,0.07855317418508256,0.7579731856351969,-0.07443594039943145,0.4840675600312115,-0.6752645395467809,-0.054392769280950604,-0.11005281046017645,0.026876005335238817,0.053397168086706026,-0.04745809080569752,-0.18618779442971467,0.04847576371882645,0.1252654873518031,-0.022821796575294484,-0.03387072724091744
2000-11-01,-1.151067448626523,-0.9103396343311905,-2.1736155024152053,-0.7430603599751343,-0.35990005907292716,0.5620648212898737,0.25311396013785264,-0.7784530695170041,-0.5723034811799715,0.43451328905144054,-0.5832667640044396,0.14236107824022562,1.3017415049026608,-0.061216644686484585,-2.177258477729877,2.2591602669795012,0.3474951241904851,-0.05169242258178388,0.6435821295567137,-0.5370690811701384,-1.1982693252747822,0.2749677892790924,-0.18552699638402192,-0.32828517829007575,0.6520888021076321,1.228548606549771,-1.4773418474720048,0.25812881006951477,0.8475449540282374,-0.4353438054787693,-1.0051258304528563,0.44611014381375097,-0.1667822719510057,-0.5275502285371106,-0.45073612598424434,0.6040998613460463,-1.2667410360268445,0.6889437308824207,-0.29681722034266594,-0.8888658772429838,0.5225941545999536,-0.6697721288061601,-0.2181692262323165,0.506397424455215,-0.6309204035587197,-0.13643711478882178,0.07199470000729742,-1.0374820916856817,-0.48453394621663454,0.4718770378117394,0.6030825037706147,-0.1996518592368096,0.7278453634627464,-0.12995231286934159,0.4553038945193673,0.4909537006580582,-0.278194295504308,0.3611370721179271,0.15730565041268604,-0.009559055533835958,0.10475333921806151,-0.01588795216179517,-0.02656744769722652,0.034090624056576146,-0.06856731370721492,0.07017546226593074,0.045716857154166846,0.009023273261088427,0.011479332999926761
