date,strategy_return,predicted_regime,method,selected_etfs
2012-04-01,0.006317662954948067,0,regime_conditioned,"XLE,XLP,XLU"
2012-05-01,0.004217481102584733,0,regime_conditioned,"XLE,XLP,XLU"
2012-06-01,-0.05915031389609346,0,regime_conditioned,"XLE,XLP,XLU"
2012-07-01,0.0630924476971048,0,regime_conditioned,"XLE,XLP,XLU"
2012-08-01,0.02626951687713543,0,regime_conditioned,"XLP,XLE,XLU"
2012-09-01,-0.0033149839622570003,0,regime_conditioned,"XLP,XLE,XLU"
2012-10-01,0.021852600300600565,0,regime_conditioned,"XLP,XLE,XLU"
2012-11-01,-0.010340703033931233,0,regime_conditioned,"XLE,XLP,XLU"
2012-12-01,-0.0155498862321816,0,regime_conditioned,"XLE,XLP,XLU"
2013-01-01,0.0237257384956334,0,regime_conditioned,"XLP,XLE,XLU"
2013-02-01,0.046405349770050036,0,regime_conditioned,"XLP,XLE,XLU"
2013-03-01,0.015672440752875265,0,regime_conditioned,"XLP,XLE,XLU"
2013-04-01,0.03883821158674153,0,regime_conditioned,"XLP,XLE,XLU"
2013-05-01,0.017974594874290463,0,regime_conditioned,"XLP,XLE,XLU"
2013-06-01,-0.011532749020723133,0,regime_conditioned,"XLP,XLE,XLU"
2013-07-01,-0.012513105540306433,0,regime_conditioned,"XLP,XLE,XLU"
2013-08-01,0.057274183335267265,0,regime_conditioned,"XLP,XLE,XLU"
2013-09-01,-0.04720166148452693,0,regime_conditioned,"XLP,XLE,XLU"
2013-10-01,0.022348624140076566,0,regime_conditioned,"XLP,XLE,XLU"
2013-11-01,0.04516147376876083,0,regime_conditioned,"XLP,XLE,XLU"
2013-12-01,-0.006412089247984899,0,regime_conditioned,"XLP,XLE,XLU"
2014-01-01,0.0036977902790962663,0,regime_conditioned,"XLP,XLE,XLU"
2014-02-01,-0.028177136159576434,0,regime_conditioned,"XLP,XLE,XLU"
2014-03-01,0.05071680881134216,0,regime_conditioned,"XLP,XLE,XLU"
2014-04-01,0.0320453287745335,0,regime_conditioned,"XLP,XLE,XLU"
2014-05-01,0.0420155155447811,0,regime_conditioned,"XLP,XLE,XLU"
2014-06-01,0.0063511687684323,0,regime_conditioned,"XLP,XLE,XLU"
2014-07-01,0.031175184903044197,0,regime_conditioned,"XLP,XLE,XLU"
2014-08-01,-0.04199368061888356,0,regime_conditioned,"XLP,XLE,XLU"
2014-09-01,0.030499240676672364,0,regime_conditioned,"XLP,XLE,XLU"
2014-10-01,-0.029906246587568568,0,regime_conditioned,"XLP,XLE,XLU"
2014-11-01,0.03215439574973593,0,regime_conditioned,"XLP,XLE,XLU"
2014-12-01,-0.005824621559809898,0,regime_conditioned,"XLP,XLU,XLE"
2015-01-01,0.008231767534940666,0,regime_conditioned,"XLP,XLU,XLV"
2015-02-01,0.014316214062276431,0,regime_conditioned,"XLP,XLU,XLV"
2015-03-01,-0.0028272327904030024,0,regime_conditioned,"XLP,XLU,XLV"
2015-04-01,-0.007407492008065766,0,regime_conditioned,"XLP,XLV,XLU"
2015-05-01,0.004294808413707532,0,regime_conditioned,"XLP,XLU,XLV"
2015-06-01,0.012278961232005399,0,regime_conditioned,"XLP,XLV,XLU"
2015-07-01,-0.0194768778373301,0,regime_conditioned,"XLP,XLV,XLU"
2015-08-01,0.04100366067326519,0,regime_conditioned,"XLP,XLV,XLU"
2015-09-01,-0.08303164853176533,0,regime_conditioned,"XLP,XLV,XLU"
2015-10-01,0.016152784039955764,0,regime_conditioned,"XLP,XLV,XLU"
2015-11-01,0.058763808145064524,0,regime_conditioned,"XLP,XLU,XLV"
2015-12-01,-0.009645232158028198,0,regime_conditioned,"XLP,XLV,XLU"
2016-01-01,0.0003006462123324345,0,regime_conditioned,"XLP,XLV,XLU"
2016-02-01,0.008146017321784368,0,regime_conditioned,"XLP,XLU,XLV"
2016-03-01,0.010148722434814933,0,regime_conditioned,"XLP,XLU,XLV"
2016-04-01,0.05153275718097817,0,regime_conditioned,"XLP,XLU,XLV"
2016-05-01,-0.003193240432747232,0,regime_conditioned,"XLP,XLU,XLV"
2016-06-01,0.011843547382251532,0,regime_conditioned,"XLP,XLU,XLV"
2016-07-01,0.041119347900548234,0,regime_conditioned,"XLP,XLU,XLV"
2016-08-01,0.013374666708590967,0,regime_conditioned,"XLP,XLU,XLV"
2016-09-01,-0.03615148632191796,0,regime_conditioned,"XLP,XLU,XLV"
2016-10-01,-0.010300480940486065,0,regime_conditioned,"XLP,XLU,XLV"
2016-11-01,-0.023667691251975667,0,regime_conditioned,"XLP,XLU,XLV"
2016-12-01,-0.023259160817029768,0,regime_conditioned,"XLP,XLU,XLV"
2017-01-01,0.041023054164518326,0,regime_conditioned,"XLP,XLU,XLV"
2017-02-01,0.007129629765392266,0,regime_conditioned,"XLP,XLU,XLV"
2017-03-01,0.06247126889840343,0,regime_conditioned,"XLP,XLU,XLV"
2017-04-01,-0.0056668621911135,0,regime_conditioned,"XLP,XLU,XLV"
2017-05-01,0.009120000357938599,0,regime_conditioned,"XLP,XLU,XLV"
2017-06-01,0.03677876850842823,0,regime_conditioned,"XLP,XLU,XLV"
2017-07-01,-0.011193806592039866,0,regime_conditioned,"XLP,XLU,XLV"
2017-08-01,0.015233622611424866,0,regime_conditioned,"XLP,XLU,XLV"
2017-09-01,0.012579060024824333,0,regime_conditioned,"XLP,XLU,XLV"
2017-10-01,-0.005485715251172501,0,regime_conditioned,"XLP,XLU,XLV"
2017-11-01,0.0015927660571905672,0,regime_conditioned,"XLP,XLU,XLV"
2017-12-01,0.0362264374129844,0,regime_conditioned,"XLP,XLU,XLV"
2018-01-01,-0.014914674025290498,0,regime_conditioned,"XLP,XLU,XLV"
2018-02-01,0.011638085635706931,0,regime_conditioned,"XLP,XLU,XLV"
2018-03-01,-0.05270355379640349,0,regime_conditioned,"XLP,XLV,XLU"
2018-04-01,-0.012437701945968667,0,regime_conditioned,"XLP,XLU,XLV"
2018-05-01,0.010929216103742865,0,regime_conditioned,"XLP,XLU,XLV"
2018-06-01,-0.005428401033639999,0,regime_conditioned,"XLP,XLU,XLV"
2018-07-01,0.033062395252098135,0,regime_conditioned,"XLP,XLU,XLV"
2018-08-01,0.03388533430717176,0,regime_conditioned,"XLP,XLU,XLV"
2018-09-01,0.02328933426002283,0,regime_conditioned,"XLP,XLU,XLV"
2018-10-01,0.013026823881279332,0,regime_conditioned,"XLP,XLU,XLV"
2018-11-01,-0.004652979018632566,0,regime_conditioned,"XLP,XLV,XLU"
2018-12-01,0.0430585377229722,0,regime_conditioned,"XLP,XLU,XLV"
2019-01-01,-0.08805112799296305,0,regime_conditioned,"XLP,XLU,XLV"
2019-02-01,0.05608569134443403,0,regime_conditioned,"XLP,XLU,XLV"
2019-03-01,0.030234654425725968,0,regime_conditioned,"XLP,XLU,XLV"
2019-04-01,0.015867263569726835,0,regime_conditioned,"XLP,XLU,XLV"
2019-05-01,-0.001721337892284968,0,regime_conditioned,"XLP,XLU,XLV"
2019-06-01,-0.005928126364599133,0,regime_conditioned,"XLP,XLU,XLV"
2019-07-01,0.044386579771733894,0,regime_conditioned,"XLP,XLU,XLV"
2019-08-01,0.0017876378382383016,0,regime_conditioned,"XLP,XLU,XLV"
2019-09-01,0.02562535658564876,0,regime_conditioned,"XLP,XLU,XLV"
2019-10-01,0.008677177273868667,0,regime_conditioned,"XLP,XLU,XLV"
2019-11-01,0.017810861221131798,0,regime_conditioned,"XLP,XLU,XLV"
2019-12-01,0.0125418726586525,0,regime_conditioned,"XLP,XLU,XLV"
2020-01-01,0.027482056357801266,0,regime_conditioned,"XLP,XLU,XLV"
2020-02-01,0.025069610029429992,0,regime_conditioned,"XLP,XLU,XLV"
2020-03-01,-0.037507452889354864,0,regime_conditioned,"XLP,XLU,XLV"
2020-04-01,-0.14543480938882886,0,regime_conditioned,"XLP,XLU,XLV"
2020-05-01,0.09902442500080423,0,regime_conditioned,"XLP,XLU,XLV"
2020-06-01,0.0528224674907175,0,regime_conditioned,"XLP,XLU,XLV"
2020-07-01,-0.017079882430695664,0,regime_conditioned,"XLP,XLU,XLV"
2020-08-01,0.05488399970595946,0,regime_conditioned,"XLP,XLU,XLV"
2020-09-01,0.0098629940557514,0,regime_conditioned,"XLP,XLV,XLU"
2020-10-01,0.001423858563844532,0,regime_conditioned,"XLP,XLV,XLU"
2020-11-01,0.009525561860787634,0,regime_conditioned,"XLP,XLU,XLV"
2020-12-01,0.0430344774023822,0,regime_conditioned,"XLP,XLU,XLV"
2021-01-01,-0.0014496804884726981,0,regime_conditioned,"XLP,XLU,XLV"
2021-02-01,0.0018506485127240332,0,regime_conditioned,"XLP,XLV,XLU"
2021-03-01,-0.0200490247595494,0,regime_conditioned,"XLP,XLV,XLU"
2021-04-01,0.04052618623747373,0,regime_conditioned,"XLP,XLV,XLY"
2021-05-01,0.042963581986935964,0,regime_conditioned,"XLP,XLV,XLU"
2021-06-01,-0.0108445978021343,0,regime_conditioned,"XLP,XLV,XLU"
2021-07-01,0.012985936656778167,0,regime_conditioned,"XLP,XLV,XLU"
2021-08-01,0.023306912231633503,0,regime_conditioned,"XLP,XLV,XLY"
2021-09-01,0.028890755537892367,0,regime_conditioned,"XLP,XLV,XLU"
2021-10-01,-0.05741906221113266,0,regime_conditioned,"XLP,XLV,XLU"
2021-11-01,0.07219378458149092,0,regime_conditioned,"XLP,XLV,XLY"
2021-12-01,-0.023616451653472696,0,regime_conditioned,"XLP,XLV,XLY"
2022-01-01,0.07995218465486233,0,regime_conditioned,"XLP,XLV,XLY"
2022-02-01,-0.06239695380381503,0,regime_conditioned,"XLP,XLV,XLY"
2022-03-01,-0.017081649471699333,0,regime_conditioned,"XLP,XLV,XLU"
2022-04-01,0.07813454005574628,0,regime_conditioned,"XLP,XLV,XLU"
2022-05-01,-0.042811353407889066,0,regime_conditioned,"XLP,XLV,XLU"
2022-06-01,0.006006893547097233,0,regime_conditioned,"XLP,XLV,XLU"
2022-07-01,-0.007056434251557867,0,regime_conditioned,"XLP,XLU,XLV"
2022-08-01,0.0246015625967328,0,regime_conditioned,"XLP,XLV,XLU"
2022-09-01,-0.013876399649536833,0,regime_conditioned,"XLP,XLV,XLU"
2022-10-01,-0.0639670688908908,0,regime_conditioned,"XLP,XLU,XLV"
2022-11-01,0.0457004132282451,0,regime_conditioned,"XLP,XLV,XLU"
2022-12-01,0.057972101081099695,0,regime_conditioned,"XLP,XLV,XLU"
