date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2000-02-01,0.29771550374915523,1.8518480333738965,1.9579334215432092,0.9454413128291237,-1.6588252331797388,1.8818774485186838,-2.8900123114463123,0.868103838210361,2.154871054689666,-1.389148828901588,-1.4325735146314391,-2.6402047022906165,0.4629886486582661,-0.6313290102120667,2.489074566325842,0.16868844695763166,-0.34660761388393835,-1.244733017784912,-0.5597501511540417,1.410989967723987,-0.1343132295554073,-1.6533422436223901,-0.43980388958516503,0.7137398377655855,0.42028916544950856,-1.1901860956863575,-0.27729808705566716,0.25110138439224144,1.346358066512363,0.24823234214888928,-0.2812247426725164,0.21251141244633048,1.3891963409877846,0.03600552958484027,-0.4219841760243062,-0.9907191388030693,1.3499362421662737,0.7722100035846733,-0.9230140033743954,1.1281416162984452,-0.7192893884123029,-0.36174286312519427,-1.2499235416732513,0.007987151239175011,1.007550814081343,-0.6349202185337269,0.05946251897118831,-1.3536461095616024,-0.8186121977916132,-0.021406797688912474,0.7747299210887479,0.37270700247585686,-0.21874036554641071,0.6985237654413877,-0.06810991752158532,-0.48318496379182163,-0.7093889466666443,-0.03094117733508217,-0.08543973433174423,0.02588265096828013,0.013661283474125652,-0.06392220454915509,-0.06877136260240835,0.010988660472946998,-0.0005694656398755882,0.0067044981097497125,-0.06431506347890092
2000-03-01,2.2916091671764343,0.8336842643936802,0.95734412398381,0.5287580942307047,1.187793991424963,0.8222055521454814,0.5847267457912775,-2.2289745705936173,-3.127511351080047,-1.6173711427882258,1.0579990160994932,1.715787074585603,1.6094668785709885,2.721281718637946,-0.9452672940553712,-1.1322532588027199,-0.6772235803556914,1.9169709366951673,1.4421772361208463,-0.9125384033983219,-0.0630281053636312,-0.4973143615926597,1.3655925598115664,0.6266302863043256,1.053538549577921,1.2795987290184152,-0.4533246799633009,1.3864029634436095,0.08165401703140517,-0.0755659923112989,1.1267087945749534,-0.14155822611717844,-2.1919326360634526,-0.03564292423027507,-1.0485848432316072,1.517140118680204,1.4159247921275178,-0.04485893043401763,0.38618669062290445,-0.6392614939648432,0.24256110969882305,-0.49232510881788605,-0.026368531219654993,0.32719739119740915,-1.0994332342776625,-1.1078682444069023,-0.15125844912761283,-0.5302633830436653,-0.29312093786879206,-0.40703843385002436,-0.06618185080050537,-0.33683023177661725,0.8638504481226819,0.22436130548225558,-0.8414911865203238,0.27810139462962946,0.05440646523586048,-0.01773828430594926,-0.12565745032222886,-0.016054476951543273,-0.09973050074945733,-0.05381928748238862,0.09322045006475377,-0.11616909202218095,-0.07630947011250055,-0.06967178394106555,-0.09922448197265854
2000-04-01,0.9027549010612163,-8.58981572841096,-0.7077298736993828,0.04231337042204869,0.5500258300939717,1.7539894558597873,0.4363980016848103,-0.12868462626587251,1.08774840853624,2.891624502177959,-0.5978808071658218,-1.0283674625101498,-1.2856316994482142,0.0383288120379111,0.3913761620767056,0.002922557677597535,0.16619725581627343,0.08830889285884452,-1.172034833184388,1.0728685677168397,-0.4041067255393263,0.5689760881051605,-0.3818584408965718,0.37991195525132987,1.4875001936452927,-1.0583500965866377,1.2886888663659404,1.423907754927074,0.9417385478440331,0.6899309989015392,-1.504322594606541,-0.3381870244183442,0.04529237039469579,-0.8922144315671787,-0.20182150249146472,0.10541553050699441,-0.22991942356915362,-0.33940410263634446,-0.7123776700942707,0.0954163642993643,0.4344117138226392,-1.0342434654959782,-0.26749920354164913,-1.0454262665042364,0.6844585680430371,-0.11742700839652648,1.0667694477844982,0.9888153555424863,-0.5259527323923033,0.30927658188120477,-0.7266779475678952,-0.6064829777546554,-0.6182503521712399,0.2953773270866649,0.8868873557936582,1.3091494163053208,0.922329624825423,0.09532818829185064,0.1486939232346145,0.1156126027761264,0.2230344448345376,0.1503802092914419,0.02768611988026426,0.09497242217378377,0.06956558971181148,0.0803965799008648,0.18939274404336515
2000-05-01,-1.8983854481192641,2.7355966912484573,1.765245643135972,-1.2427520245324946,-3.190745790102332,-0.04629835891702408,-2.5889152568635683,-0.9104540020283833,1.9984299279359163,-2.486264327403147,-0.1141729709706776,-3.052567391423702,2.4617857513787853,-0.7501085743446504,-0.9278299785749587,-1.8510336800694212,0.7639198998841356,1.3960876846976236,2.1317542792059028,1.9777399925242771,-0.04314914438955533,0.9565304317171801,-1.2562423941822705,1.3716863697274693,0.4081738995318936,1.8777824211822958,0.23123137226175855,2.3293776271543565,1.7773248648091735,0.4234268346932934,-0.1805773098041457,2.4716792924295055,-0.34101196070995077,0.29176485177462846,0.8768335986389707,-1.3371875207289667,2.116402782124823,-1.7737546845869483,1.6243986647543578,0.2283341584466253,-0.8656021999665855,2.688850723397278,-0.4139678987928966,0.6561910461844515,-0.09131146308871418,-0.5550286497656844,0.1375742527509182,-0.998093207031477,0.2997163507209535,-1.013360802703302,-0.14439317961878329,0.3171702614404528,0.548225304714804,-0.75058162260545,-0.1943899226692256,-0.03924309555964806,0.6825908274052801,-0.027686764746633674,-0.06500370692783619,-0.015723262037869,-0.05835374825325901,0.033564449688227915,-0.038254688555933836,0.019718534693506262,0.058653724444008404,-0.008154861493876675,-0.020217311852284814
2000-06-01,0.8015372069520211,4.538342746994278,1.4050644583874694,1.7132697164981208,-0.0017998166670940364,2.652136492818841,-0.5898343184981679,1.0920595154382753,0.8057878916008623,-0.2787438179119502,1.2398889424119879,1.6451464401055287,-4.3216992795883975,0.794936756470553,-0.11735793405212365,-0.1851712824616581,2.091519604148099,0.7989695995803623,-1.3307565611251033,-1.3880916431305337,-0.3925976653247184,0.07053429323454105,1.0408556705924765,-2.1427588515210996,0.5320743015669455,1.2118270886102753,-0.458555129278034,-2.3761113750273433,-1.5263571261474922,0.6788594269460676,0.08193492562173274,-1.5807241125482734,-0.48090995185169894,-1.1062617619309933,-2.2813059920807914,-0.033120484897914,0.9290906929917827,-0.27806682338991795,-0.8377397367599952,0.1023806557808434,-0.06954280187713684,-1.785580812449724,0.0025224454050291624,-0.23314559496154216,0.13024864299686453,-0.3084978796657319,-0.07967239045059288,0.7754746742205405,-0.8712779217232487,0.457208980710232,0.3957437250045095,0.041914994482915455,0.2165793903206559,0.5172184895396905,0.2903213331196348,-1.0238395542189802,-0.639126029796489,-0.011899371556151284,-0.027387731393823445,0.0894569109289558,0.0802352324953215,-0.01907203282237424,-0.07675074759519207,0.06077353025943433,0.0049361016654079215,-0.03597182100742591,-0.07513246641657523
2000-07-01,-2.3011885328624015,-4.382400258175116,0.31591295514187284,0.16960376907561844,0.9566378518011277,1.6001076849927485,-0.891000633697823,-0.09966031084151716,-2.503061341187769,-0.35812795158675026,-0.027521865999807195,-1.9322073771176798,2.528239467825928,-1.0013150053967113,-0.14321406828692135,-1.7207654725945551,0.8505188791656476,-1.2468378320843172,0.422876020985321,-0.745302658490646,0.4062953695439539,0.9033253664123587,-1.3193636703594647,-0.9303685905922475,-1.408278079621516,-1.6949092367570529,0.38037232773653235,1.6780566891972402,-0.6671773757110235,-0.18478186866531382,-0.8145705269034011,-0.4137537830727496,0.20857647385999306,0.31567812000668555,1.0311855746779854,-0.25035494823586923,0.2533136485910677,-0.47814251859205187,-0.5744457142060381,0.7174493725779181,-0.440425212691208,-0.7948093606561681,-1.2225776649374962,-0.0478216558056899,-0.6769284997800035,0.20720234835855905,0.4636792805273336,-0.752033510028484,-0.6327020189271372,0.8873836768998393,-0.41802657757362627,-0.9620234871934786,-0.3402772455020893,-0.41786282550289167,0.27657397096622943,0.8668824864634882,-0.31736467661058126,0.015934519983297424,-0.06276301571930332,-0.04034728176354263,-0.06198786303220605,-0.03426611601923912,0.05946587530002967,0.05581898653948314,-0.01222319810708894,0.006396599590650087,-0.048526597614591105
2000-08-01,-3.048598286421978,-3.0775945506400824,1.7279418975420404,-0.34846945543573477,0.6289681957781017,0.5777084727898079,-1.5606474459983157,0.005581050594082068,0.6003861981982119,-0.7360967983849872,-1.207965215522264,-1.4054471800520505,-0.9080705712569862,1.5246422166801745,-0.6767177314180632,-0.28602093328588835,0.6573711621156658,0.6338517972920414,0.07054972921633171,-0.14951221671046658,0.5009285410750924,-0.1112504878581267,-0.4769684613694808,0.020239780712278027,0.4755646272942361,-0.21582209556989673,-0.6679485425243128,-1.2964387663418324,-0.03994270207512738,0.1251294382846581,0.8226773522880816,0.2656174812261108,-0.4928607079656486,-1.2331540611082514,-0.30613093329507285,-0.9436135270856023,0.49889344339090236,-0.0987339932630798,0.7313332094832365,0.5230684141228022,0.03760047014680676,-0.046045117561568275,-0.8751033343723335,-0.14749262004785244,1.2508869088181593,0.4153313967344811,-0.2964485734066471,-0.43108423699794607,-0.016485672277664815,0.6430667046171837,-0.3470928415853017,0.39025461490920005,0.06087536818445101,0.7992832906937939,0.642775160686142,0.29486498454687227,0.24199820993147456,-0.023127201784263085,-0.01780191419555721,-0.026100071799385116,0.07558140896278553,0.009814501437839462,-0.07044688391390808,-0.006180811788659812,0.007795258860160192,-0.004236912117902003,0.016867490146003083
2000-09-01,2.309080992911221,6.6773188123953116,0.7149794711372883,0.20196586041136938,-0.3960685848542221,3.1254400509379834,0.2204990790814672,0.04222580065677808,1.5393305799290469,0.006803976482615118,0.9249083120966708,2.05544621834262,-0.5329820115678211,0.40857753903602323,2.2020797674520183,0.7738696327556479,-0.14594383105289274,1.6023795376837606,0.7544483879921705,0.42876340026148846,0.9408330666492734,0.14938176636273634,0.7288177357252505,-0.7256680107274972,0.15339508347655495,-0.34870204663345544,-0.5962111822740438,-0.07568608881441911,-0.1619160181211284,1.1931409070759522,0.2773107657435877,-0.32094830423477744,0.8265185300959305,-1.2456640028965302,-0.023952377019800696,1.3194789138700063,-0.260595974779106,-0.3496285407631402,0.10511193995927848,-0.31599749536387933,0.06630823137495179,-1.0458337677682723,-0.11949572763883479,0.07141971257418954,-0.35523500369587235,-1.003794513679841,-0.9903533406648085,1.5572008160064224,0.3089718315490011,0.30889481919681316,0.7142893976238741,1.0218967169430866,-0.02941315185619708,-0.4748114447555162,0.6583415353299824,0.4364354549640618,-0.4198665580886885,0.05994788805507545,0.01182075343254918,0.09984288511951145,0.07627624926881005,0.10043230276906345,0.11521880634910397,-0.04975153838208468,0.028728798474926043,0.025531853054631348,-0.03613741395280423
2000-10-01,-2.969571232807843,-5.157641804487653,1.7772430178230147,1.2063236415348666,-0.5268947302507678,0.5467335451892879,-3.126434598439759,0.46345592238418964,-1.6299429945309123,0.4731696095416459,0.08084473961229495,-1.4943950755022355,-0.776660820405581,-2.005813616138367,0.21208892688664557,-0.21786445474702879,0.25819433344303827,-1.397654026341559,-0.04244352637075609,-0.05271500251208037,-1.0640838387103364,0.9991836137267943,-1.2902175732028236,2.1604542860884366,0.023680631036775982,-1.2936761039410947,0.5472587716012965,-0.33384961949642894,0.10288380413856223,0.23496766591321028,-0.4589946524916807,-0.3520760692397026,0.7140062785688245,-0.7948266462541377,0.45697933091598464,-0.25248164300645703,0.5569189575610956,-0.3260146104142647,-0.20245078959464008,0.028794741113544787,-0.21233394618131649,-0.6714528142310311,-0.543490325396973,0.08989702234052473,0.08970278045781563,0.0404128640091151,0.48442463481997095,-0.10083522975418657,-0.6366926667668114,0.6045461397754354,-0.040688617173524316,0.12546540460382855,0.8672621238957539,-0.664161926443622,0.7612031798072457,-0.15526106515863414,0.09372506381756517,-0.054392769280950604,-0.11005281046017645,0.026876005335238817,0.053397168086706026,-0.04745809080569752,-0.18618779442971467,0.04847576371882645,0.1252654873518031,-0.022821796575294484,-0.03387072724091744
2000-11-01,-1.4400228516699183,0.2094827932642451,2.313998172761992,0.4471861289510982,-1.1590684292381876,0.862929071364863,-0.13545025012724873,0.004211772444678552,0.8577732347460707,0.19023634025443822,-0.7917041258344415,-0.7516140799341614,2.361243676241523,1.78686354166791,0.33030642228505774,0.47846792916184094,0.0332726438555126,2.1753659800218594,-0.8350466460196093,1.3060434701126526,0.9457688637089379,-1.0718797941203129,0.5926926804002223,-0.9786261646045675,0.5089030974869446,0.4239804588154894,-0.9776988871254277,-0.5322569874596113,0.09748173292682258,-0.9068350479341363,0.22466199649202173,1.1550509877286206,-1.7410939778162973,-0.6905845106371122,-0.979094919110457,0.5456529939718524,1.3069328182040507,-1.0163659387400459,0.42427951203504743,0.28905287905139015,-0.4342570325060307,-1.0174179017334541,-0.5313682185244364,0.7613060655757079,0.7639081184021188,0.25304483169894665,0.8233817671193494,-0.20309188785652538,0.7325366736339589,0.0029140417432425205,-0.2685510585858015,-0.12721202677450155,-0.7755621734412493,0.3834877703573192,-0.2243023837545929,-0.1421147926548556,-0.23143692658139658,-0.009559055533835958,0.10475333921806151,-0.01588795216179517,-0.02656744769722652,0.034090624056576146,-0.06856731370721492,0.07017546226593074,0.045716857154166846,0.009023273261088427,0.011479332999926761
