date,Next_Regime_0,Next_Regime_1,Next_Regime_2,Next_Regime_3,Next_Regime_4,Next_Regime_5
1966-09-01,0.28718431790904553,0.1518628301699732,0.1839458613049316,0.1705637370732673,0.10738165365431421,0.09906159988846792
1966-10-01,0.2864798404079647,0.14915862382524772,0.18650345368566235,0.17045335531982347,0.10883913110732461,0.09856559565397688
1966-11-01,0.35817645571249546,0.13458249393840757,0.16127685667278135,0.14761494449054985,0.10715594410367318,0.09119330508209234
1966-12-01,0.3336310135893225,0.13978865520299466,0.16985167911166146,0.15669681244157946,0.10665592425684273,0.09337591539759878
1967-01-01,0.28532488639024983,0.15138443276857907,0.18528767478566577,0.17263953959529998,0.10665423565100697,0.09870923080919831
1967-02-01,0.41810761792674356,0.12112403105376673,0.14147978760195082,0.1259834577786636,0.10703047609777,0.08627462954110497
1967-03-01,0.3434346927449999,0.13885118303429086,0.1654063083163732,0.15349139705219697,0.10603338621967162,0.09278303263246722
1967-04-01,0.28574797996464013,0.15273152372536467,0.18426679876841928,0.17073993858223427,0.10597659542543551,0.10053716353390595
1967-05-01,0.33172594157573493,0.1422111788006641,0.1689352375862334,0.15963122201700689,0.1039714799166981,0.09352494010366225
1967-06-01,0.255344267407499,0.15932360308823876,0.19563115588378133,0.18708677351980002,0.10149800091455145,0.10111619918612919
1967-07-01,0.29600665334628345,0.151285601038519,0.1796864490215625,0.17150654611768312,0.10418543418428339,0.09732931629166837
1967-08-01,0.21730904545429214,0.16467740780782858,0.2134884014346167,0.1984924040348818,0.10322136852482636,0.10281137274355423
1967-09-01,0.28374270690068004,0.15458214105298282,0.18378405117828298,0.17608073291139673,0.10291479744646445,0.09889557051019268
1967-10-01,0.25320679436122623,0.16075058084049199,0.19453839903472814,0.18594398990958366,0.10383081905856605,0.10172941679540379
1967-11-01,0.21087707135409325,0.16459555895493266,0.21820667797361362,0.20222025718544737,0.1022518421606963,0.10184859237121653
1967-12-01,0.21686058978706949,0.1662831976836069,0.21249753816703512,0.19843358574394876,0.1026903284596399,0.10323476015869967
1968-01-01,0.3631119839454085,0.13575945662365493,0.1573499925192343,0.14393567316150868,0.10668083645119449,0.09316205729899896
1968-02-01,0.2228050126983388,0.16608033168426234,0.2071394287345216,0.20128197675127882,0.10115262587930911,0.10154062425228921
1968-03-01,0.2268417503435802,0.16751676347461392,0.20405654128197528,0.19487016601404988,0.10243074005803408,0.10428403882774646
1968-04-01,0.23631775783262662,0.1656444984383214,0.19978972984216323,0.19452349838292216,0.10126235496405184,0.10246216053991447
1968-05-01,0.2275088055999981,0.16599993192088378,0.20485491090917063,0.1930870734601553,0.10418979225709114,0.10435948585270072
1968-06-01,0.238797860867565,0.16246368444275802,0.20169961135283265,0.1930015644359576,0.10163545124907078,0.10240182765181582
1968-07-01,0.2446561882294292,0.1634774350955476,0.19714019903501614,0.1911455097252127,0.10201897600743715,0.10156169190735694
1968-08-01,0.22741607354208174,0.1664284539761972,0.2036233453521634,0.19849161592402842,0.10150614651646997,0.10253436468905901
1968-09-01,0.2229392284062685,0.16913025221542524,0.2043823643254045,0.1957859772314169,0.10274096829597995,0.10502120952550453
1968-10-01,0.2215096352131286,0.1673131651481677,0.2074416441531425,0.19893916798064887,0.10091450811788957,0.1038818793870225
1968-11-01,0.2176796517187003,0.16805049728956467,0.20911932331945754,0.19866688490685244,0.10233581943878364,0.10414782332664119
1968-12-01,0.24672019540410822,0.16277068334464234,0.19582703210374658,0.1915163536459928,0.10241672662770908,0.10074900887380066
1969-01-01,0.223378485812467,0.16781828846405208,0.2051149581374769,0.1982070566214474,0.10108569355516532,0.10439551740939108
1969-02-01,0.2189151964058852,0.1679645243020976,0.20831461950717708,0.2012492569506386,0.10068353197913599,0.10287287085506543
1969-03-01,0.22474144884938516,0.16682018815925334,0.20538189738632065,0.19721831562008618,0.10087737773995502,0.10496077224499949
1969-04-01,0.2644350445326916,0.15967314961641832,0.18900070513520428,0.18480137060167448,0.10259327044711909,0.0994964596668919
1969-05-01,0.2514648950143963,0.1619469779343545,0.194194316280076,0.18989654881475426,0.10172372216935736,0.10077353978706133
1969-06-01,0.22524165547851918,0.1656296685655718,0.2060148673584032,0.20018912489480672,0.10071275818562553,0.10221192551707334
1969-07-01,0.24666950054436046,0.1620115473138235,0.1967381486715503,0.18797620162549153,0.10460854437259809,0.10199605747217577
1969-08-01,0.2269354595992198,0.16532598558727432,0.20553918295859094,0.19856368041649428,0.10166409030153134,0.10197160113688923
1969-09-01,0.32614432041163116,0.14599632622065103,0.16822983016098872,0.15830319917486532,0.10439031448281982,0.0969360095490436
1969-10-01,0.2560828817503644,0.16028200668906037,0.19341706393723834,0.18673424747576978,0.10248743229902872,0.10099636784853815
1969-11-01,0.386258614418882,0.12990244874034224,0.15063668344218917,0.13808093217296422,0.10549737082926447,0.08962395039635775
1969-12-01,0.31417616450617136,0.14591949508561086,0.1744399956028953,0.16718595407536901,0.10361113313602088,0.0946672575939323
1970-01-01,0.44725313222601826,0.1137240672451559,0.13274180960034612,0.11654353809169783,0.10711018964030466,0.08262726319647681
1970-02-01,0.3138287340804672,0.14656142038714245,0.17421034975974983,0.16439641815270703,0.10489412608098811,0.09610895153894526
1970-03-01,0.3503746499015732,0.13767943027214802,0.16266153005128672,0.15186125684778176,0.10531044880625079,0.09211268412095933
1970-04-01,0.3957748679892077,0.12720024110193517,0.14812427362674696,0.134404718851198,0.1056035968646742,0.08889230156623758
1970-05-01,0.3710624446434257,0.13428787224834493,0.15457792835274786,0.14238049680355983,0.10635349435057423,0.09133776360134717
1970-06-01,0.37940007679513504,0.13235155228816267,0.15233333781290215,0.13997161420357332,0.10482870516647516,0.09111471373375142
1970-07-01,0.2547753366038852,0.16084231378486522,0.19453676802616335,0.18855402549918715,0.10098420404104025,0.10030735204485865
1970-08-01,0.40429069914112986,0.12682540620740865,0.1437165069958698,0.13049578636672252,0.10622736186795428,0.0884442394209147
1970-09-01,0.38032395277932846,0.13161009813585997,0.15281776721633275,0.14114011445907548,0.1036155298196342,0.09049253758976883
1970-10-01,0.43126755074943024,0.11936235476177937,0.1363419069290069,0.12243117014365287,0.10562018391790486,0.08497683349822545
1970-11-01,0.4010821355223564,0.1269830876095574,0.14530901278014333,0.1328953178920532,0.10554657492998111,0.08818387126590851
1970-12-01,0.21761289418215357,0.1673597238107548,0.2107903978501456,0.19655170692855276,0.10294665897201724,0.10473861825637575
1971-01-01,0.2293220684902586,0.1675834989465806,0.20259650680956195,0.1945919349909194,0.10205826982190205,0.1038477209407772
1971-02-01,0.27257917638860546,0.16037526164135626,0.18462711751590483,0.17910510455027295,0.1015152019615465,0.10179813794231392
1971-03-01,0.26445783912579546,0.16189324731019722,0.1876262211424033,0.18492316449145013,0.09965196030872797,0.10144756762142566
1971-04-01,0.21041170814931986,0.1713395881837117,0.21092900197851616,0.20524757586802236,0.09773963974897697,0.1043324860714527
1971-05-01,0.21428674341011691,0.17068863819762448,0.20845897873748778,0.20510761360192947,0.09762917343527316,0.10382885261756791
1971-06-01,0.24070578743990803,0.16724163870869263,0.1958567843487459,0.19035567750269522,0.10115529341000722,0.10468481858995068
1971-07-01,0.2544189381020484,0.1635648559064688,0.1911372996429773,0.18855296922519094,0.1009776989096855,0.10134823821362876
1971-08-01,0.25604417021155446,0.16260014615659588,0.19132425342333834,0.1900011686364456,0.09913890660160435,0.10089135497046121
1971-09-01,0.20458150067036984,0.17117355369479165,0.21554704677719472,0.2060431489741555,0.09952887701878242,0.10312587286470573
1971-10-01,0.22364415337879073,0.16993964541191017,0.20326315312549997,0.19688342396497263,0.10056502208422635,0.1057046020345998
1971-11-01,0.21038966565774442,0.17207353116761087,0.20945455523057466,0.2067906898213524,0.09767537018529515,0.1036161879374225
1971-12-01,0.2137136913531147,0.17061632654617073,0.2091734837872398,0.20160643088180796,0.09957304609015359,0.10531702134151286
1972-01-01,0.20573638464374627,0.17018397901175075,0.21590020362633902,0.20470416108340125,0.09996053332117777,0.10351473831358467
1972-02-01,0.20888322518127236,0.17155808832237038,0.2113077729971693,0.20473321472548198,0.09860705435547773,0.10491064441822812
1972-03-01,0.20579402707869854,0.17232969344406365,0.21242170615965403,0.2070659606779749,0.09935569120878439,0.10303292143082418
